"","source node","dest node","edge weight"
"81","1016","1005","5.26503059433074e-08"
"82","1007","51","3.23025934675542e-08"
"83","2007","1029","1.53654595845696e-08"
"84","1024","1014","1.90953690784423e-08"
"85","2025","50","2.74227000534515e-08"
"86","2007","1025","1.9383718764669e-08"
"87","1030","13","3.36992647121013e-08"
"88","53","13","8.3237448358144e-08"
"89","2011","2010","2.62946421807014e-08"
"90","1034","1018","6.88412416687897e-08"
"91","2016","52","1.2416709714415e-07"
"92","2021","2006","7.10183138476835e-08"
"93","1017","1014","4.13355715069034e-08"
"94","2028","2013","1.66492099362835e-08"
"95","2033","1029","2.58686619401136e-08"
"96","1022","1015","2.06303815290287e-08"
"97","1008","49","3.14607806937505e-08"
"98","2007","1024","2.21870553886873e-08"
"99","2026","1032","1.47182562453552e-07"
"100","2033","17","8.95350293715187e-08"
"101","2011","1007","2.46933725775766e-08"
"102","2034","1010","1.14188238408342e-07"
"103","1030","1005","3.53844043185725e-08"
"104","2028","2008","1.48830411831259e-08"
"105","1016","49","9.7919022355061e-08"
"106","2014","1006","6.88473527789454e-08"
"107","2025","2001","3.91832857263889e-08"
"108","2021","17","7.18368469079487e-08"
"109","2030","1025","2.50354849390364e-08"
"110","2007","1009","3.74935157795034e-08"
"111","1013","13","7.12943606488157e-08"
"112","2013","54","6.66008349128237e-08"
"113","1025","1001","4.4289064419623e-08"
"114","49","26","1.73312437711414e-07"
"115","1021","1016","1.09780417709816e-07"
"116","2027","1002","3.64241851158959e-08"
"117","2015","54","5.50570172764958e-08"
"118","2011","12","4.27317722769469e-08"
"119","2006","1025","5.03157728024342e-08"
"120","2006","1029","4.38929048733408e-08"
"121","2015","10","5.68397597952474e-08"
"122","2013","1035","5.65703912846823e-08"
"123","1002","51","1.67220403614314e-07"
"124","2018","1028","3.54678050609063e-08"
"125","2022","1007","3.57455506900605e-08"
"126","1015","1014","5.61923197899668e-08"
"127","1013","49","8.22886575848914e-08"
"128","1027","52","5.5247596036607e-08"
"129","2027","1032","5.19898204772859e-08"
"130","2022","10","5.25770810628556e-08"
"131","1014","1007","6.6428516069367e-08"
"132","1025","1016","7.06747074424736e-08"
"133","2028","13","4.74310298426459e-08"
"134","2029","11","5.52635755584556e-08"
"135","2011","1035","5.33294627409141e-08"
"136","1031","1012","6.04612104035322e-08"
"137","2010","1026","1.73223665726671e-07"
"138","2026","17","1.85888743010457e-07"
"139","2014","2006","1.40825350476185e-07"
"140","53","12","1.62656656212492e-07"
"141","2007","2005","8.35059100038546e-08"
"142","2010","10","1.85883112865211e-07"
"143","2002","52","3.06907950001626e-07"
"144","1007","1001","1.01492225566204e-07"
"145","50","18","2.84643534645695e-07"
"146","2025","1035","6.96766194404147e-08"
"147","2029","2006","7.58131559968899e-08"
"148","2015","1007","6.61034523377998e-08"
"149","2019","11","2.09329056762855e-07"
"150","2024","1013","6.09090791928626e-08"
"151","2035","53","1.34489494689346e-07"
"152","2022","1025","5.11261730624444e-08"
"153","50","12","2.22904946708066e-07"
"154","2002","49","2.44974067990994e-07"
"155","1022","10","8.58330618844235e-08"
"156","2030","2028","4.79774191795041e-08"
"157","1012","1008","7.50640350290348e-08"
"158","1014","1013","1.08728123044515e-07"
"159","1005","54","2.66893160245807e-07"
"160","1035","1005","1.43501588946373e-07"
"161","2028","2007","5.41167971196975e-08"
"162","2024","10","9.42888020605405e-08"
"163","2010","1011","9.83108556485321e-08"
"164","2016","2015","1.2133250522093e-07"
"165","1031","1028","5.50249166674792e-08"
"166","2015","1021","1.12124865382379e-07"
"167","1033","1005","2.61373163326952e-07"
"168","1014","51","1.84616022804919e-07"
"169","2013","17","1.45068741605863e-07"
"170","2028","2011","5.53245371486237e-08"
"171","2023","1017","2.41251855318145e-07"
"172","2012","13","1.98084524364904e-07"
"173","1009","1005","1.51361951593399e-07"
"174","2026","53","3.37734099486414e-07"
"175","2029","1013","8.66673388853401e-08"
"176","1020","10","2.55175453367104e-07"
"177","2022","11","1.12195790039972e-07"
"178","49","18","4.77959572258617e-07"
"179","2009","1011","8.51301252382128e-08"
"180","2010","1029","1.09185718027665e-07"
"181","2015","2010","1.49439478700172e-07"
"182","2023","1026","3.52593985830129e-07"
"183","1017","13","3.7854929794494e-07"
"184","1012","1006","2.45476323713677e-07"
"185","2018","11","3.1173006217031e-07"
"186","58","53","5.36602345819145e-07"
"187","2033","1021","3.84435802499385e-07"
"188","2018","2009","1.5697912201266e-07"
"189","1028","1007","8.55986011884697e-08"
"190","1025","1009","1.22466008527405e-07"
"191","1002","50","4.92816667635556e-07"
"192","2009","1016","1.88477902022012e-07"
"193","1007","52","2.5542560881698e-07"
"194","2013","2012","1.58272719602084e-07"
"195","1016","1012","2.74649964001354e-07"
"196","2029","2028","7.72107410001886e-08"
"197","2024","11","1.58514362487832e-07"
"198","2003","1035","2.37458533480957e-07"
"199","2007","13","2.70935569498821e-07"
"200","2023","11","4.48255591037402e-07"
"201","2003","1024","1.44407549784036e-07"
"202","1013","18","3.23233381601934e-07"
"203","1035","26","4.22313903886288e-07"
"204","2015","1016","2.18552229420054e-07"
"205","1035","1011","1.51148184019313e-07"
"206","1035","1027","1.40571820323955e-07"
"207","2029","10","1.6899882306736e-07"
"208","1032","1020","5.15455643592041e-07"
"209","1008","10","1.99827833581066e-07"
"210","2017","1022","1.84090042242176e-07"
"211","2032","51","7.42220567034201e-07"
"212","2035","10","3.46796854205736e-07"
"213","2017","1013","2.80464506779268e-07"
"214","52","17","7.20300964448086e-07"
"215","1023","50","5.57103919001271e-07"
"216","52","18","1.4824253394245e-06"
"217","1014","1008","1.92127908623653e-07"
"218","54","13","1.37045616598145e-06"
"219","2007","54","3.61455649869822e-07"
"220","2005","54","5.83557783717311e-07"
"221","1033","1001","7.01874782047414e-07"
"222","1025","18","2.84939509852154e-07"
"223","1035","1010","4.02274574318498e-07"
"224","1025","1007","1.98828585784402e-07"
"225","2018","1027","2.08857942828849e-07"
"226","2007","1011","1.91574480416809e-07"
"227","1035","13","5.88679705862186e-07"
"228","1029","1001","2.34758549766577e-07"
"229","1012","51","4.40767460514402e-07"
"230","1007","13","4.61051578736193e-07"
"231","2016","2011","3.22481746969748e-07"
"232","2009","2001","3.65612293245717e-07"
"233","1017","11","6.47568638646552e-07"
"234","2033","11","9.38288386457482e-07"
"235","2030","12","3.76288528995011e-07"
"236","1011","49","3.18213593022415e-07"
"237","2025","1007","2.76744754820424e-07"
"238","1007","1003","3.69804350472849e-07"
"239","2021","54","1.02899073649833e-06"
"240","1027","1001","3.01188592911828e-07"
"241","2015","2003","3.39216720314249e-07"
"242","2009","1021","3.89626542709235e-07"
"243","1013","1006","5.9135123690089e-07"
"244","2009","1007","2.95201210734367e-07"
"245","1033","1025","4.16003157172189e-07"
"246","1025","26","4.62413486771751e-07"
"247","2008","52","3.37969184313431e-07"
"248","2030","2019","4.56001485578146e-07"
"249","2012","2007","3.75726186987203e-07"
"250","50","17","9.46938772292542e-07"
"251","1035","49","6.97218581261912e-07"
"252","2012","1028","2.37478657280332e-07"
"253","2029","2013","2.80669514986098e-07"
"254","2013","52","6.86123884912188e-07"
"255","53","11","1.00437342619296e-06"
"256","1007","49","6.03245034548249e-07"
"257","2009","1029","2.69761024230705e-07"
"258","1029","1009","3.00590605474668e-07"
"259","2030","2016","5.72586941377894e-07"
"260","2007","1016","6.66069408151499e-07"
"261","1011","1010","4.42601604149861e-07"
"262","1012","52","9.133253443568e-07"
"263","1003","51","8.25662762202674e-07"
"264","1010","11","1.15570628185017e-06"
"265","2029","12","4.39051626341456e-07"
"266","2018","49","1.1307044203043e-06"
"267","1031","1003","5.02256026692812e-07"
"268","2007","12","6.91078187520277e-07"
"269","2024","2015","3.3382554609126e-07"
"270","2019","49","1.36862698849173e-06"
"271","1005","18","1.48993124951366e-06"
"272","2006","13","2.56752706397994e-06"
"273","1033","1028","3.88669390484779e-07"
"274","1010","50","1.27274705211531e-06"
"275","2020","1026","1.13882038651539e-06"
"276","2018","12","1.16333685152331e-06"
"277","2011","17","5.27562860422767e-07"
"278","2025","2008","3.21485321777523e-07"
"279","1012","58","1.10199532810259e-06"
"280","1013","51","8.11403876063665e-07"
"281","2025","1026","6.3634009178024e-07"
"282","2015","17","6.21974120999372e-07"
"283","1029","49","4.99431282137855e-07"
"284","2024","1007","4.38501687973892e-07"
"285","2025","2015","4.37651228276012e-07"
"286","1009","13","1.05047443463374e-06"
"287","1034","1008","7.18899523009299e-07"
"288","2011","10","6.41979004846709e-07"
"289","2020","10","1.37198513321194e-06"
"290","2024","2020","5.72211631953233e-07"
"291","2011","53","6.39107754649589e-07"
"292","2023","10","1.6811410074811e-06"
"293","2016","1010","1.7903183059029e-06"
"294","2015","49","7.48474893926053e-07"
"295","2019","1019","2.11275359662078e-06"
"296","2018","10","1.52465732841497e-06"
"297","2017","2013","9.01078631686348e-07"
"298","1029","18","6.6629847263917e-07"
"299","1011","52","7.86851288457649e-07"
"300","1007","1005","9.41938230834631e-07"
"301","1021","1014","1.2460704595802e-06"
"302","1033","1003","1.48076439968485e-06"
"303","2019","1020","1.64786554348405e-06"
"304","2029","1007","5.51445159881718e-07"
"305","1017","1003","1.20446139439689e-06"
"306","2024","50","7.86908080572379e-07"
"307","2024","2009","5.4430777124408e-07"
"308","2022","2013","5.82708631749741e-07"
"309","2028","1035","5.4046318794987e-07"
"310","52","11","3.14433905029537e-06"
"311","2021","52","2.68381954964944e-06"
"312","2017","1007","1.17996284000409e-06"
"313","2010","1005","2.0173008780493e-06"
"314","2033","52","4.42536726426761e-06"
"315","1030","1027","5.91212411756481e-07"
"316","1028","1001","6.68762345695528e-07"
"317","1002","11","2.93936172470351e-06"
"318","2025","2011","6.4139430519251e-07"
"319","1031","1011","6.6090179500868e-07"
"320","2028","1029","4.38446639528063e-07"
"321","1021","1012","1.44869376510285e-06"
"322","2025","1016","1.22280924533269e-06"
"323","1033","1021","2.8714459695293e-06"
"324","2035","2027","7.63469962381389e-07"
"325","2022","1022","6.25537565606819e-07"
"326","1026","52","4.24813340382744e-06"
"327","2020","52","3.25028609115167e-06"
"328","2025","1021","1.21359386964966e-06"
"329","1013","1009","1.15517919498105e-06"
"330","1028","1009","6.59730510195963e-07"
"331","2013","2006","1.76453933874511e-06"
"332","1025","17","1.21902415131361e-06"
"333","2025","13","1.48533567034624e-06"
"334","1030","1010","1.32324152113657e-06"
"335","2029","54","1.14940920918512e-06"
"336","1025","1014","1.05360296534714e-06"
"337","2017","1029","9.41826063484759e-07"
"338","1020","49","2.43804712385762e-06"
"339","2024","2013","8.59242188123416e-07"
"340","2035","2005","1.74690922289211e-06"
"341","1023","49","3.21329296129574e-06"
"342","2020","1018","2.25141289105558e-06"
"343","1009","1006","2.09932016000306e-06"
"344","2020","1027","1.0644927108294e-06"
"345","1007","53","1.74537068841268e-06"
"346","1034","1001","4.77467978163487e-06"
"347","2006","12","4.13066265533693e-06"
"348","2027","1014","9.61513138336168e-07"
"349","1010","54","4.572221521396e-06"
"350","1011","18","1.553612566585e-06"
"351","2003","1027","1.10863218187792e-06"
"352","2027","2002","1.19126798255541e-06"
"353","2028","1032","1.10741849863527e-06"
"354","2014","1032","3.27020652777913e-06"
"355","1035","1006","2.91873485338868e-06"
"356","2027","2001","1.21174026499867e-06"
"357","2035","2003","2.03224655563188e-06"
"358","2028","2022","6.79541894156458e-07"
"359","2023","1028","1.05071356392974e-06"
"360","2034","2024","1.62984153130688e-06"
"361","2024","2007","1.06993545038174e-06"
"362","2016","51","4.58811681080958e-06"
"363","2035","13","3.36376679710489e-06"
"364","2017","2011","1.5359505764137e-06"
"365","2033","13","7.24872240433086e-06"
"366","2023","49","4.27205500245471e-06"
"367","1029","52","1.55470968878572e-06"
"368","2002","51","4.74057034359368e-06"
"369","1014","49","2.99612740169017e-06"
"370","1015","13","2.55764110840859e-06"
"371","2005","1013","2.2466536862954e-06"
"372","2009","1013","1.55617379479116e-06"
"373","2025","10","2.03946728568946e-06"
"374","1020","13","4.96458395450889e-06"
"375","2022","2011","1.1206423261466e-06"
"376","1016","18","8.88560681878891e-06"
"377","2019","2014","3.56349541003123e-06"
"378","2013","10","2.76351133194069e-06"
"379","1035","1008","1.76856870530435e-06"
"380","1012","1001","3.18676205243037e-06"
"381","2014","49","3.77216943181409e-06"
"382","2006","1010","6.23374659298603e-06"
"383","1005","49","4.73278652227842e-06"
"384","2013","1016","3.41984820775397e-06"
"385","2012","2009","2.02020590389628e-06"
"386","1026","58","1.00238443076975e-05"
"387","1033","1029","2.11012127180785e-06"
"388","2003","50","4.59747760711741e-06"
"389","2033","2016","8.60194894026941e-06"
"390","53","52","8.1814257768906e-06"
"391","2009","11","2.77698395226761e-06"
"392","2024","2011","1.47046537278511e-06"
"393","2033","12","7.13934043011917e-06"
"394","2009","17","2.73547623043716e-06"
"395","2028","1023","1.74660183115745e-06"
"396","2011","54","2.84736371607022e-06"
"397","2033","2025","3.06659430064085e-06"
"398","1028","1015","1.42922180086547e-06"
"399","2010","50","7.01904857683983e-06"
"400","1033","1014","5.17575719994384e-06"
"401","2016","2009","3.29484823035431e-06"
"402","1025","1012","2.29460065509663e-06"
"403","2034","2008","2.6263381977604e-06"
"404","1012","49","4.46484463705986e-06"
"405","2028","26","2.26988462672176e-06"
"406","2015","1013","2.45889557660237e-06"
"407","2035","2016","5.55249575026902e-06"
"408","1013","10","4.37439826855204e-06"
"409","2013","1011","2.23384128439555e-06"
"410","1035","10","5.54038141125935e-06"
"411","2030","2007","2.69427717040456e-06"
"412","1020","1014","4.76266232633688e-06"
"413","1027","1022","1.83649958880758e-06"
"414","2017","2009","3.5583234213739e-06"
"415","1026","49","8.7151906713235e-06"
"416","2021","2007","4.2541762900533e-06"
"417","2028","1022","1.67114849528439e-06"
"418","1035","17","5.69502025663814e-06"
"419","1033","1027","3.21956966501517e-06"
"420","2012","11","5.08207710452026e-06"
"421","1005","17","7.01374251115904e-06"
"422","1010","1007","4.72915774028952e-06"
"423","2003","49","6.83807637093008e-06"
"424","1034","1024","3.68437958955181e-06"
"425","2022","2009","2.2662893500672e-06"
"426","1029","1010","3.12323898824301e-06"
"427","1029","1027","1.97677802991284e-06"
"428","1022","1020","3.4527201318506e-06"
"429","1013","53","5.49821911126367e-06"
"430","1009","12","5.64666601536131e-06"
"431","2025","1017","4.09474755406587e-06"
"432","2025","11","4.43297084516454e-06"
"433","2012","2011","3.27840881338276e-06"
"434","2008","2007","2.7229311591649e-06"
"435","2027","2009","2.54961984046105e-06"
"436","1015","1003","4.48075308181803e-06"
"437","1005","52","1.28562649159521e-05"
"438","2025","2007","3.63998671589527e-06"
"439","1027","51","4.02334184872663e-06"
"440","1012","1010","6.80469713734659e-06"
"441","1014","1005","7.03118925069904e-06"
"442","54","12","1.68572017339177e-05"
"443","2028","1019","3.55314601639611e-06"
"444","2029","2007","3.25070324331359e-06"
"445","2020","11","1.01576839259943e-05"
"446","1027","49","4.35108173768785e-06"
"447","2021","49","1.12984915292738e-05"
"448","2011","2006","5.55544715368805e-06"
"449","1028","1008","2.57094414388434e-06"
"450","1030","1028","2.79525338185686e-06"
"451","51","17","1.27243022105453e-05"
"452","1026","1010","1.30380703060361e-05"
"453","1021","13","1.69979465240955e-05"
"454","2029","2001","5.05178273273869e-06"
"455","2035","2028","3.51612173321072e-06"
"456","2012","26","1.08099863520181e-05"
"457","1032","1019","2.81222731546175e-05"
"458","2028","2001","4.17067576135844e-06"
"459","2007","1010","7.83236541611492e-06"
"460","2010","2007","8.24401471243624e-06"
"461","1035","1007","6.64742244715872e-06"
"462","2028","2019","4.50435352090629e-06"
"463","2012","1026","9.48291480277685e-06"
"464","2026","49","1.99947602081271e-05"
"465","2031","2025","5.16161759385677e-06"
"466","2034","2025","9.0252884866107e-06"
"467","1029","1028","3.09672076293611e-06"
"468","2020","49","1.47319072985396e-05"
"469","2018","2012","9.37970984521829e-06"
"470","1031","1020","7.50294700361669e-06"
"471","58","10","2.90431743788503e-05"
"472","2029","2010","6.33005658636814e-06"
"473","2021","53","1.49694223385197e-05"
"474","2006","10","2.261641276653e-05"
"475","2003","11","1.35179285323342e-05"
"476","1035","1003","9.24082927781144e-06"
"477","1012","13","1.36484560333132e-05"
"478","1014","52","1.58447169207585e-05"
"479","2029","1011","4.12577923253917e-06"
"480","2005","1021","1.3938759437782e-05"
"481","2024","1017","6.71284740685739e-06"
"482","2010","54","2.90129065589116e-05"
"483","2019","1028","5.47350141948868e-06"
"484","2022","2007","5.54385926595981e-06"
"485","1023","11","2.10779010535789e-05"
"486","1016","10","2.50333099833547e-05"
"487","1030","1009","7.4652464368407e-06"
"488","2017","2007","1.11675986537755e-05"
"489","1014","1011","7.28557028693095e-06"
"490","2026","2010","2.70216847686659e-05"
"491","2027","1003","6.20997641254452e-06"
"492","2025","54","1.174093064172e-05"
"493","1029","17","7.49293178181567e-06"
"494","2028","1020","6.0543286344255e-06"
"495","2009","12","1.05697345749235e-05"
"496","2009","13","1.2356680126736e-05"
"497","2020","2009","9.91931858975042e-06"
"498","1018","1012","1.26664613724022e-05"
"499","1017","50","2.05756623412473e-05"
"500","1012","1005","1.3153323292897e-05"
"501","1021","51","2.22953629894991e-05"
"502","2011","1010","9.39254044555491e-06"
"503","1029","1012","6.70835612341914e-06"
"504","2020","12","2.04536112094382e-05"
"505","1024","50","9.17271807094232e-06"
"506","1014","1002","1.95482393347253e-05"
"507","17","12","2.34219759053546e-05"
"508","2010","2006","3.25318722602491e-05"
"509","2030","2008","6.18513200769716e-06"
"510","2003","1028","6.56560691316439e-06"
"511","1017","49","2.19482116828686e-05"
"512","2035","2008","7.50847633520274e-06"
"513","1025","1024","6.47537134919189e-06"
"514","1003","49","1.78660928379978e-05"
"515","2018","2015","1.11453555983552e-05"
"516","1021","18","3.57500282947571e-05"
"517","2030","2009","8.48168014107647e-06"
"518","2029","1005","9.44163007908641e-06"
"519","49","17","2.79024069975127e-05"
"520","1025","1015","8.73123911541524e-06"
"521","2025","1029","6.87497114221212e-06"
"522","53","17","2.68245360709401e-05"
"523","54","10","4.35798943147747e-05"
"524","1033","1013","1.96768214136702e-05"
"525","1020","1001","2.45978134037771e-05"
"526","2025","2006","1.47580795668013e-05"
"527","2015","1010","1.31078417130667e-05"
"528","2030","1010","1.37521541996537e-05"
"529","2035","2015","1.11455320851716e-05"
"530","2035","1025","1.09358534485985e-05"
"531","1022","12","1.23858506538963e-05"
"532","2013","49","1.74648962968988e-05"
"533","2018","1003","1.96262941492691e-05"
"534","2020","1028","8.55835245183163e-06"
"535","1020","51","2.64361405150953e-05"
"536","2028","2009","6.84974098596945e-06"
"537","1019","50","4.08446540649203e-05"
"538","1015","1012","1.25678456128266e-05"
"539","2010","2009","1.53645157690143e-05"
"540","2035","2013","1.44696777171792e-05"
"541","2033","10","3.98085015178789e-05"
"542","1016","53","3.72790573491649e-05"
"543","2023","1025","1.48320088140361e-05"
"544","1011","51","1.33375249323368e-05"
"545","2015","53","1.52701467795267e-05"
"546","1008","13","1.64504075624036e-05"
"547","2025","12","1.58395384392871e-05"
"548","1032","50","5.43250448372839e-05"
"549","1018","50","2.98260346485441e-05"
"550","1028","1012","8.66106065147877e-06"
"551","1012","1011","1.14697930006395e-05"
"552","1025","49","1.60064027570642e-05"
"553","2012","1012","1.61809091224053e-05"
"554","2029","1021","1.28430310093561e-05"
"555","2002","50","4.3471571491403e-05"
"556","2017","1025","1.57024262639288e-05"
"557","1025","52","1.94663016537004e-05"
"558","1023","10","3.98984583845379e-05"
"559","2023","58","6.79522773646799e-05"
"560","2019","52","6.20482920394047e-05"
"561","1027","1008","9.48310746075968e-06"
"562","2009","52","2.21565324292204e-05"
"563","2027","52","1.48481471090864e-05"
"564","1028","52","1.27562699029807e-05"
"565","1029","1014","1.21697452228516e-05"
"566","2027","2008","8.31103191378866e-06"
"567","1035","1001","2.94031652827622e-05"
"568","2026","2023","5.16756109896675e-05"
"569","1012","18","3.2971014796315e-05"
"570","2027","1018","1.28847732719867e-05"
"571","2028","1012","1.0416842280177e-05"
"572","2027","1026","1.42596901355055e-05"
"573","2025","2009","1.28687974035224e-05"
"574","51","11","4.4938771072532e-05"
"575","2030","2005","1.8651292278679e-05"
"576","2035","2009","1.69511627293048e-05"
"577","2017","2002","4.39126295001795e-05"
"578","2014","54","4.25524081202071e-05"
"579","2033","49","5.7829398468922e-05"
"580","2029","49","1.70799976453567e-05"
"581","2005","51","3.90518026615286e-05"
"582","1035","1029","1.50122502449399e-05"
"583","2033","53","5.76684648934991e-05"
"584","1022","1018","1.85915834659551e-05"
"585","2021","1021","4.22344393435288e-05"
"586","2005","49","4.14230390021062e-05"
"587","1011","17","1.98005455728759e-05"
"588","2009","2006","2.69474731646411e-05"
"589","2017","1028","1.45560042783789e-05"
"590","1031","1018","2.34894344401732e-05"
"591","1026","10","5.62891252857515e-05"
"592","1029","1015","1.38395498236876e-05"
"593","2030","2010","2.68185573339193e-05"
"594","1028","13","1.73420290769294e-05"
"595","2012","10","3.41919524295824e-05"
"596","2020","2001","5.29981636083797e-05"
"597","1033","1008","2.62842094222686e-05"
"598","2029","2015","1.47315894841745e-05"
"599","2034","2009","3.3000444438957e-05"
"600","2002","1028","1.73689038785827e-05"
"601","2012","53","3.50999008901343e-05"
"602","2021","2009","2.69812531404635e-05"
"603","2029","2003","2.02750388071449e-05"
"604","2033","2011","2.77653107119006e-05"
"605","1030","1020","2.74719803758326e-05"
"606","1026","51","6.89272191039251e-05"
"607","2003","12","4.960035814989e-05"
"608","2020","2003","4.42454789103786e-05"
"609","1027","10","2.36521644565672e-05"
"610","1033","1020","6.43148830322196e-05"
"611","1035","1013","3.19706944003964e-05"
"612","1007","12","3.8441339604677e-05"
"613","2015","51","3.22008268237916e-05"
"614","1016","1009","4.50369300031078e-05"
"615","2007","10","4.0013505650805e-05"
"616","2017","1024","2.6213246548891e-05"
"617","2032","50","0.000113985860425935"
"618","1002","26","0.000185291389811762"
"619","1025","13","3.8242740294848e-05"
"620","1027","1007","2.11891589622381e-05"
"621","2020","2008","2.53163838618676e-05"
"622","2003","1003","4.40976713347122e-05"
"623","2025","1005","3.33098278080585e-05"
"624","2025","1013","2.74958035354138e-05"
"625","1035","1021","5.29822740716343e-05"
"626","2017","52","0.000101428872048992"
"627","1002","58","0.000198974675496874"
"628","1029","1013","2.27086208460831e-05"
"629","2012","49","5.0858146073975e-05"
"630","1018","1009","4.36304743644068e-05"
"631","2011","52","4.07766749929447e-05"
"632","2012","2006","5.91747679466819e-05"
"633","1029","1007","2.33760764518743e-05"
"634","2014","1012","4.40294979787456e-05"
"635","1019","1014","7.00656936737509e-05"
"636","2005","52","9.40373047824838e-05"
"637","1027","1009","2.49769692388459e-05"
"638","1005","51","7.92222003011299e-05"
"639","2009","1010","4.13353901520034e-05"
"640","2034","51","0.000149526707034193"
"641","1033","10","0.000114834396289111"
"642","1023","1014","6.57975145606856e-05"
"643","2026","10","0.000115137346692566"
"644","2009","54","5.22825593512189e-05"
"645","2026","1028","2.88725197136305e-05"
"646","1008","1007","3.07480231558779e-05"
"647","2021","2015","4.2218203005657e-05"
"648","2029","1010","3.46821196021287e-05"
"649","52","13","0.000253991110355877"
"650","2028","2015","2.10479834119514e-05"
"651","1011","13","4.41258323065813e-05"
"652","2021","1011","3.71973265012521e-05"
"653","1033","13","0.000194946027504522"
"654","1028","26","3.30190484887844e-05"
"655","1029","11","3.509972049384e-05"
"656","1033","1031","5.56421802065387e-05"
"657","1009","10","6.06273311958562e-05"
"658","1020","1007","5.13247063579199e-05"
"659","1030","1007","3.59635006049321e-05"
"660","1029","51","3.59947916809574e-05"
"661","1035","1028","2.68718014579965e-05"
"662","1031","1024","2.87401661135187e-05"
"663","2026","2025","5.2628756161535e-05"
"664","1035","1025","4.04514413328281e-05"
"665","2022","49","3.97561120613894e-05"
"666","58","54","0.000368309250371645"
"667","2028","1002","3.43894063235335e-05"
"668","1018","12","9.36891487156649e-05"
"669","1012","50","7.61316868238451e-05"
"670","1030","1012","4.40750502168742e-05"
"671","1032","11","0.000176429685514037"
"672","17","11","0.000123398386806045"
"673","1010","18","0.00017657027732323"
"674","1029","1021","4.32400473571001e-05"
"675","49","13","0.000192597901447256"
"676","2033","2021","0.000140467785169766"
"677","1031","1007","4.81361604351073e-05"
"678","2010","52","0.00021423498944631"
"679","1010","49","0.000134977201028783"
"680","2035","12","9.60982488338538e-05"
"681","2023","1010","0.00013888657881633"
"682","26","17","0.000216634620639481"
