"","source node","dest node","edge weight"
"145","1014","51","1.39154158195996e-07"
"146","1008","50","7.93808713388816e-08"
"147","2009","1013","6.89995289256804e-08"
"148","2013","1025","6.91894296295844e-08"
"149","2006","10","2.57693965232037e-07"
"150","2012","17","1.37035212174482e-07"
"151","2027","1018","6.3740346762389e-08"
"152","2025","17","1.01228113494796e-07"
"153","1025","1020","9.13430210301792e-08"
"154","2028","2011","4.29260697682454e-08"
"155","1019","10","2.47582274265044e-07"
"156","1028","1022","4.67002890592877e-08"
"157","2027","1020","7.00841272133205e-08"
"158","2014","1010","1.78349299037286e-07"
"159","2020","1018","1.36464506298067e-07"
"160","2015","1028","4.93844089532571e-08"
"161","51","18","3.45930767306264e-07"
"162","2029","2014","7.55130437136257e-08"
"163","1033","52","4.23299017322979e-07"
"164","2028","2001","6.4524901632268e-08"
"165","2035","17","1.40345558891434e-07"
"166","1011","51","9.80398716528992e-08"
"167","2007","1011","6.85584827820086e-08"
"168","2014","1002","2.11420544327444e-07"
"169","1035","1008","8.00920983989995e-08"
"170","1024","17","9.52285900112589e-08"
"171","1014","1010","1.70846923849029e-07"
"172","2035","18","1.7683128251217e-07"
"173","54","13","6.90924962471152e-07"
"174","2025","2006","1.22610920393419e-07"
"175","1021","1014","1.77469406022702e-07"
"176","2006","1011","1.23689635870353e-07"
"177","2007","1006","1.44481155343072e-07"
"178","2023","2014","2.10906249535753e-07"
"179","2015","12","1.39229991123351e-07"
"180","2005","12","2.53439388378885e-07"
"181","1025","13","1.48840497317799e-07"
"182","1022","1008","7.58939619487172e-08"
"183","1014","1008","9.58076642613609e-08"
"184","2031","2020","1.2646328493771e-07"
"185","2010","2008","1.08554142341218e-07"
"186","2023","49","2.97038236463279e-07"
"187","2022","2011","8.10163769829997e-08"
"188","1009","49","1.58339389310327e-07"
"189","1021","49","3.00004564868433e-07"
"190","2027","52","1.16325881888637e-07"
"191","2016","2011","1.3503782663005e-07"
"192","2007","13","1.8629588951386e-07"
"193","1005","26","4.40096271059294e-07"
"194","1015","49","1.65875718007967e-07"
"195","2023","1014","2.27325777901144e-07"
"196","2007","1022","1.03844463452016e-07"
"197","2024","1023","1.32332183780322e-07"
"198","2014","1007","1.54389118221471e-07"
"199","2011","58","1.67057319060549e-07"
"200","2022","2015","1.05910687106224e-07"
"201","2027","1027","7.79693540670082e-08"
"202","2021","17","3.53840588879072e-07"
"203","2010","54","5.57519438441145e-07"
"204","2029","1033","1.44907757737268e-07"
"205","1016","1011","1.64641956843535e-07"
"206","2029","1023","1.35682259371732e-07"
"207","54","12","5.6283650705752e-07"
"208","2009","1011","1.08706938761566e-07"
"209","1033","1022","1.8654044578032e-07"
"210","1010","18","6.30981424564133e-07"
"211","1015","13","2.2716309956553e-07"
"212","2028","1022","8.56862968858976e-08"
"213","2029","50","1.56182751654214e-07"
"214","2013","52","3.13223963060774e-07"
"215","2028","1012","1.01959484977527e-07"
"216","1024","58","2.03989249649824e-07"
"217","2006","13","9.05349052655031e-07"
"218","2016","13","8.34460115760841e-07"
"219","2023","58","7.18279899721156e-07"
"220","1024","1023","1.81270279635994e-07"
"221","1018","1010","3.61981367658985e-07"
"222","2024","1025","1.30345314015521e-07"
"223","52","18","1.42833972911273e-06"
"224","2009","1007","1.6092216813205e-07"
"225","2014","12","3.92468688112054e-07"
"226","1026","18","8.19276616182221e-07"
"227","2011","10","2.09849002516794e-07"
"228","2010","13","7.76263204964248e-07"
"229","1025","18","2.80758012896556e-07"
"230","2019","12","5.55273688618728e-07"
"231","2027","49","1.82220843881269e-07"
"232","1035","10","3.7877050529406e-07"
"233","2013","1006","3.48189799024054e-07"
"234","2026","2010","6.40833286521842e-07"
"235","53","10","6.02574472680881e-07"
"236","2013","10","3.39423610979521e-07"
"237","1011","49","2.46280184868525e-07"
"238","53","12","6.06139806125787e-07"
"239","1029","1018","1.9139976524577e-07"
"240","2024","1029","1.39793356525126e-07"
"241","2028","2007","1.26729617434932e-07"
"242","2025","1013","2.01797328746246e-07"
"243","1024","1012","1.83589820886172e-07"
"244","2026","17","7.34764558598362e-07"
"245","2014","52","6.40820140049788e-07"
"246","1013","26","4.45477768246438e-07"
"247","2024","1022","1.6594863476799e-07"
"248","1031","1011","1.86095859137231e-07"
"249","2025","11","2.96514799415599e-07"
"250","2013","13","4.68777047246614e-07"
"251","2031","2018","2.88440948402413e-07"
"252","2012","54","5.13106066549918e-07"
"253","2021","2014","5.02381774192396e-07"
"254","1013","49","3.93113558160823e-07"
"255","1030","1020","2.90936818946886e-07"
"256","1030","1009","2.20326865509501e-07"
"257","2011","1025","2.04629720520699e-07"
"258","1003","50","5.21733447600328e-07"
"259","1018","13","7.25182895369499e-07"
"260","2028","2009","1.66837286686348e-07"
"261","2010","1030","3.61469529167124e-07"
"262","1032","13","2.38255639014336e-06"
"263","2005","17","7.72264879609079e-07"
"264","2013","17","4.98807048876114e-07"
"265","2026","13","1.44529520256517e-06"
"266","2030","53","3.91474642314941e-07"
"267","1035","1028","2.14775613643128e-07"
"268","2013","1024","2.62047062288056e-07"
"269","2016","51","1.03878988973361e-06"
"270","2021","58","1.26167438713474e-06"
"271","1008","49","3.60268300423242e-07"
"272","2016","1016","1.25387099827096e-06"
"273","1013","1009","3.28148853626323e-07"
"274","1020","13","1.06827899041044e-06"
"275","1030","49","4.12272751000743e-07"
"276","1029","18","3.84623379004666e-07"
"277","2013","1022","3.12817764573275e-07"
"278","1033","51","1.12501361213293e-06"
"279","2017","1008","3.65519078233642e-07"
"280","2010","1033","1.13385068203073e-06"
"281","2015","49","4.8497513812969e-07"
"282","2018","49","8.2805584049602e-07"
"283","2030","2005","4.29751952437715e-07"
"284","1026","12","1.10774187449885e-06"
"285","2007","1025","3.21553973145707e-07"
"286","1030","10","4.74863177611831e-07"
"287","2016","1022","5.07350565701522e-07"
"288","2013","1029","3.11800418529594e-07"
"289","1011","1006","4.83067771796289e-07"
"290","1021","26","1.68904984577361e-06"
"291","2008","53","4.10482055231182e-07"
"292","51","17","1.21209098845417e-06"
"293","2015","52","6.6315501710884e-07"
"294","2035","50","6.73428592742123e-07"
"295","2007","12","5.69261443759136e-07"
"296","1025","51","5.33692645705472e-07"
"297","1007","54","7.40190074601895e-07"
"298","1030","1014","4.40527853485212e-07"
"299","2029","11","4.62125982020821e-07"
"300","2011","1033","5.4285226862095e-07"
"301","2014","2013","6.43066296345375e-07"
"302","2009","10","6.1129304781485e-07"
"303","50","12","1.33782147357998e-06"
"304","1025","50","6.02464011227136e-07"
"305","1033","1011","6.14629947795822e-07"
"306","2016","2005","1.40728154461424e-06"
"307","2029","12","5.20933253004757e-07"
"308","1007","52","8.70382888210095e-07"
"309","1025","1014","5.52597529430184e-07"
"310","2033","2011","6.52019015386991e-07"
"311","2025","1030","4.43723652238077e-07"
"312","2014","1021","1.15920795110646e-06"
"313","2022","2018","6.25995096134027e-07"
"314","2008","1025","4.02447236752445e-07"
"315","1015","1010","8.41542129883002e-07"
"316","2006","51","2.15964671586216e-06"
"317","2011","17","7.22476225437092e-07"
"318","1014","1007","7.57085970419505e-07"
"319","1026","1010","2.00595091223236e-06"
"320","2009","12","8.516817869072e-07"
"321","1025","1018","7.14536062207804e-07"
"322","2014","1012","9.44389776863301e-07"
"323","1002","11","2.41057962401179e-06"
"324","2011","1010","8.06185297275076e-07"
"325","1029","1016","7.56327143173813e-07"
"326","2017","1002","2.19832638614407e-06"
"327","2026","18","3.54099204790754e-06"
"328","2011","1007","5.98203633687675e-07"
"329","1018","51","1.49078512051793e-06"
"330","1006","49","2.54505028116338e-06"
"331","2029","1007","5.80009544444745e-07"
"332","2013","1021","1.19802202575577e-06"
"333","2022","2007","6.40986674249682e-07"
"334","2028","2015","4.608436605418e-07"
"335","1030","1007","6.81896510581283e-07"
"336","2016","1024","8.90226577022345e-07"
"337","1012","17","1.30656370701999e-06"
"338","2010","1016","2.66128169204878e-06"
"339","53","17","2.56858568152296e-06"
"340","2018","1028","6.36669081984095e-07"
"341","2029","2013","6.96234548846997e-07"
"342","2034","2029","1.00339400236358e-06"
"343","52","12","3.86741079575162e-06"
"344","2007","1016","1.34721300486429e-06"
"345","1035","1029","8.16897210697292e-07"
"346","2016","10","3.06859417927598e-06"
"347","2025","1007","8.52642688835181e-07"
"348","2007","10","1.34369033141748e-06"
"349","1035","1021","1.85725995744575e-06"
"350","2029","1017","1.04931235693036e-06"
"351","1033","1013","1.9419812615592e-06"
"352","2012","18","2.50545235063755e-06"
"353","1012","50","1.87128852985017e-06"
"354","58","13","1.13831927205984e-05"
"355","1005","18","4.17238007839825e-06"
"356","2009","2005","1.52884247496654e-06"
"357","2013","1011","1.11722659142761e-06"
"358","1025","1011","9.80752271709296e-07"
"359","1016","1008","1.48762349973731e-06"
"360","1009","18","2.20618888118892e-06"
"361","2003","2001","3.01865172091945e-06"
"362","2030","52","1.94946538168924e-06"
"363","2006","52","7.39037787951326e-06"
"364","2018","1027","1.34501545772914e-06"
"365","2015","2005","1.75429669614972e-06"
"366","51","12","3.90200575311608e-06"
"367","2025","1022","1.10851314631015e-06"
"368","1024","1001","1.50039321399272e-06"
"369","2015","54","2.30987773923922e-06"
"370","2015","2007","1.28111331285784e-06"
"371","2013","1016","2.49992855577145e-06"
"372","2029","1010","1.51435303538096e-06"
"373","54","10","6.14478461181e-06"
"374","1003","12","2.81792958469294e-06"
"375","2035","13","2.94363361700516e-06"
"376","2035","2029","1.2113788507427e-06"
"377","2029","1015","1.11845894676843e-06"
"378","2030","58","2.52113859543954e-06"
"379","2021","54","5.92967716657194e-06"
"380","2024","2020","1.66424251552412e-06"
"381","1027","13","2.11730992877568e-06"
"382","2010","1014","3.28168421649081e-06"
"383","1027","51","1.91465816210146e-06"
"384","1025","11","2.24446119456048e-06"
"385","2013","2008","1.42630676617733e-06"
"386","2005","1025","2.09541061409444e-06"
"387","2006","1007","2.82276053722887e-06"
"388","2029","1021","1.836582611775e-06"
"389","2012","1014","2.50469725749839e-06"
"390","1013","1006","3.17846757015664e-06"
"391","2015","2010","2.63436584952741e-06"
"392","54","17","8.77625894034135e-06"
"393","1029","1003","1.70604840149633e-06"
"394","2017","1022","2.35318489969869e-06"
"395","2021","12","5.09788466623018e-06"
"396","1030","1029","1.43093844756899e-06"
"397","2010","12","5.85215464917407e-06"
"398","1005","13","6.84311553801646e-06"
"399","2011","54","2.71017077755193e-06"
"400","1018","50","4.13957253046111e-06"
"401","2008","52","2.41289649930712e-06"
"402","2029","1030","1.48680312482302e-06"
"403","1015","10","2.89089890458007e-06"
"404","2020","1027","2.14448644288602e-06"
"405","1009","10","3.0855309642445e-06"
"406","1007","1005","2.87543754894066e-06"
"407","1035","1027","2.03349788721135e-06"
"408","1007","51","3.22068068555484e-06"
"409","1014","52","5.48610427611978e-06"
"410","1032","1020","7.58269231382219e-06"
"411","2035","2009","2.25940030364813e-06"
"412","2007","2005","3.04124895910264e-06"
"413","1020","49","5.84340712494729e-06"
"414","2016","2009","3.35606372405894e-06"
"415","2014","53","5.39245446338289e-06"
"416","2010","52","1.05290031710314e-05"
"417","1032","10","1.0975361872356e-05"
"418","54","18","2.05051293462334e-05"
"419","1029","1014","2.22488407443386e-06"
"420","2009","58","4.07299966064326e-06"
"421","2030","2019","3.39334897053508e-06"
"422","2020","2009","3.08024057102165e-06"
"423","2028","1018","1.8181496883999e-06"
"424","1006","10","8.86042429454743e-06"
"425","2011","1013","2.27842901317526e-06"
"426","1029","1006","2.90819713236203e-06"
"427","2027","2014","2.34924667204173e-06"
"428","2027","2001","2.76752961240559e-06"
"429","1025","1009","2.53721311149057e-06"
"430","1027","49","3.20612463719426e-06"
"431","2010","1015","4.00268560147166e-06"
"432","1033","1029","3.36015310119649e-06"
"433","2025","54","4.65175861345367e-06"
"434","2011","12","3.63835050074684e-06"
"435","2025","1015","2.7304878282424e-06"
"436","1025","1015","2.77160790656001e-06"
"437","1033","1024","3.73716280381779e-06"
"438","2005","53","8.31124564740314e-06"
"439","2011","53","3.8329929432619e-06"
"440","1008","13","4.21406267798134e-06"
"441","2002","1014","7.78470912638905e-06"
"442","1030","1006","4.54797286100867e-06"
"443","1025","49","4.42624011045332e-06"
"444","2013","1007","3.69584100463826e-06"
"445","2035","2010","5.89623222656689e-06"
"446","1025","17","4.60599376773219e-06"
"447","2028","1025","2.07123719493992e-06"
"448","2024","2009","2.74370969435928e-06"
"449","2029","1009","2.78142819731072e-06"
"450","2021","1005","8.15107868369051e-06"
"451","2025","1009","3.31433569932041e-06"
"452","17","12","1.132351106902e-05"
"453","1010","1009","5.58065641010824e-06"
"454","1012","13","7.52748928268328e-06"
"455","1008","18","4.94220141576821e-06"
"456","1023","1014","7.32370535824904e-06"
"457","2028","1032","3.39825096088832e-06"
"458","2002","26","3.26483692369664e-05"
"459","2026","49","1.30909817933418e-05"
"460","2019","1020","1.00430433272528e-05"
"461","2014","49","9.17894704142765e-06"
"462","2013","2012","4.92608649709982e-06"
"463","2022","1029","2.92690293421425e-06"
"464","1017","49","1.16764334255095e-05"
"465","2022","1025","3.35633112470632e-06"
"466","2033","52","2.22661497718553e-05"
"467","2027","2008","2.54299791366111e-06"
"468","1033","1008","5.05511962430979e-06"
"469","1008","1006","5.1073954337061e-06"
"470","1025","1007","3.86620714217672e-06"
"471","2028","58","3.829964383677e-06"
"472","1028","58","4.04989356073646e-06"
"473","2035","2025","4.32864832226337e-06"
"474","2006","49","1.6006853039064e-05"
"475","2020","2003","8.12634993504037e-06"
"476","2013","2006","8.34919951039283e-06"
"477","1027","50","5.04758154607151e-06"
"478","2010","1009","6.65704937950373e-06"
"479","1029","1023","4.94680857003129e-06"
"480","2029","2016","5.34777615304001e-06"
"481","1009","13","8.5351297599051e-06"
"482","2019","2014","1.11057316247586e-05"
"483","1014","1011","4.94085003364871e-06"
"484","2033","49","1.74600205721784e-05"
"485","1026","50","1.5434719650126e-05"
"486","2015","53","7.48247067085472e-06"
"487","2033","2016","2.10111253411383e-05"
"488","1017","26","2.43271257826013e-05"
"489","1022","1018","5.86801888974423e-06"
"490","1007","1003","6.56012034403273e-06"
"491","2010","18","2.39180860745673e-05"
"492","51","26","2.81912058673221e-05"
"493","1020","1014","1.01672556706206e-05"
"494","1024","26","7.77660628895524e-06"
"495","1008","10","6.76832973618591e-06"
"496","2025","2016","8.26610759571318e-06"
"497","2012","10","1.09114289330506e-05"
"498","1012","10","1.02688688985875e-05"
"499","1031","1007","6.02072084050422e-06"
"500","1035","1011","6.33845738718997e-06"
"501","2020","2001","1.66980516233867e-05"
"502","2025","2011","4.95216040296758e-06"
"503","2007","51","8.95644333670715e-06"
"504","2016","1007","1.02227630710781e-05"
"505","2025","1008","5.01148858604952e-06"
"506","2014","54","1.96825044187899e-05"
"507","2035","49","1.13139914334294e-05"
"508","2016","1013","1.13969862162213e-05"
"509","2008","49","7.01083833264777e-06"
"510","1023","1022","8.41308775302301e-06"
"511","2026","11","2.2578688463472e-05"
"512","2035","2021","1.07803253332439e-05"
"513","2026","2025","9.3220672873236e-06"
"514","49","18","3.05870266941664e-05"
"515","2023","1024","7.71888095434864e-06"
"516","1018","1007","8.72929451128617e-06"
"517","1025","1016","9.78747474143987e-06"
"518","1011","17","8.80360168959242e-06"
"519","1007","13","1.27361197607835e-05"
"520","2012","1011","6.85649811697395e-06"
"521","1033","17","2.64833311043163e-05"
"522","52","26","7.77657074099719e-05"
"523","2015","2012","8.16842470139182e-06"
"524","1015","1007","7.39062303127222e-06"
"525","1024","1013","6.5564991850978e-06"
"526","2007","52","1.36738587560824e-05"
"527","2020","2015","1.05916478981357e-05"
"528","2028","2010","6.77475552016634e-06"
"529","1013","1008","7.41467015871241e-06"
"530","2034","2022","1.23795701809031e-05"
"531","1032","11","4.05602978053513e-05"
"532","2003","51","1.91400609148078e-05"
"533","2025","2009","7.58687032005133e-06"
"534","1011","18","1.28418379813433e-05"
"535","2028","26","8.25846217908198e-06"
"536","1031","1018","1.14667131033059e-05"
"537","2017","50","2.60940520340379e-05"
"538","2035","2008","8.1721397363088e-06"
"539","2010","1008","1.12089453979868e-05"
"540","1026","10","3.10342962993315e-05"
"541","1029","49","1.10689903705138e-05"
"542","1021","18","4.16984434429973e-05"
"543","2024","2023","1.1813507227862e-05"
"544","1022","50","1.35662879325126e-05"
"545","2025","1023","1.36799331436993e-05"
"546","2018","2008","1.05614998650421e-05"
"547","1033","1021","3.44635759084405e-05"
"548","2023","50","3.04693633498682e-05"
"549","2028","1003","7.92536222334032e-06"
"550","1002","49","4.02767064473542e-05"
"551","2024","2001","1.38941866420982e-05"
"552","1030","1021","1.4738211702826e-05"
"553","1013","18","2.3370389150537e-05"
"554","1005","12","3.04375042018857e-05"
"555","1016","18","6.67499469442144e-05"
"556","1022","1007","1.1179952211981e-05"
"557","2035","2011","1.12848460766199e-05"
"558","2005","51","3.26271028199701e-05"
"559","1003","13","3.2387260347689e-05"
"560","2011","2006","1.64714692443588e-05"
"561","1007","12","1.96172038465197e-05"
"562","2011","52","1.78363686108478e-05"
"563","1022","1001","1.71503883752882e-05"
"564","2029","1008","9.02589367516043e-06"
"565","1024","49","1.4929255095119e-05"
"566","1022","1013","1.27641126431575e-05"
"567","17","13","6.40197543768794e-05"
"568","2010","58","6.68786332058667e-05"
"569","2029","2010","1.51746150211124e-05"
"570","1014","1006","3.15940395853867e-05"
"571","2021","53","3.86443424603998e-05"
"572","1009","1003","1.80171228797963e-05"
"573","1035","1015","1.77965479030213e-05"
"574","1012","18","3.25995481712342e-05"
"575","50","10","4.7011862585211e-05"
"576","2002","1028","1.44605368129523e-05"
"577","2016","54","8.71098456800272e-05"
"578","2018","2001","4.38625727615833e-05"
"579","2025","2024","1.25729970295872e-05"
"580","53","51","4.95577223640953e-05"
"581","1021","1007","2.38202268883212e-05"
"582","2013","49","2.79770399797226e-05"
"583","2010","2007","2.41614114302502e-05"
"584","1026","1025","2.28466254008185e-05"
"585","51","13","7.5000537404628e-05"
"586","1018","1015","2.09066115516997e-05"
"587","1017","50","5.05959435332429e-05"
"588","1013","10","2.93313492062576e-05"
"589","2031","2024","1.48650775379168e-05"
"590","1033","49","6.59912657709206e-05"
"591","2010","1013","3.09420174675574e-05"
"592","1022","11","2.51602534348884e-05"
"593","52","13","0.000154362438588297"
"594","1007","26","3.64098087555841e-05"
"595","2010","2009","2.63052480177557e-05"
"596","2034","51","8.3886288218936e-05"
"597","2025","1021","2.59229578674032e-05"
"598","1031","1009","1.9801429813426e-05"
"599","2010","51","6.32456279489893e-05"
"600","2029","54","2.61492192532151e-05"
"601","2029","2023","2.27727237431761e-05"
"602","1017","11","6.51386918346148e-05"
"603","2024","1028","1.29324955940564e-05"
"604","1018","1009","2.79265260629797e-05"
"605","2020","52","7.43991379637562e-05"
"606","2020","49","5.59963975951372e-05"
"607","1021","13","9.24627559023601e-05"
"608","1014","54","6.06580355197577e-05"
"609","2029","53","2.62700782639959e-05"
"610","2012","2006","4.91391683048781e-05"
"611","2014","1011","2.64871589713925e-05"
"612","2021","2012","4.13118001156348e-05"
"613","2014","13","7.38964982747756e-05"
"614","2030","2013","2.49865928224162e-05"
"615","1028","1012","1.72249358080746e-05"
"616","1032","1019","0.000130900366851769"
"617","2014","2002","7.02901315906109e-05"
"618","2029","2015","1.9759354567722e-05"
"619","2007","1010","3.69236542968594e-05"
"620","1010","1007","3.93978133342997e-05"
"621","2018","50","6.15332705207045e-05"
"622","2033","51","9.05536534405855e-05"
"623","1016","10","9.36385542347625e-05"
"624","2009","52","4.46450494765504e-05"
"625","2025","2001","3.95423665555466e-05"
"626","1013","13","5.64024972505767e-05"
"627","1014","53","5.9065796165542e-05"
"628","1025","1006","4.18874290158635e-05"
"629","2028","1019","2.44720450522175e-05"
"630","2017","1029","3.13910555757407e-05"
"631","2023","1022","3.86439668192914e-05"
"632","51","10","9.3510446167872e-05"
"633","1034","12","0.000122038662652961"
"634","2029","2017","3.31760389809293e-05"
"635","1034","1024","3.91613490130126e-05"
"636","1010","1006","0.000116277665174083"
"637","49","12","9.74770960256635e-05"
"638","1019","50","0.000105422147290557"
"639","1016","1005","9.45410079277955e-05"
"640","2010","11","0.000101519306918786"
"641","2028","2019","2.73803955885891e-05"
"642","2028","1014","2.44005198710204e-05"
"643","2028","10","2.76917606162756e-05"
"644","1005","17","9.21959528530052e-05"
"645","2010","1007","5.25744465558536e-05"
"646","58","54","0.000351794759619788"
"647","2025","52","5.5605444679628e-05"
"648","2016","49","0.000126183724935077"
"649","1029","11","3.94340777023554e-05"
"650","2012","13","8.13305313218877e-05"
"651","2030","54","5.86433150073715e-05"
"652","2027","2009","2.65582912598011e-05"
"653","2023","1029","4.00426815601389e-05"
"654","17","11","0.000125034151094074"
"655","2015","2003","4.76101835549838e-05"
"656","1015","12","5.54876030178458e-05"
"657","1024","1007","3.23481616852756e-05"
"658","2026","50","0.000127629334125544"
"659","2015","2013","4.18402029081433e-05"
"660","1022","1009","3.71868557445663e-05"
"661","1012","49","7.21610598321489e-05"
"662","1010","1008","4.99774163866836e-05"
"663","1024","50","4.80076791416464e-05"
"664","49","11","0.000133822667659768"
"665","1030","1008","3.34072407787727e-05"
"666","2010","1029","4.75969774876108e-05"
"667","2009","2006","6.57240060882932e-05"
"668","2025","1010","6.15641558860344e-05"
"669","1029","1024","3.1356539422328e-05"
"670","2030","2024","3.90272267855823e-05"
"671","2011","1029","3.55706353004105e-05"
"672","2021","2016","0.000155687278121374"
"673","2025","1005","6.36460732756163e-05"
"674","1007","10","8.0488676636844e-05"
"675","2028","12","4.25033069557384e-05"
"676","2014","17","0.00012646404594482"
"677","1021","10","0.000150720752181156"
"678","1008","12","6.24395167132366e-05"
"679","2018","2015","7.0270928434688e-05"
"680","1030","1019","7.34447150531261e-05"
"681","1029","1010","5.93956521408212e-05"
"682","2029","10","5.97077639368574e-05"
"683","1029","50","6.01513376005233e-05"
