"","source node","dest node","edge weight"
"164","2030","1021","8.18071893274779e-08"
"165","1011","11","6.86372847980934e-08"
"166","2003","10","1.35482133610111e-07"
"167","2031","2020","8.27917486399009e-08"
"168","1030","1027","4.31815807023989e-08"
"169","2028","2016","5.11170226363603e-08"
"170","1014","53","1.32115977010789e-07"
"171","2034","2016","3.46068574182493e-07"
"172","2016","1025","9.6353126729999e-08"
"173","2008","52","7.89297638777506e-08"
"174","2007","1015","6.1110925721765e-08"
"175","1028","1008","3.91712073246712e-08"
"176","1022","50","7.85162755237707e-08"
"177","2007","1021","9.66262566150585e-08"
"178","1006","13","3.64901047576673e-07"
"179","2020","2001","2.02433777217809e-07"
"180","2032","1012","1.47008939287197e-07"
"181","2033","2016","3.09429567934523e-07"
"182","1014","1011","7.19108069868325e-08"
"183","1016","1014","1.56625069868481e-07"
"184","1021","1015","1.04397530804039e-07"
"185","2025","1008","6.01953355185454e-08"
"186","1017","50","1.80412485436779e-07"
"187","2005","50","1.84720517693497e-07"
"188","2026","1021","2.41723275756599e-07"
"189","2013","1009","9.08744243157675e-08"
"190","2035","1015","8.73044119989959e-08"
"191","52","13","6.19621611049622e-07"
"192","1002","17","3.35457290986891e-07"
"193","1033","51","2.95795267666292e-07"
"194","2024","2020","9.06068530652872e-08"
"195","1020","49","2.20382408012453e-07"
"196","1009","1005","1.22519064510519e-07"
"197","1018","10","2.34434263638046e-07"
"198","2015","10","1.09863318107935e-07"
"199","1024","53","9.9800192853604e-08"
"200","2028","1010","7.3065596177242e-08"
"201","2018","1003","1.71041192010399e-07"
"202","2018","1020","2.2943273245748e-07"
"203","2029","2012","9.06812067767539e-08"
"204","2010","17","2.83524346525604e-07"
"205","1033","1020","2.93985251049799e-07"
"206","2024","53","1.12179807370522e-07"
"207","1030","1019","1.37571831196628e-07"
"208","2022","2013","1.0335929434518e-07"
"209","2007","1009","9.94139939344402e-08"
"210","2013","1006","2.03226499065123e-07"
"211","2011","1009","9.26974691688036e-08"
"212","53","12","3.08278920039579e-07"
"213","2029","53","1.2053525250823e-07"
"214","2013","52","2.35940245898444e-07"
"215","2026","1025","1.52404295393819e-07"
"216","2028","1007","6.37205786788173e-08"
"217","2012","1012","1.3665105619892e-07"
"218","2015","1010","1.32499125654256e-07"
"219","2028","2001","9.04778575165325e-08"
"220","1021","13","4.68566524423628e-07"
"221","2035","1007","1.18158238981717e-07"
"222","2015","11","1.38498337990325e-07"
"223","2015","1028","6.87781865991949e-08"
"224","2027","2001","1.24416801149605e-07"
"225","2030","1007","1.03229317607244e-07"
"226","2020","1003","2.09473358961884e-07"
"227","2026","10","3.86252241938668e-07"
"228","2011","52","1.80407841204945e-07"
"229","1011","53","1.5035123570071e-07"
"230","1027","1022","8.60242839664974e-08"
"231","2023","2016","4.05690994055188e-07"
"232","1026","1012","2.35488051637387e-07"
"233","2027","1012","1.06097257642171e-07"
"234","1030","1003","1.37697218630287e-07"
"235","1005","51","3.3023297099489e-07"
"236","2020","2013","2.2473191865814e-07"
"237","2029","1015","1.07496121941843e-07"
"238","2010","1024","1.44592497066018e-07"
"239","1020","50","3.4042514444584e-07"
"240","2011","1007","1.16453040165268e-07"
"241","1032","11","6.16047756917635e-07"
"242","2035","1012","1.7656111778076e-07"
"243","2034","2008","1.71077510798714e-07"
"244","1015","52","2.40563861658311e-07"
"245","1003","49","2.80580407555543e-07"
"246","2028","53","1.21764288133939e-07"
"247","1030","1008","1.18892240741819e-07"
"248","2028","2007","9.35452551642288e-08"
"249","2016","1010","4.93029350287379e-07"
"250","2033","2019","5.88972964036803e-07"
"251","1021","51","4.59711128801498e-07"
"252","2011","50","1.95854975645814e-07"
"253","1010","1009","2.40841544485785e-07"
"254","1028","1007","9.95991606230848e-08"
"255","1015","26","2.931025544561e-07"
"256","1015","11","2.31000031248756e-07"
"257","2023","2014","3.54834560402318e-07"
"258","2007","1010","2.32746196037305e-07"
"259","1028","1011","1.00247150972967e-07"
"260","2016","2001","6.69465728705359e-07"
"261","1022","49","2.13480813191255e-07"
"262","1031","1011","1.49274643641033e-07"
"263","2007","13","3.00477113047099e-07"
"264","2035","1009","2.15425812260953e-07"
"265","2011","10","2.40636624520255e-07"
"266","1011","52","2.55594967440758e-07"
"267","2007","12","2.74229182628463e-07"
"268","2027","2009","1.54812212832577e-07"
"269","2014","17","4.7021425526428e-07"
"270","2013","12","3.68146097605391e-07"
"271","2011","12","2.66056658489181e-07"
"272","2010","1011","2.46822361814703e-07"
"273","2011","11","2.69434472586338e-07"
"274","2020","11","5.52666401640079e-07"
"275","1020","10","5.87273704339641e-07"
"276","2024","2007","1.78871083818222e-07"
"277","1031","1009","2.27992770517406e-07"
"278","1006","50","7.63014558861394e-07"
"279","2035","1026","4.51048138907128e-07"
"280","2006","10","9.47856439544908e-07"
"281","1026","58","1.39066673494256e-06"
"282","1019","50","7.70138817159583e-07"
"283","1008","51","2.80987917987061e-07"
"284","2028","2009","1.49593099379333e-07"
"285","51","18","1.0105944468312e-06"
"286","2026","2021","6.97739627993146e-07"
"287","2013","50","4.38103836207952e-07"
"288","1020","1009","3.56760727631399e-07"
"289","2035","11","4.39784493435074e-07"
"290","2013","1016","4.83634157887696e-07"
"291","2028","1022","1.45709392024976e-07"
"292","1035","1029","2.50889145326065e-07"
"293","1021","11","7.55769163559489e-07"
"294","1019","1015","4.06176586013051e-07"
"295","1027","1008","1.90513422754241e-07"
"296","2024","1028","1.58530575980771e-07"
"297","2018","1028","2.3159691896367e-07"
"298","2030","1011","2.35187334429333e-07"
"299","2030","10","4.12990752213189e-07"
"300","1018","1007","3.78045226209564e-07"
"301","1013","1006","6.01210609567139e-07"
"302","1024","49","3.35353559612043e-07"
"303","2030","1009","2.97978077354647e-07"
"304","1009","11","4.68417490817134e-07"
"305","1034","1018","9.49324029351249e-07"
"306","2006","1025","4.89369273823571e-07"
"307","1023","10","8.3854337872655e-07"
"308","2029","1009","2.70759447127489e-07"
"309","50","13","1.26188540491081e-06"
"310","2026","54","1.52642399343442e-06"
"311","1015","1014","3.79134548404475e-07"
"312","1027","13","3.87733080429762e-07"
"313","1024","1011","2.36653806122029e-07"
"314","1026","50","1.07209439632308e-06"
"315","2007","1016","5.08958938205597e-07"
"316","2029","2018","3.82921952774264e-07"
"317","2009","1011","2.97946576834654e-07"
"318","2013","1029","3.30319066713297e-07"
"319","1001","12","9.64279700042684e-07"
"320","2022","2011","3.0172853164666e-07"
"321","1014","1010","7.03002291677418e-07"
"322","1021","53","1.18177872745001e-06"
"323","1005","13","1.24248327972266e-06"
"324","2020","2003","7.56299981840424e-07"
"325","2007","1029","3.0647346751804e-07"
"326","2024","2011","2.81093764423177e-07"
"327","1009","26","7.90522487818459e-07"
"328","1008","17","4.90377409602135e-07"
"329","1010","26","1.89254035041388e-06"
"330","1016","1015","6.04690564586928e-07"
"331","1007","11","5.35379600543114e-07"
"332","2002","11","1.40242156107694e-06"
"333","2010","2007","5.86678731132782e-07"
"334","2025","2024","3.29323111990818e-07"
"335","1021","1009","6.83812089992488e-07"
"336","2029","1022","3.2289447166966e-07"
"337","1022","1009","3.90391771106551e-07"
"338","1021","1016","1.48745250139822e-06"
"339","2032","1026","2.32502800473659e-06"
"340","2028","1006","3.83226807334991e-07"
"341","1003","51","8.82262245661941e-07"
"342","2009","1015","4.4654340465866e-07"
"343","2032","11","1.90161150387839e-06"
"344","1024","1007","3.57203622411523e-07"
"345","2009","1007","4.40551294188952e-07"
"346","2029","1007","3.79293540238687e-07"
"347","58","10","2.61817575108973e-06"
"348","2012","2008","4.45468073413571e-07"
"349","1006","11","1.68479082937719e-06"
"350","1015","1002","8.06612291092482e-07"
"351","1028","1016","4.40632122944195e-07"
"352","2016","2011","7.0568333187939e-07"
"353","2021","1029","5.95685739380546e-07"
"354","2001","53","1.90141922712518e-06"
"355","1002","12","1.91638684719417e-06"
"356","1029","1016","6.45224143143313e-07"
"357","2030","1029","4.33278117828479e-07"
"358","2035","18","1.21044008413491e-06"
"359","2006","1013","1.14979028771091e-06"
"360","1027","50","5.64822790589543e-07"
"361","2007","1022","4.76259227771185e-07"
"362","2028","2013","3.97067062666525e-07"
"363","1015","17","8.45149980098645e-07"
"364","2009","1021","9.03788362551743e-07"
"365","2020","12","1.54477795495193e-06"
"366","2003","51","1.36671954550276e-06"
"367","54","26","6.69459082823246e-06"
"368","2010","1021","1.75200886428816e-06"
"369","2024","2009","5.13185638639139e-07"
"370","1022","1015","5.29305012835738e-07"
"371","2014","1019","1.59758819920159e-06"
"372","2027","1026","6.9862627774759e-07"
"373","2025","17","8.87572635493551e-07"
"374","2016","10","2.36017175121243e-06"
"375","2022","1025","5.91554933754345e-07"
"376","2024","2013","6.16422788713436e-07"
"377","1035","1001","1.30421951735972e-06"
"378","1035","26","1.87501483683816e-06"
"379","2030","54","1.16623986460767e-06"
"380","2022","2020","9.13494414739438e-07"
"381","2035","2028","4.93610546509004e-07"
"382","2016","1013","1.4226411451445e-06"
"383","2022","1017","8.88948648521006e-07"
"384","2032","52","5.95586642254113e-06"
"385","1035","1009","9.50714570993127e-07"
"386","2022","2015","6.42548432628773e-07"
"387","2010","1029","8.95060590400485e-07"
"388","1014","1009","1.01120082043458e-06"
"389","2034","53","3.91835471241802e-06"
"390","2013","10","1.53172000810067e-06"
"391","2028","1025","5.04524309411295e-07"
"392","1018","51","2.1412757039848e-06"
"393","1016","1005","2.26562595464292e-06"
"394","2015","1007","6.81226919615288e-07"
"395","2002","1014","1.97471258489761e-06"
"396","1012","18","1.83711628031856e-06"
"397","2012","2006","1.97447357026477e-06"
"398","2035","2027","7.61481393840843e-07"
"399","1030","1016","1.23259300590653e-06"
"400","2025","1023","1.1329098040709e-06"
"401","2009","1009","9.43951499384463e-07"
"402","1009","1006","1.57160382372781e-06"
"403","2018","11","2.51238477374477e-06"
"404","1007","26","1.55742578339206e-06"
"405","1018","1008","1.10931121234311e-06"
"406","1009","1002","1.75689407192088e-06"
"407","2018","2009","1.4442623387821e-06"
"408","1017","49","2.54517183615793e-06"
"409","1028","1015","6.52801638860005e-07"
"410","2023","2020","2.60674853424476e-06"
"411","2028","2011","6.42908023754238e-07"
"412","2020","13","3.88990344242576e-06"
"413","1007","1005","1.36012068502876e-06"
"414","1022","1007","9.14935450112774e-07"
"415","2018","1018","2.83728795556149e-06"
"416","1035","1011","1.15520791788947e-06"
"417","2006","49","4.61078818108758e-06"
"418","1035","1025","1.34277221961179e-06"
"419","2014","53","2.74377391788741e-06"
"420","1025","50","1.63119471279651e-06"
"421","1005","10","3.10186950638503e-06"
"422","1006","52","6.67902481904175e-06"
"423","2007","50","1.69831492774679e-06"
"424","1014","54","3.12657787461952e-06"
"425","2025","58","1.96145379575219e-06"
"426","2007","52","2.09381526461259e-06"
"427","2012","53","2.44789656374032e-06"
"428","52","18","9.92165351686052e-06"
"429","2027","10","1.36009329228725e-06"
"430","1025","53","1.96641783637431e-06"
"431","1023","1022","1.54754283037027e-06"
"432","2035","2016","2.76236650760014e-06"
"433","1016","1008","1.75314697367614e-06"
"434","1035","17","3.02574699889946e-06"
"435","2015","52","2.08893391265745e-06"
"436","1007","1002","2.18228881520642e-06"
"437","2014","1027","1.37569229259332e-06"
"438","2022","1022","1.19131216133654e-06"
"439","2035","2005","2.44818187072245e-06"
"440","2010","1007","1.94692722149097e-06"
"441","1007","13","2.3316917633278e-06"
"442","2021","53","4.64652048872359e-06"
"443","2017","51","4.27017731171431e-06"
"444","2015","54","2.3842045238737e-06"
"445","1011","49","2.00965493299394e-06"
"446","1009","52","3.17904857882366e-06"
"447","1015","50","2.36842993873705e-06"
"448","26","18","1.81802546116014e-05"
"449","2012","2011","1.79946406906081e-06"
"450","2015","1011","1.33853356234645e-06"
"451","1018","49","4.63833485090933e-06"
"452","1022","1011","1.33328169111301e-06"
"453","2035","1011","1.69854156047544e-06"
"454","2014","52","5.17596966949415e-06"
"455","2024","50","2.00926604909844e-06"
"456","2011","2010","2.33050822397534e-06"
"457","2035","1029","1.7727107812379e-06"
"458","1023","1014","3.5692222008026e-06"
"459","2009","1025","1.87447072213077e-06"
"460","2032","1027","2.32548338484696e-06"
"461","2020","1018","4.68412333248504e-06"
"462","2025","1013","2.05088873026144e-06"
"463","2028","1035","1.41975453545616e-06"
"464","1015","49","2.91069363007806e-06"
"465","2020","10","5.60558158251906e-06"
"466","2020","2014","4.28366198670788e-06"
"467","2033","51","7.79147923737713e-06"
"468","1035","1007","2.35974196300634e-06"
"469","1030","1007","1.85863624738887e-06"
"470","2013","1025","2.41969130576212e-06"
"471","1006","51","7.9240247238954e-06"
"472","2015","1009","2.08731886073408e-06"
"473","1010","11","6.55443845337584e-06"
"474","2020","1027","2.44892735451965e-06"
"475","2032","1028","2.23723981714727e-06"
"476","2029","50","2.81263021974541e-06"
"477","2020","1028","1.98876711060412e-06"
"478","2002","50","8.42306451532381e-06"
"479","2012","1014","3.64653002762914e-06"
"480","2022","50","3.37114816698835e-06"
"481","1003","13","6.10631229831216e-06"
"482","1009","17","4.27527462983771e-06"
"483","1009","18","4.9669808968131e-06"
"484","1031","1027","2.05080906497387e-06"
"485","1020","1015","3.62963729067722e-06"
"486","2015","1021","3.42030828141281e-06"
"487","1002","49","1.07457847683738e-05"
"488","1027","1009","2.24472899420081e-06"
"489","1015","53","4.13235410509939e-06"
"490","2005","51","7.12129289923162e-06"
"491","1014","1007","3.18057799737653e-06"
"492","2015","1015","2.45689090098085e-06"
"493","2035","12","5.18646665477363e-06"
"494","2032","1014","7.53983463833981e-06"
"495","2027","11","3.00762827973583e-06"
"496","1003","1001","5.52189751541063e-06"
"497","1024","1009","2.49361921652516e-06"
"498","2035","13","6.733259463152e-06"
"499","2016","2015","3.95157831298411e-06"
"500","1018","11","7.62930476424152e-06"
"501","2025","2007","2.71615559462193e-06"
"502","1005","49","7.79292168535451e-06"
"503","1024","1020","3.23905845684423e-06"
"504","2009","52","5.58915263774732e-06"
"505","2023","53","1.00442094096487e-05"
"506","2030","2006","5.28718360519544e-06"
"507","2016","1007","4.8075673443245e-06"
"508","2021","12","9.21144987735556e-06"
"509","1018","50","8.74183847297404e-06"
"510","1028","1009","2.31702536150442e-06"
"511","2010","2001","1.08908598634299e-05"
"512","1014","52","9.00515893968797e-06"
"513","1022","1001","4.19476093627732e-06"
"514","50","18","1.46456844730124e-05"
"515","2009","12","5.32397700990215e-06"
"516","18","11","1.4968075777658e-05"
"517","1029","1009","3.34399331015767e-06"
"518","2025","1015","3.44382717794473e-06"
"519","2032","49","1.76104961509708e-05"
"520","1015","18","6.7802227493587e-06"
"521","2028","2022","2.49906019202131e-06"
"522","2011","2006","6.0082002764689e-06"
"523","1035","1028","3.08376302231839e-06"
"524","1029","17","5.03729767240225e-06"
"525","2021","2009","6.08920712647804e-06"
"526","1007","52","6.65604259769896e-06"
"527","52","12","1.74911432241365e-05"
"528","2027","2008","2.83332743680892e-06"
"529","1002","10","1.81170977444072e-05"
"530","2030","2005","6.12872650439845e-06"
"531","1006","49","1.73298255972312e-05"
"532","2021","2015","5.84630313175175e-06"
"533","2016","2009","7.85537141471799e-06"
"534","1030","1020","6.07904661502807e-06"
"535","2010","10","1.45370640825607e-05"
"536","1022","1003","4.98294854131185e-06"
"537","2014","13","1.43519277056304e-05"
"538","1011","1006","6.4679204447952e-06"
"539","2029","2013","4.79160254764992e-06"
"540","2019","49","1.61626415844926e-05"
"541","2019","2018","1.48763401948409e-05"
"542","2016","51","1.80161633858819e-05"
"543","1028","1012","3.67022623158746e-06"
"544","2035","1010","9.53715906205598e-06"
"545","1005","12","1.3270457479949e-05"
"546","1027","1014","4.97738245491716e-06"
"547","1011","17","6.78947288533459e-06"
"548","2013","1005","9.3133227570152e-06"
"549","2006","1007","8.58040948791065e-06"
"550","1034","1025","8.87920739445293e-06"
"551","1026","1023","1.68299394698183e-05"
"552","2035","1025","6.32443104529399e-06"
"553","2032","1019","3.24492345426533e-05"
"554","2022","2018","8.090436589028e-06"
"555","2025","1007","5.37625647997341e-06"
"556","2021","58","2.75501257045449e-05"
"557","51","17","1.97160523095863e-05"
"558","1029","1003","6.15100557751434e-06"
"559","54","50","2.67578379411775e-05"
"560","2026","2010","1.97241449575082e-05"
"561","1009","50","1.03508947357945e-05"
"562","2007","2005","8.99697714415823e-06"
"563","2017","52","2.65726056284956e-05"
"564","2024","10","7.97148615358741e-06"
"565","1021","10","2.19009237394876e-05"
"566","1027","10","7.51032319724655e-06"
"567","2032","2020","2.6028776462993e-05"
"568","1009","13","1.33061821417109e-05"
"569","2014","26","2.33496233856107e-05"
"570","1010","52","3.02274667121673e-05"
"571","1015","51","1.07880020247855e-05"
"572","2011","1005","9.25399795215876e-06"
"573","2015","49","9.6340135515737e-06"
"574","2025","2001","1.08027420471178e-05"
"575","1021","1007","1.06586440060485e-05"
"576","2030","1025","7.33185651849242e-06"
"577","2019","52","3.70748273628939e-05"
"578","1015","1010","1.12280632454144e-05"
"579","1025","11","1.12282360678545e-05"
"580","2029","2009","6.83061911129527e-06"
"581","1007","53","1.1372593688873e-05"
"582","2014","49","1.89930163684877e-05"
"583","1030","1010","1.10106365894867e-05"
"584","1009","1003","1.09243140194885e-05"
"585","52","17","4.2444207409587e-05"
"586","2035","26","2.25654295397918e-05"
"587","1009","53","1.54762196503652e-05"
"588","50","10","2.86189115118906e-05"
"589","1015","1013","1.05435843934382e-05"
"590","2028","2019","8.02890778463671e-06"
"591","2017","1029","1.1218670115741e-05"
"592","1014","58","2.72413884356582e-05"
"593","2007","1011","8.2906864248763e-06"
"594","2018","2012","1.80018984338441e-05"
"595","2007","10","1.47111158730534e-05"
"596","2021","2010","2.68192472762181e-05"
"597","2021","2012","1.849718187656e-05"
"598","1007","50","1.35128121490005e-05"
"599","2034","2025","1.59975487583232e-05"
"600","1025","52","1.72487248375186e-05"
"601","2029","10","1.24708177998796e-05"
"602","1035","1015","1.22075376261501e-05"
"603","2023","11","3.01590278037432e-05"
"604","2015","1025","9.37029148457807e-06"
"605","2024","2015","8.18919891866045e-06"
"606","1020","13","4.01435209308338e-05"
"607","58","26","0.000178656391583643"
"608","1010","1008","1.42017757234e-05"
"609","1011","51","1.43525590835285e-05"
"610","2016","49","4.27479791606688e-05"
"611","1029","50","1.41696652737597e-05"
"612","2029","2028","7.00310701100802e-06"
"613","2019","2014","2.91768107579503e-05"
"614","2018","50","3.42755145537958e-05"
"615","2007","1025","1.20664056980547e-05"
"616","1031","1003","1.49803817689092e-05"
"617","2015","53","1.70652798225807e-05"
"618","2013","2012","1.82401990519182e-05"
"619","2005","1029","1.50741130185663e-05"
"620","1019","1014","3.08745606897237e-05"
"621","2018","49","3.8985416025795e-05"
"622","2030","2016","2.07807370932658e-05"
"623","53","51","4.41433586364233e-05"
"624","1035","1019","3.13486570169445e-05"
"625","1015","13","2.49665927995816e-05"
"626","1012","1006","2.92393650782468e-05"
"627","2010","52","6.1231685431311e-05"
"628","2002","26","0.000112148915253546"
"629","2027","1014","1.44432400366406e-05"
"630","1009","49","2.58475957236813e-05"
"631","1021","17","5.20967382818881e-05"
"632","1009","1001","2.54730678348173e-05"
"633","2005","53","4.49970889210634e-05"
"634","1016","13","8.18134697853048e-05"
"635","1016","10","5.79820926079188e-05"
"636","2035","2008","1.50958291320814e-05"
"637","51","11","4.92437106588888e-05"
"638","1028","49","1.45059410659664e-05"
"639","2029","2001","2.13116912401628e-05"
"640","50","17","5.30547384138779e-05"
"641","2005","49","4.59618683858318e-05"
"642","2028","13","1.57423689256866e-05"
"643","2029","1013","1.68772601788973e-05"
"644","1014","1006","4.11955874520788e-05"
"645","2026","2023","5.47574122626535e-05"
"646","1029","52","2.46893734197127e-05"
"647","2017","1023","4.52532299162254e-05"
"648","53","10","6.26260025617895e-05"
"649","52","10","8.68397485967993e-05"
"650","2028","2015","1.1117079751308e-05"
"651","1005","17","5.06534719954532e-05"
"652","1033","13","0.000106335456714193"
"653","2025","1009","1.81941685903291e-05"
"654","1030","1014","2.09138738389504e-05"
"655","2029","1010","2.19287039684653e-05"
"656","1025","26","3.42240256785173e-05"
"657","2035","50","3.47823872439128e-05"
"658","2030","2020","2.60156659476525e-05"
"659","1025","1014","2.33917655994146e-05"
"660","2014","54","5.99731662610165e-05"
"661","2028","1024","1.15056075332875e-05"
"662","1035","1032","5.56393786612223e-05"
"663","1020","1003","3.70588813054007e-05"
"664","1016","18","0.000106049619684123"
"665","1007","51","2.91048202783678e-05"
"666","2027","1019","2.39797833509305e-05"
"667","2035","53","4.21692854464764e-05"
"668","1009","51","3.48510204649923e-05"
"669","49","26","0.000116403232271194"
"670","2027","1027","1.42774837526243e-05"
"671","2035","2001","4.51286376552746e-05"
"672","2023","1022","2.73283533281566e-05"
"673","2032","2019","0.000107201544571714"
"674","26","17","0.000132996938767548"
"675","2015","2010","2.89095489683045e-05"
"676","2015","12","2.9343529993923e-05"
"677","2011","1029","1.9126350160796e-05"
"678","2035","2013","3.36608225303557e-05"
"679","2035","10","4.75641837946583e-05"
"680","1030","1011","2.01230329436918e-05"
"681","2026","2025","3.45839897885117e-05"
