"","source node","dest node","edge weight"
"75","2021","1014","3.89561848468005e-08"
"76","2029","2023","2.04019146427976e-08"
"77","2030","50","2.54796859421685e-08"
"78","2029","13","2.47544325498639e-08"
"79","2016","2005","6.2689355437003e-08"
"80","2024","58","2.65664994725898e-08"
"81","1022","50","2.69306233088851e-08"
"82","1016","53","7.44418685365648e-08"
"83","1016","1005","6.71609800302773e-08"
"84","2014","1035","3.50126218171529e-08"
"85","1005","13","7.99274133854568e-08"
"86","58","18","2.09193699375793e-07"
"87","2020","1003","4.4685001460641e-08"
"88","2012","1013","2.72456924850269e-08"
"89","2027","2013","1.96241700644595e-08"
"90","2018","2002","6.45969865781817e-08"
"91","2025","1017","3.14096727106256e-08"
"92","2029","2013","2.03910406864984e-08"
"93","2032","58","1.88012824666809e-07"
"94","2002","26","1.37678756993797e-07"
"95","2022","2001","3.35674277078153e-08"
"96","2024","10","2.69288449854984e-08"
"97","2005","52","8.12810200112519e-08"
"98","1010","50","7.11978817664312e-08"
"99","2028","1007","1.84447596871332e-08"
"100","1014","1007","3.38076150190619e-08"
"101","2025","2009","2.6918794786326e-08"
"102","2026","54","1.37410996162289e-07"
"103","1033","50","1.06598920626926e-07"
"104","2021","13","1.06298854912195e-07"
"105","1013","51","4.64083207702041e-08"
"106","1001","17","9.25211423015587e-08"
"107","1029","1006","3.45946248645005e-08"
"108","1026","1007","5.11193879346643e-08"
"109","1026","13","1.50516518038076e-07"
"110","2031","2027","2.3993672515046e-08"
"111","2034","1025","4.75171901556001e-08"
"112","2024","2019","3.61740022756237e-08"
"113","1023","11","9.9057834378244e-08"
"114","54","12","1.48937607622635e-07"
"115","1016","52","1.92422676377053e-07"
"116","2008","10","4.27125742020042e-08"
"117","58","53","1.80311788060236e-07"
"118","1006","1005","1.31709298581497e-07"
"119","2021","52","1.53592016829055e-07"
"120","1002","50","1.52811995797577e-07"
"121","2020","1019","1.11707394383659e-07"
"122","2016","1011","5.6622410159691e-08"
"123","2019","1014","9.77643521599963e-08"
"124","2008","1009","3.85949926894406e-08"
"125","2027","2015","3.54732743531668e-08"
"126","2024","11","5.27584774778109e-08"
"127","2030","1029","3.47375010196709e-08"
"128","51","26","2.47257178563004e-07"
"129","2030","54","7.90542611607566e-08"
"130","2016","2009","1.08705006318478e-07"
"131","2012","13","1.33813358141128e-07"
"132","2026","1012","1.09125102534154e-07"
"133","2020","10","1.517035108782e-07"
"134","2028","1011","3.83682653992983e-08"
"135","1027","1009","5.132490454513e-08"
"136","2030","1010","7.96446667939998e-08"
"137","1013","11","1.07077942165285e-07"
"138","2010","1007","1.02505270342173e-07"
"139","2014","18","1.8742155017106e-07"
"140","1025","18","1.01545617101771e-07"
"141","1005","10","1.85281291912923e-07"
"142","1022","1015","6.08718750893662e-08"
"143","1026","1013","1.17021500093098e-07"
"144","2020","11","1.71613899116948e-07"
"145","2011","1025","5.16339786774653e-08"
"146","2010","1011","8.42053184167439e-08"
"147","2030","1011","5.53064074423422e-08"
"148","1035","1009","9.02402066576142e-08"
"149","2013","58","1.70172028364986e-07"
"150","2027","58","9.17589141572576e-08"
"151","2028","2013","5.85891729934901e-08"
"152","1019","51","2.62801249262021e-07"
"153","2026","2017","2.21276141247914e-07"
"154","2011","2001","9.50235939169499e-08"
"155","2028","1025","5.53805025832306e-08"
"156","2013","1033","1.80619387299193e-07"
"157","1012","17","1.47729445536166e-07"
"158","2014","10","1.9615181274235e-07"
"159","2007","1029","7.33488099594615e-08"
"160","2028","13","8.77817828758078e-08"
"161","2013","1015","1.02183752890201e-07"
"162","2026","52","4.62752579873383e-07"
"163","2013","13","2.05044467451052e-07"
"164","1035","50","1.9185520894244e-07"
"165","1026","17","3.19001817375586e-07"
"166","1007","54","1.81881644610696e-07"
"167","2015","10","1.4503278772293e-07"
"168","1029","1016","1.11934664882427e-07"
"169","1033","1026","4.5268268037169e-07"
"170","1035","58","2.83290151211271e-07"
"171","2035","2027","9.05336476560798e-08"
"172","1026","1009","1.82916741174321e-07"
"173","1030","50","1.3604673186921e-07"
"174","2021","1007","1.70058661602461e-07"
"175","2022","50","1.4843205232692e-07"
"176","1031","1020","1.43468380769205e-07"
"177","2015","2005","1.63133738343561e-07"
"178","2032","1028","9.79515704060203e-08"
"179","1028","1009","7.87077882951946e-08"
"180","1009","18","2.4619445758942e-07"
"181","2032","52","8.6971135649664e-07"
"182","2030","2007","1.27222889411002e-07"
"183","1030","54","1.91580126534427e-07"
"184","2021","58","5.81711901771951e-07"
"185","2021","2016","4.67666662295687e-07"
"186","2003","1003","2.98766296096887e-07"
"187","1011","49","1.85507210530008e-07"
"188","2028","58","1.60300631769784e-07"
"189","1003","50","3.78481019486378e-07"
"190","1025","26","2.55118683200072e-07"
"191","2003","50","3.95573807272746e-07"
"192","1033","1025","2.37419228712414e-07"
"193","2029","1009","1.33495518325251e-07"
"194","2031","2003","2.1310507298481e-07"
"195","2012","1027","1.47673210421343e-07"
"196","1029","51","1.81914357216756e-07"
"197","1035","52","4.29154925821772e-07"
"198","2025","1007","1.69136616715493e-07"
"199","2020","1012","2.64133712409233e-07"
"200","2015","2010","2.64975229206604e-07"
"201","2035","2010","3.25936150907903e-07"
"202","1030","53","2.29252524819871e-07"
"203","1035","1027","1.72292802321007e-07"
"204","2006","1013","3.53176589179394e-07"
"205","2023","1024","2.11166527315596e-07"
"206","1014","53","3.99105707772702e-07"
"207","54","10","8.41288856490715e-07"
"208","2005","54","6.45355561243446e-07"
"209","1008","1003","2.25556081533052e-07"
"210","1016","49","6.85115189929509e-07"
"211","2013","11","3.60938169816523e-07"
"212","2016","1016","9.14783915139309e-07"
"213","1015","50","3.19528309072899e-07"
"214","2021","1035","4.12773590653258e-07"
"215","1015","53","3.24083116016636e-07"
"216","1017","49","6.19794455827965e-07"
"217","2013","54","4.9113409576749e-07"
"218","2019","2003","5.8672250571109e-07"
"219","49","26","1.11414388258194e-06"
"220","2007","1010","3.5303989006713e-07"
"221","2013","1009","2.72611305199863e-07"
"222","1009","11","3.82391860891042e-07"
"223","2027","1001","2.65936140759289e-07"
"224","2031","2009","2.59806208338193e-07"
"225","1013","53","4.1521853711405e-07"
"226","1007","26","5.12843417229174e-07"
"227","2025","1022","2.20799104750786e-07"
"228","2035","1028","1.72775599253038e-07"
"229","1006","10","1.05203914745082e-06"
"230","2034","2010","1.07331456626516e-06"
"231","2021","12","7.41642873334745e-07"
"232","1035","1021","5.28046515594667e-07"
"233","1020","1002","8.65915743527845e-07"
"234","1015","11","4.23565395828987e-07"
"235","1011","52","3.77450314447355e-07"
"236","1029","11","3.06230945739401e-07"
"237","1005","12","7.70263611592388e-07"
"238","1014","51","6.12836364905766e-07"
"239","2028","1003","2.49121923842407e-07"
"240","2005","1006","9.23375448724704e-07"
"241","2014","53","6.59716713235091e-07"
"242","2034","10","1.26245275085678e-06"
"243","2016","10","1.17043619850914e-06"
"244","1026","1015","4.91056602307821e-07"
"245","1017","12","8.53313683220805e-07"
"246","2021","26","1.40755366486316e-06"
"247","2007","52","6.24138262840297e-07"
"248","1020","51","8.76048006648579e-07"
"249","2015","2007","3.63780106923253e-07"
"250","1035","53","7.12233634505129e-07"
"251","2012","1020","5.94312184830672e-07"
"252","2017","51","8.70079868905052e-07"
"253","2035","1029","3.15368429469971e-07"
"254","2021","1005","9.3826988743249e-07"
"255","2013","1006","7.77149305488796e-07"
"256","2013","2012","4.92233917385573e-07"
"257","2020","2003","7.96962311990744e-07"
"258","1023","1020","9.51910952679352e-07"
"259","2028","1013","2.81867385121399e-07"
"260","2002","1018","1.07764690169919e-06"
"261","2025","1028","2.37567590090193e-07"
"262","1025","1014","4.54389936721546e-07"
"263","1030","1026","5.35497407808084e-07"
"264","2005","1026","1.14928953621917e-06"
"265","1011","1010","4.98143900803311e-07"
"266","2019","1019","1.68935967817192e-06"
"267","2022","1017","5.95448289049586e-07"
"268","1024","1009","3.98568116593302e-07"
"269","2021","11","1.35741982694812e-06"
"270","1013","13","9.27207569510236e-07"
"271","2007","10","7.86571834992888e-07"
"272","1025","1020","6.27544972870305e-07"
"273","2024","2009","4.3944923508473e-07"
"274","1019","50","1.72431146230348e-06"
"275","1035","1026","1.15778715967939e-06"
"276","2014","1019","1.31566693603207e-06"
"277","2021","54","2.33319632598671e-06"
"278","2021","1033","2.23840541416092e-06"
"279","58","12","2.87116757076045e-06"
"280","1007","52","1.17592658890167e-06"
"281","1030","1003","7.01382550308535e-07"
"282","2035","13","1.42377586908063e-06"
"283","2029","1028","3.57749059176321e-07"
"284","1013","52","1.34769390184402e-06"
"285","2012","1014","1.04538322536141e-06"
"286","2026","11","2.53027133943303e-06"
"287","1029","52","8.85242379716927e-07"
"288","2007","1011","6.60895644637375e-07"
"289","2023","51","2.06286680855384e-06"
"290","1008","17","1.00374317465723e-06"
"291","1027","51","8.13556681683298e-07"
"292","1031","1027","5.83221655753297e-07"
"293","2027","52","9.24807510142836e-07"
"294","1010","1006","2.79480181499389e-06"
"295","1033","11","3.31064286024541e-06"
"296","2016","1007","1.44026046045688e-06"
"297","2003","1028","6.01945563215297e-07"
"298","1013","26","1.7932558944723e-06"
"299","2018","11","2.30979739606393e-06"
"300","1026","1019","3.33028490563731e-06"
"301","2035","2013","1.1953468468732e-06"
"302","1007","51","1.46535201251899e-06"
"303","1035","17","1.94176497273635e-06"
"304","2019","1012","1.63378694678781e-06"
"305","2011","1016","1.06109138282626e-06"
"306","1015","1012","1.01084937488534e-06"
"307","1011","51","1.12107424665642e-06"
"308","2002","12","3.08421341907193e-06"
"309","2003","1027","9.58310736148564e-07"
"310","2010","50","2.87820082694142e-06"
"311","2005","1007","1.4032941581873e-06"
"312","2005","1033","3.0684399197628e-06"
"313","1031","1028","5.77139117253695e-07"
"314","1023","10","2.90055182416186e-06"
"315","2029","2010","1.08369793195676e-06"
"316","2014","12","2.22311466225842e-06"
"317","2018","10","2.69145625922824e-06"
"318","2011","13","1.24796461226165e-06"
"319","1009","1003","1.4805179999854e-06"
"320","51","13","4.53537889536674e-06"
"321","2014","1020","2.15578490880307e-06"
"322","2010","2005","2.76886337137647e-06"
"323","52","12","4.52346416298591e-06"
"324","2013","1026","2.17539207672705e-06"
"325","2021","1015","1.67972375537066e-06"
"326","2026","1028","9.02425535633808e-07"
"327","1007","1001","1.92736731437912e-06"
"328","2002","10","4.03166038207646e-06"
"329","1020","1010","2.97428894550978e-06"
"330","1009","54","2.3116816275075e-06"
"331","2025","2011","9.41440441173638e-07"
"332","2021","1030","1.49094409492821e-06"
"333","2030","10","1.66040769297801e-06"
"334","2019","11","4.33058078337292e-06"
"335","2027","2008","8.65837978632489e-07"
"336","2025","13","2.11269926640916e-06"
"337","1016","1015","2.13554203626454e-06"
"338","1007","13","2.49587785301858e-06"
"339","53","12","3.8690871176562e-06"
"340","2031","2028","9.28025263950017e-07"
"341","1015","13","2.45735572895644e-06"
"342","2013","2006","2.96479448809992e-06"
"343","1016","13","7.41390992937692e-06"
"344","2005","1030","1.61703344941219e-06"
"345","2013","52","3.10896582507793e-06"
"346","2005","1015","1.98078718283361e-06"
"347","1012","1009","1.61654071700623e-06"
"348","2035","1026","2.77158518199361e-06"
"349","1030","11","1.86861821336496e-06"
"350","2023","11","4.24642485717117e-06"
"351","2013","17","2.81362650138374e-06"
"352","1007","49","2.60352403760566e-06"
"353","2029","1017","1.69337024534047e-06"
"354","2029","1022","1.18094816641416e-06"
"355","1015","54","2.9334602140469e-06"
"356","51","11","5.13382740815919e-06"
"357","2018","50","4.3547725708114e-06"
"358","2023","58","7.3078054027467e-06"
"359","2012","1016","3.62161780442475e-06"
"360","1033","54","1.1953131169268e-05"
"361","2029","2009","1.52451226644767e-06"
"362","2014","13","5.12363555357541e-06"
"363","2028","2009","1.33227942236014e-06"
"364","2028","1024","1.14062814038199e-06"
"365","1026","10","6.37814825487237e-06"
"366","2025","50","2.75864819885284e-06"
"367","2005","49","5.03476392484742e-06"
"368","1002","12","7.33779242286204e-06"
"369","1026","51","6.65724804989474e-06"
"370","1028","1008","1.17222822017689e-06"
"371","2030","53","2.67304155538248e-06"
"372","2019","1028","1.61516811026257e-06"
"373","2028","2001","1.98088026575843e-06"
"374","2028","2022","1.39972799063699e-06"
"375","2031","2020","2.75289944467056e-06"
"376","1014","49","4.56641498905435e-06"
"377","2007","1016","3.80266557129081e-06"
"378","2021","2010","6.0104258744528e-06"
"379","1011","17","2.68348216809604e-06"
"380","53","17","6.97505900190796e-06"
"381","2032","1012","4.44343729234953e-06"
"382","1030","1014","2.39345780424158e-06"
"383","2021","1009","3.53862235973512e-06"
"384","54","17","1.06551528176096e-05"
"385","2008","2003","2.55835670863966e-06"
"386","2005","50","6.1378619078066e-06"
"387","1028","51","1.83364368186683e-06"
"388","1011","1006","3.23354084949919e-06"
"389","1002","26","1.8009462213242e-05"
"390","2033","2005","7.31966306413542e-06"
"391","2025","12","3.44752384961752e-06"
"392","2035","53","4.53323410913911e-06"
"393","2012","10","4.7273940363772e-06"
"394","1030","1007","2.30104760557357e-06"
"395","2034","2024","3.14991105048466e-06"
"396","1018","11","6.69628679745149e-06"
"397","1014","54","6.94785293612279e-06"
"398","2010","13","1.13323010525969e-05"
"399","2035","1011","2.58772431553519e-06"
"400","1021","1007","4.2162898665366e-06"
"401","2030","2010","3.54132997897047e-06"
"402","50","12","8.18409534995891e-06"
"403","1021","12","7.57233950921534e-06"
"404","1035","1028","1.91081112015614e-06"
"405","50","17","8.85173407035154e-06"
"406","2011","10","3.09134353728892e-06"
"407","2009","2006","5.5887195776546e-06"
"408","2013","1030","2.83119166882196e-06"
"409","2012","2011","2.63786305083421e-06"
"410","1009","26","5.9709916553094e-06"
"411","2024","2015","2.41223631259742e-06"
"412","1030","1028","1.66032688796859e-06"
"413","2022","1025","2.64060493135972e-06"
"414","2013","1025","3.21340020107588e-06"
"415","2015","2013","3.54645346039766e-06"
"416","1010","52","1.2503513546266e-05"
"417","1011","13","4.49753587160657e-06"
"418","2028","1002","3.21164882663152e-06"
"419","2005","1009","4.93292789996837e-06"
"420","2013","50","6.28061268898246e-06"
"421","2007","13","6.71070637160001e-06"
"422","1011","1001","4.2413104774593e-06"
"423","1020","1015","4.92417412189278e-06"
"424","1016","1011","4.52864302476761e-06"
"425","2012","2007","4.35318535603631e-06"
"426","2027","10","3.84830117872935e-06"
"427","2001","51","1.23607965548123e-05"
"428","2025","2014","4.42536529717494e-06"
"429","2011","1007","3.04482215483964e-06"
"430","2028","26","3.80649889647093e-06"
"431","1006","12","1.44202841640162e-05"
"432","2009","49","6.69941867539033e-06"
"433","2013","1005","6.91832134054224e-06"
"434","1035","1001","8.52923545102971e-06"
"435","2035","2019","7.81624399839687e-06"
"436","58","11","2.04494506964684e-05"
"437","2021","1026","1.29171618333159e-05"
"438","2002","49","1.44178385906343e-05"
"439","1001","50","1.36180465875465e-05"
"440","1022","1001","5.65893371345588e-06"
"441","2026","49","1.51911479823573e-05"
"442","1029","17","4.89048520275511e-06"
"443","1033","26","3.65607457677812e-05"
"444","52","17","2.02927092374185e-05"
"445","1030","52","7.01100650444745e-06"
"446","2016","2011","5.91904340350286e-06"
"447","1005","17","1.47576938659593e-05"
"448","1014","17","1.14365008589495e-05"
"449","1025","1009","5.2582470533722e-06"
"450","1009","52","1.03958452973727e-05"
"451","1021","1015","8.07804579609953e-06"
"452","1016","12","2.01533904529042e-05"
"453","1020","49","1.56095388222219e-05"
"454","2030","2028","3.86267327232637e-06"
"455","1033","51","2.38950723115743e-05"
"456","1018","1015","8.4917941655533e-06"
"457","1012","50","1.03592635548477e-05"
"458","1025","1006","9.28686311493733e-06"
"459","1033","1021","2.24013433095886e-05"
"460","1016","18","3.63662476643924e-05"
"461","1018","49","1.67382984738172e-05"
"462","1014","1010","1.3061812907698e-05"
"463","1009","51","1.04113641857369e-05"
"464","1015","26","1.23869058028061e-05"
"465","2032","49","2.73024507887048e-05"
"466","1035","1029","6.27960130144634e-06"
"467","1014","1002","1.66484923544012e-05"
"468","1033","52","4.48439397533907e-05"
"469","2017","1029","7.18360527059715e-06"
"470","2018","2012","1.21890875908604e-05"
"471","2020","1028","5.22558687282852e-06"
"472","1029","1028","3.99519318440738e-06"
"473","1010","13","2.94340365643238e-05"
"474","2016","49","2.96005299117155e-05"
"475","1009","1006","1.41523475464131e-05"
"476","2027","1003","7.63684247879039e-06"
"477","2014","52","2.2448815282306e-05"
"478","2022","2018","1.03418805735503e-05"
"479","1003","1001","2.05177698130141e-05"
"480","2016","1013","1.53056784872921e-05"
"481","1033","1010","3.03734129949372e-05"
"482","1013","1006","1.57747745241214e-05"
"483","2032","11","3.61255369844126e-05"
"484","2010","1021","2.37073605895388e-05"
"485","2005","10","2.23334257543206e-05"
"486","1012","10","1.48000773938649e-05"
"487","2014","2010","1.91431524695607e-05"
"488","2026","2025","1.32026484152239e-05"
"489","2018","1020","2.04875165329422e-05"
"490","1015","17","1.42006006137861e-05"
"491","2018","1003","1.95880652121184e-05"
"492","2026","2010","3.11848696867471e-05"
"493","2030","2005","1.17789368811255e-05"
"494","2026","2023","3.02251364613912e-05"
"495","2019","1020","2.83916778217007e-05"
"496","2035","2008","9.28556563136173e-06"
"497","2034","51","4.20192864955314e-05"
"498","2035","49","1.93621598063567e-05"
"499","2023","49","2.93537171376346e-05"
"500","2020","2008","1.11593400590373e-05"
"501","1009","49","1.70183602501464e-05"
"502","1030","1027","7.60436837328744e-06"
"503","2010","12","3.16412243482639e-05"
"504","1027","1015","8.70186881951789e-06"
"505","1029","49","1.2021871410896e-05"
"506","1030","49","1.37990455579518e-05"
"507","1010","1005","2.84056145135752e-05"
"508","2007","1021","1.74917693535155e-05"
"509","2018","12","2.87958533951095e-05"
"510","1024","1020","1.25077760128756e-05"
"511","2029","10","1.26579883386286e-05"
"512","2013","10","2.16732196694437e-05"
"513","1035","26","3.30773198263688e-05"
"514","1021","1009","1.80095268378649e-05"
"515","2029","1021","1.24179361947846e-05"
"516","1008","12","1.54575594616957e-05"
"517","1015","1003","1.60630621771472e-05"
"518","2011","49","1.3068631341123e-05"
"519","2021","10","3.45775087233832e-05"
"520","1035","1007","1.56166633311932e-05"
"521","1030","1021","1.46150545968842e-05"
"522","1034","1029","1.42163472325598e-05"
"523","1033","1011","1.64242060479701e-05"
"524","1015","51","1.87490503878771e-05"
"525","1016","10","4.54298123285042e-05"
"526","1019","10","4.30731687983171e-05"
"527","1028","1015","7.69729440771202e-06"
"528","2017","2002","3.41455795608139e-05"
"529","2023","50","3.55944682002282e-05"
"530","52","26","0.000119677625466053"
"531","2028","2015","9.02909068807647e-06"
"532","1026","12","4.239461167855e-05"
"533","1015","49","2.01396256752588e-05"
"534","2033","49","4.90591814003016e-05"
"535","2020","49","3.307217861528e-05"
"536","2011","53","1.45493577382302e-05"
"537","2021","1029","1.43408919462458e-05"
"538","2035","10","2.54260978116098e-05"
"539","2008","52","1.79850104863282e-05"
"540","1026","1012","2.47730875689074e-05"
"541","2025","1021","1.89509134184461e-05"
"542","2025","2008","1.13011064230318e-05"
"543","2033","2013","2.88253240401084e-05"
"544","1023","1014","2.89493818730052e-05"
"545","2030","2013","1.46095484311739e-05"
"546","2021","1025","1.88545365311618e-05"
"547","2013","1016","2.97872727420204e-05"
"548","26","17","7.860074495518e-05"
"549","1010","1009","2.35514441255226e-05"
"550","2023","2014","3.21604151001579e-05"
"551","1025","50","2.09071272036626e-05"
"552","1013","49","2.58457417804862e-05"
"553","1030","1020","1.82846814333675e-05"
"554","1035","1015","1.93642012845381e-05"
"555","2024","1024","1.13879594106801e-05"
"556","1030","26","2.40264542860006e-05"
"557","1033","49","6.60311818382081e-05"
"558","2020","1027","1.63245523207689e-05"
"559","2026","26","0.00010040643519282"
"560","1015","52","3.009807897154e-05"
"561","49","12","5.07588180941211e-05"
"562","1026","1025","2.36998479285049e-05"
"563","2028","2010","1.63435670588669e-05"
"564","2005","53","4.64711733828722e-05"
"565","2035","2005","3.02904683419607e-05"
"566","1030","17","2.3538767194315e-05"
"567","2011","2006","2.2777864649012e-05"
"568","1030","1010","2.2946485476502e-05"
"569","2027","1014","1.76792635660289e-05"
"570","1027","50","2.08343075901051e-05"
"571","2002","58","0.0001074452174576"
"572","1028","1019","1.49769297365504e-05"
"573","2019","1027","2.15890727160948e-05"
"574","1021","10","5.50550320580667e-05"
"575","58","26","0.000247450865779082"
"576","50","10","6.09130339246807e-05"
"577","2028","11","1.81613532393851e-05"
"578","2028","1012","1.45796358714595e-05"
"579","1003","10","4.87736148485229e-05"
"580","1025","1016","2.96505001640187e-05"
"581","1025","51","2.78517796751097e-05"
"582","2021","53","5.88007966605314e-05"
"583","2014","1027","2.02201874108431e-05"
"584","2017","52","6.94694516058084e-05"
"585","2016","2012","4.55611681620984e-05"
"586","2031","2018","2.92970688822458e-05"
"587","2029","2001","2.47590778003246e-05"
"588","1027","1001","2.41671761883711e-05"
"589","2021","49","6.28332392027173e-05"
"590","2020","1018","4.81104282991288e-05"
"591","2021","1021","5.88276152716887e-05"
"592","2019","49","7.59774736920396e-05"
"593","1033","13","0.00014843868566457"
"594","2028","1018","1.97661380913591e-05"
"595","2010","2007","3.77719066423861e-05"
"596","1035","49","4.86121185680852e-05"
"597","2025","2007","2.37315843752868e-05"
"598","1034","1025","3.49380135237302e-05"
"599","2025","2001","3.6556072728311e-05"
"600","1031","12","3.3686917167561e-05"
"601","2005","51","6.29180059997673e-05"
"602","1010","53","7.02031900836287e-05"
"603","2027","49","2.69354890395894e-05"
"604","1014","52","7.04292118594765e-05"
"605","2007","1007","3.05958913798423e-05"
"606","2005","17","7.22561270557626e-05"
"607","1025","13","4.29836300678819e-05"
"608","2025","1023","3.88640276584266e-05"
"609","1002","10","0.00010917286108648"
"610","2008","51","3.28258320179475e-05"
"611","1028","1022","1.61274363364508e-05"
"612","1027","1026","3.19544010056687e-05"
"613","1021","17","8.19983114708587e-05"
"614","1009","1001","4.70053835527814e-05"
"615","2034","2025","4.63374977759478e-05"
"616","2027","12","3.05916351970585e-05"
"617","2017","1022","3.38315309828104e-05"
"618","1024","1015","2.4584219260121e-05"
"619","1030","51","3.61714128342316e-05"
"620","2024","2012","2.65101184780632e-05"
"621","1031","1015","2.79243146821887e-05"
"622","2012","52","6.62031748022187e-05"
"623","1032","12","0.000119821960549816"
"624","2027","1012","2.68014746447967e-05"
"625","1015","1010","4.76031113546418e-05"
"626","2007","49","5.38391543958463e-05"
"627","2027","1018","3.27543344684867e-05"
"628","1035","1006","7.93504030472819e-05"
"629","1020","1003","7.13813794020524e-05"
"630","2032","1019","0.000157765831025553"
"631","2030","2008","2.61080997845605e-05"
"632","1020","10","9.15715508082269e-05"
"633","1030","13","4.89753681589318e-05"
"634","17","12","0.000105927807368883"
"635","2028","2008","2.12377222529579e-05"
"636","2014","54","0.000100289736145885"
"637","1028","1010","2.61841111880454e-05"
"638","58","54","0.000329556102931373"
"639","1027","10","3.90496603024735e-05"
"640","1026","1020","0.000102650259563406"
"641","1018","1001","9.67156888837725e-05"
"642","2018","2008","3.99280576328149e-05"
"643","2002","51","0.000122254281371791"
"644","2002","50","0.000123933740107344"
"645","1029","1009","3.07182293684618e-05"
"646","2013","1011","3.64458717050922e-05"
"647","1028","1012","2.409276544269e-05"
"648","2017","11","9.84922774463898e-05"
"649","51","17","0.000121142450152065"
"650","1035","1010","7.67737814079888e-05"
"651","2007","2005","5.85004726511914e-05"
"652","2003","10","9.95593109256871e-05"
"653","1012","1006","7.6387062130384e-05"
"654","1013","10","6.71298480490631e-05"
"655","53","50","0.000122636312544628"
"656","1001","12","0.000125082327039412"
"657","1035","11","8.53669953379615e-05"
"658","2010","52","0.000171884663667825"
"659","1028","49","3.16642737193504e-05"
"660","2013","51","7.72930122315744e-05"
"661","2010","2002","0.000140274701330742"
"662","2028","2012","3.33920191142457e-05"
"663","1019","12","0.000144124340589185"
"664","2021","2015","6.47695053398033e-05"
"665","1025","1007","4.31181352773653e-05"
"666","1020","1001","0.000121892764805915"
"667","2021","50","0.000129277556770946"
"668","2035","50","8.48877913370559e-05"
"669","2033","2011","5.37425465882486e-05"
"670","2028","1026","4.38531867431454e-05"
"671","1029","1010","5.04433903272603e-05"
"672","1026","58","0.00026643691394842"
"673","2029","2024","3.2036222361693e-05"
"674","1025","52","7.42321963637445e-05"
"675","2028","1017","4.31191698337343e-05"
"676","1010","1007","7.51375918294622e-05"
"677","2021","17","0.000142188243650255"
"678","1019","1018","0.000141510926209703"
"679","1031","1024","4.08578820374937e-05"
"680","1021","1010","0.000133142594000708"
"681","1025","1001","7.04491048774129e-05"
"682","2028","12","4.70235151611163e-05"
"683","2035","26","0.000126180183929979"
"684","1029","1007","4.53616403020625e-05"
"685","2010","51","0.00016436275151353"
