"","source node","dest node","edge weight"
"99","1028","1016","2.0202993826678e-08"
"100","2007","1028","1.51795584476165e-08"
"101","1023","53","6.30729622998359e-08"
"102","2019","2015","3.01124614816142e-08"
"103","2030","1010","3.12343741727719e-08"
"104","2021","1028","2.0119556827806e-08"
"105","1002","50","9.418837834637e-08"
"106","2013","50","3.61308443081805e-08"
"107","2011","50","2.86288872167001e-08"
"108","2028","2016","2.31479067739906e-08"
"109","2014","2007","2.82004060097874e-08"
"110","2011","1023","2.71146046229009e-08"
"111","2005","1023","5.00229534559414e-08"
"112","2025","1028","1.57594439403937e-08"
"113","1028","1013","1.67533483559527e-08"
"114","2009","50","3.53862870272168e-08"
"115","2011","1002","3.14012983769756e-08"
"116","2017","10","6.43104981188787e-08"
"117","2010","1005","6.39265782588016e-08"
"118","2003","1020","5.31386914058809e-08"
"119","1030","1014","3.07668881082594e-08"
"120","1015","1006","4.02895567487757e-08"
"121","2016","2015","3.81351998447439e-08"
"122","2014","1025","3.35270996543529e-08"
"123","2030","17","3.89240291034295e-08"
"124","1016","51","9.3826060461417e-08"
"125","1002","58","2.04952254389613e-07"
"126","2025","1015","2.67754944153427e-08"
"127","2022","2001","4.52689002456764e-08"
"128","2024","1029","2.14662351214985e-08"
"129","2025","17","4.64892700283793e-08"
"130","2013","13","6.23475393460506e-08"
"131","2022","2007","3.09710378449545e-08"
"132","2027","1012","2.77883525478293e-08"
"133","1024","1013","2.89341406628715e-08"
"134","2009","1011","2.87250715616265e-08"
"135","1020","1007","5.35644091497093e-08"
"136","2019","1028","3.34330448233863e-08"
"137","2027","53","3.68346620020779e-08"
"138","1001","17","1.06448413668934e-07"
"139","1019","1003","8.31861516278497e-08"
"140","2033","12","1.41843317230317e-07"
"141","1013","13","6.81684658097504e-08"
"142","2029","1002","4.69677641132546e-08"
"143","1003","17","7.81131845993998e-08"
"144","1023","26","1.78466687931792e-07"
"145","2021","2006","1.30676612108728e-07"
"146","2009","1013","3.89849767073425e-08"
"147","2035","2023","8.36262459956766e-08"
"148","2035","1022","4.43257365401123e-08"
"149","2007","1029","3.39997672094713e-08"
"150","1008","17","5.48522024909902e-08"
"151","2006","1016","1.74121722585285e-07"
"152","2032","1026","2.22404043984581e-07"
"153","1033","1011","5.74975202918757e-08"
"154","2027","1032","5.35360248778006e-08"
"155","2010","11","1.67746269260859e-07"
"156","2005","53","1.10430664043706e-07"
"157","1003","50","1.04174082361473e-07"
"158","1015","53","6.88949020148195e-08"
"159","2029","53","5.80569340026984e-08"
"160","2016","1007","8.21633806931027e-08"
"161","1013","18","9.39848069223493e-08"
"162","1035","1027","5.47953879860602e-08"
"163","2015","1035","6.3059819676462e-08"
"164","1006","51","2.33290810671348e-07"
"165","1002","49","2.11196824611123e-07"
"166","2006","49","2.11000990085128e-07"
"167","2033","11","2.14993441648431e-07"
"168","1007","53","8.41899853345219e-08"
"169","1030","1016","7.78379752909461e-08"
"170","2021","2016","1.64791769498693e-07"
"171","1027","52","7.78912314125974e-08"
"172","1025","1011","4.79497526945513e-08"
"173","1027","1009","5.00480450481553e-08"
"174","1011","11","7.17340414930191e-08"
"175","1016","12","2.08852637544757e-07"
"176","2034","1025","1.11630947424333e-07"
"177","2014","1030","7.49240271741734e-08"
"178","1014","52","2.08163460617272e-07"
"179","2019","1020","1.88436652048854e-07"
"180","1033","1016","2.36336231623469e-07"
"181","2014","1006","1.76221143846031e-07"
"182","2035","1035","1.20880316154548e-07"
"183","1008","1006","9.95096106283914e-08"
"184","2009","11","1.11217524260125e-07"
"185","1002","17","2.8380594350728e-07"
"186","2012","1014","1.15657186497078e-07"
"187","1014","18","2.47895356119548e-07"
"188","2015","52","1.24779440145102e-07"
"189","2021","58","3.37866604625044e-07"
"190","2007","17","1.22011815170994e-07"
"191","2015","11","1.19376283365073e-07"
"192","2034","1022","1.22337715163533e-07"
"193","1007","1001","1.26930022316114e-07"
"194","1009","51","1.38053282255399e-07"
"195","2028","1013","6.4454577449989e-08"
"196","2010","2009","1.28498101100106e-07"
"197","2015","1010","1.2214188618407e-07"
"198","51","13","4.62475941608546e-07"
"199","1011","17","1.08183553843671e-07"
"200","2010","17","2.96728315698558e-07"
"201","2011","2001","1.19958242867231e-07"
"202","1028","1001","8.82369659793141e-08"
"203","2025","2020","1.32895530199128e-07"
"204","2015","2003","1.16038641116859e-07"
"205","1002","10","3.89811761939872e-07"
"206","2033","1010","3.70488988731898e-07"
"207","1020","1014","2.46945538040638e-07"
"208","2014","12","2.4530550989959e-07"
"209","2025","1008","9.11240120186006e-08"
"210","1026","1023","3.2703952289638e-07"
"211","1016","13","5.37720841991138e-07"
"212","2008","49","1.31276477522303e-07"
"213","2010","1028","1.10971775392857e-07"
"214","2012","52","2.60156081601844e-07"
"215","1022","50","1.61187500903563e-07"
"216","2033","1023","4.10440319697729e-07"
"217","1010","51","4.05938048406597e-07"
"218","2011","53","1.49988875992386e-07"
"219","2017","1010","3.23685724529168e-07"
"220","1031","1020","1.82315243794535e-07"
"221","1034","51","5.71084980269405e-07"
"222","2022","1029","9.51007826231594e-08"
"223","1021","1014","2.93615822623127e-07"
"224","2035","2013","1.60434289680153e-07"
"225","2035","17","2.73377404341128e-07"
"226","2015","17","1.8121482032157e-07"
"227","2015","2007","1.2289477141781e-07"
"228","2018","2015","1.7565819394455e-07"
"229","1008","51","1.70923287806529e-07"
"230","2011","54","2.053599862011e-07"
"231","2020","49","4.67654916263078e-07"
"232","2034","1029","1.88747361417913e-07"
"233","17","11","5.33592376469944e-07"
"234","1021","13","6.91380407522905e-07"
"235","1023","51","5.0535026239643e-07"
"236","2021","50","4.95493583780546e-07"
"237","2029","2010","1.93166798502733e-07"
"238","2030","1023","2.33944939044868e-07"
"239","2014","1011","1.77777333334444e-07"
"240","2031","11","2.77167666626077e-07"
"241","1003","52","4.57459031167886e-07"
"242","2015","10","2.49741434390192e-07"
"243","2009","1030","1.66353326493475e-07"
"244","1027","50","2.29416630795387e-07"
"245","2013","17","2.90735039777583e-07"
"246","2028","2022","1.33135959994877e-07"
"247","2022","2013","1.78493369779149e-07"
"248","2009","1023","2.67654323542752e-07"
"249","2030","2016","2.78906339037621e-07"
"250","2030","10","2.74999707626909e-07"
"251","1031","1011","1.61473124302124e-07"
"252","2022","2012","2.07395009392987e-07"
"253","1026","12","6.98614570804912e-07"
"254","1030","52","3.35406918944546e-07"
"255","2028","2013","1.58185043815613e-07"
"256","1018","1009","3.13043801355851e-07"
"257","2011","2010","2.68794041443055e-07"
"258","2007","1011","1.81697384520226e-07"
"259","2024","2007","1.75198121311415e-07"
"260","2015","2005","2.68853331007942e-07"
"261","2026","12","9.16431440603475e-07"
"262","2007","1005","2.99262389492626e-07"
"263","1014","1011","2.45972109056221e-07"
"264","2014","1021","5.00082499075065e-07"
"265","1025","1007","2.40095877177599e-07"
"266","1007","26","4.58353864991105e-07"
"267","2005","1030","2.90351558282205e-07"
"268","2021","11","7.41078210193038e-07"
"269","50","10","8.53467345865514e-07"
"270","1011","52","3.35741902631365e-07"
"271","2015","1023","3.39547311423137e-07"
"272","1021","1006","9.48871256652734e-07"
"273","2013","54","4.77817012532999e-07"
"274","2013","52","4.81152886674384e-07"
"275","2033","10","9.56343203287275e-07"
"276","2013","12","4.18575198767563e-07"
"277","2017","51","7.37430855807508e-07"
"278","1023","49","8.02126515788156e-07"
"279","2007","52","4.695725659145e-07"
"280","1014","1006","8.03350084137298e-07"
"281","2035","1025","3.34225175706315e-07"
"282","2013","1029","2.25602221644735e-07"
"283","2035","1026","6.16963184989429e-07"
"284","2022","11","4.16627209859395e-07"
"285","52","17","1.35488784208739e-06"
"286","2035","10","6.43442502424425e-07"
"287","1029","1013","2.41831572438906e-07"
"288","2033","17","1.09573686818362e-06"
"289","2007","1010","4.56497891234416e-07"
"290","2033","1011","3.89320124386428e-07"
"291","1009","52","6.06204832694223e-07"
"292","2025","13","5.46683571981143e-07"
"293","1018","1008","3.8532732492715e-07"
"294","2002","1025","5.4006583694786e-07"
"295","2033","2016","1.33811874266615e-06"
"296","2030","2023","4.92315809277439e-07"
"297","1005","12","9.30278031023041e-07"
"298","1035","49","8.4154990656427e-07"
"299","2007","10","5.39804050567641e-07"
"300","1006","52","2.58915793449796e-06"
"301","1033","1008","4.94779375851459e-07"
"302","2003","1003","6.16372552706587e-07"
"303","2007","11","5.98330817610451e-07"
"304","1033","49","1.41549954822746e-06"
"305","1033","26","2.43469195551535e-06"
"306","1035","1025","5.21404896728316e-07"
"307","2033","1002","1.8652129726181e-06"
"308","2034","2023","1.74216482492213e-06"
"309","2030","1005","5.41974227222242e-07"
"310","2035","2028","3.75536808737487e-07"
"311","1014","17","1.04892536117699e-06"
"312","2030","1002","6.74065344122174e-07"
"313","1010","53","1.32716605554302e-06"
"314","2009","1021","6.17259842706984e-07"
"315","2029","2003","4.44574851291364e-07"
"316","1011","49","5.44213679887581e-07"
"317","2029","2020","5.20740466997435e-07"
"318","1002","51","1.90741372963305e-06"
"319","2014","18","1.371102218492e-06"
"320","2015","1002","7.31349704867136e-07"
"321","2013","11","7.83619414148135e-07"
"322","2019","52","2.15231639617204e-06"
"323","1015","51","7.12419923772469e-07"
"324","2002","49","1.84393525222326e-06"
"325","1024","50","5.90911256272327e-07"
"326","1029","17","5.78977800934256e-07"
"327","1028","51","5.11907577347986e-07"
"328","2001","52","2.72760163273044e-06"
"329","1030","26","8.98230783447249e-07"
"330","2030","50","8.11475920136045e-07"
"331","2012","53","9.73543732684265e-07"
"332","50","12","1.9956309814388e-06"
"333","2033","1013","9.14753604003254e-07"
"334","1009","18","1.05516034851016e-06"
"335","1011","26","7.9153094946207e-07"
"336","2025","1034","9.14411062360763e-07"
"337","2009","1002","9.26938122493679e-07"
"338","2025","50","8.67634478815898e-07"
"339","1033","1014","1.58401233890037e-06"
"340","1015","52","9.84597087902017e-07"
"341","2035","1029","5.93362512687363e-07"
"342","1021","1016","1.91193334734205e-06"
"343","2024","10","6.98978784625513e-07"
"344","2027","2015","4.69264593645036e-07"
"345","2024","2013","5.32371139219502e-07"
"346","1022","49","8.54261733778194e-07"
"347","1002","53","2.47447158440819e-06"
"348","1030","49","9.40232737454844e-07"
"349","2018","49","1.95618769983186e-06"
"350","2035","1013","8.56249961092894e-07"
"351","1029","1009","5.58661879901344e-07"
"352","2005","12","1.65380829400334e-06"
"353","2022","2020","9.30624854841185e-07"
"354","2014","1012","1.02052130454494e-06"
"355","2030","2007","6.78651074405738e-07"
"356","2015","49","1.01904609601076e-06"
"357","1010","49","2.33643056698985e-06"
"358","1014","13","2.42830797234716e-06"
"359","2010","1002","3.0073008441656e-06"
"360","2024","1013","6.07482315998648e-07"
"361","52","13","6.8442178605068e-06"
"362","1015","49","1.10430888542558e-06"
"363","1003","49","1.60969162321024e-06"
"364","1009","49","1.30251630027326e-06"
"365","2034","51","4.11774020319079e-06"
"366","2015","1013","7.9366989864847e-07"
"367","2030","2005","1.04520402584864e-06"
"368","1028","52","8.95154851099147e-07"
"369","1021","49","2.62585522272737e-06"
"370","2011","2006","1.13917935725706e-06"
"371","2019","2001","2.80705607120011e-06"
"372","2027","12","9.27842088598749e-07"
"373","2011","1030","7.33478285280165e-07"
"374","2006","1013","1.51941985350385e-06"
"375","2028","11","9.39864987732908e-07"
"376","2022","1025","8.76465172385383e-07"
"377","1015","13","1.61810888817724e-06"
"378","2026","1012","2.02006099777315e-06"
"379","2007","1007","1.02295645035528e-06"
"380","1030","1010","1.43619724306123e-06"
"381","1005","13","3.62610646571316e-06"
"382","1006","12","4.64526841097683e-06"
"383","1029","1016","1.18146916460848e-06"
"384","1020","13","4.65595016262959e-06"
"385","1019","10","4.02115238006925e-06"
"386","2023","49","3.30264420714563e-06"
"387","1013","52","1.97694847680526e-06"
"388","1021","1009","1.72036344545559e-06"
"389","1011","1006","1.53973975627858e-06"
"390","2002","26","7.73551302044184e-06"
"391","1022","51","1.55551867585859e-06"
"392","1033","51","4.55763828507013e-06"
"393","2035","2001","2.71106517431831e-06"
"394","1009","12","1.96732850080913e-06"
"395","2016","2011","1.53485416121506e-06"
"396","1012","10","2.20652159093245e-06"
"397","2030","1013","1.19248771024654e-06"
"398","2030","1030","1.12201006037162e-06"
"399","1010","26","6.24891295688866e-06"
"400","2007","1023","1.80857525171076e-06"
"401","2010","2007","1.94274660853606e-06"
"402","2015","1005","1.61850924483328e-06"
"403","1030","10","1.81136263912869e-06"
"404","2034","2008","1.68106412473097e-06"
"405","2016","1009","2.2353178696231e-06"
"406","2010","1029","1.5561192572138e-06"
"407","1035","1007","1.89682103333743e-06"
"408","1027","13","2.05828703621953e-06"
"409","2031","2017","2.09680655851062e-06"
"410","2026","1028","1.5160024664035e-06"
"411","1029","1024","1.05170478220405e-06"
"412","2033","1005","4.2917995602825e-06"
"413","2030","1022","1.32051271310432e-06"
"414","2023","11","5.01840780953711e-06"
"415","2015","12","2.27309805476933e-06"
"416","1009","17","2.49845305264202e-06"
"417","2021","1035","3.46122437529515e-06"
"418","2035","2005","2.84038717122634e-06"
"419","1010","1007","2.58654560447203e-06"
"420","2011","1010","2.04465766749395e-06"
"421","2016","51","5.98322080515454e-06"
"422","2012","49","3.05539377637227e-06"
"423","1015","10","2.38947243799854e-06"
"424","2018","1003","3.37083667559787e-06"
"425","2035","26","5.27348331690207e-06"
"426","1034","12","8.36684694189007e-06"
"427","2014","2002","4.56659058855519e-06"
"428","2009","1025","1.86073151580665e-06"
"429","1032","11","1.0368024706344e-05"
"430","2024","2012","1.69384483577084e-06"
"431","1028","17","1.85220321120868e-06"
"432","1012","1006","4.05621985287721e-06"
"433","2028","2012","1.60709411407422e-06"
"434","2033","2011","2.58320631043966e-06"
"435","1020","1008","2.43926787930653e-06"
"436","2031","2003","2.54301972152145e-06"
"437","2009","58","3.64038419506852e-06"
"438","2013","1009","2.14848068410683e-06"
"439","1020","1003","4.15717679879241e-06"
"440","1007","51","3.44656826295619e-06"
"441","1033","52","1.20139582302911e-05"
"442","2030","2020","3.04912565699125e-06"
"443","1029","1003","2.02055354791648e-06"
"444","1008","13","3.25593373274319e-06"
"445","1021","1015","3.15842216024629e-06"
"446","52","11","1.25470037330522e-05"
"447","1034","1010","9.95412310013383e-06"
"448","1025","1024","1.9943941871479e-06"
"449","2018","50","7.37194468225405e-06"
"450","1015","1013","2.32059742479428e-06"
"451","1011","13","3.28668763536492e-06"
"452","2014","49","5.62758390052479e-06"
"453","2033","1021","8.53452033187072e-06"
"454","2013","1023","3.7993925745716e-06"
"455","51","17","8.51330390772651e-06"
"456","2011","12","3.25485892970634e-06"
"457","2016","1016","8.94399757179597e-06"
"458","2025","1030","2.38090122313015e-06"
"459","1018","10","7.26452826290265e-06"
"460","1014","49","6.73133983433226e-06"
"461","2030","11","4.00151799296009e-06"
"462","2030","1035","3.31684950221195e-06"
"463","2007","1002","4.60689985509255e-06"
"464","1030","13","4.60357405343749e-06"
"465","2029","2024","1.94350943948485e-06"
"466","1022","1015","2.43040383574784e-06"
"467","1007","49","4.53373069397906e-06"
"468","1022","1018","3.45351970175312e-06"
"469","1034","1001","1.12039780347655e-05"
"470","2013","10","4.67872388908704e-06"
"471","2017","52","1.08746120372987e-05"
"472","2016","10","1.01592142436055e-05"
"473","2033","1025","4.89342610041878e-06"
"474","1021","11","9.78383642612729e-06"
"475","2021","1023","8.19935813908498e-06"
"476","2031","2019","4.65418488010142e-06"
"477","1035","17","7.23156927848635e-06"
"478","2025","1013","3.06087835873989e-06"
"479","2033","58","2.08213240939563e-05"
"480","1020","1009","4.91514380797542e-06"
"481","2035","2015","3.84066003868988e-06"
"482","2014","52","9.72426085518173e-06"
"483","2007","1016","5.08871392086937e-06"
"484","2024","1003","3.1469270901807e-06"
"485","2006","52","2.16069693626714e-05"
"486","2007","1009","3.58381562581473e-06"
"487","1005","53","8.92967992057706e-06"
"488","2029","1017","4.10262670635135e-06"
"489","2003","10","8.18571467851625e-06"
"490","2020","2015","5.01944737470668e-06"
"491","1013","49","5.77862520327315e-06"
"492","2029","2013","3.19314660083198e-06"
"493","1007","52","7.07920009410371e-06"
"494","2030","54","6.42515543035002e-06"
"495","58","53","1.94237002034739e-05"
"496","1035","51","9.52720201029504e-06"
"497","2009","52","6.79170003372988e-06"
"498","1015","17","5.69624000904002e-06"
"499","2002","11","1.61185527897128e-05"
"500","1029","52","5.01305009365725e-06"
"501","1027","49","4.93625648272572e-06"
"502","2022","1028","2.78557571692274e-06"
"503","2031","52","7.36774538814352e-06"
"504","49","13","2.02066468161069e-05"
"505","49","11","1.4560822548583e-05"
"506","1019","50","1.70258317322485e-05"
"507","2016","1013","6.58993173237714e-06"
"508","1026","1010","1.33549310809424e-05"
"509","1001","13","1.79161674673164e-05"
"510","1033","1021","1.41949045544198e-05"
"511","2021","1030","5.64619553467793e-06"
"512","51","11","1.57526199378362e-05"
"513","1016","49","1.45744554731542e-05"
"514","1035","1015","5.42277165471184e-06"
"515","2015","53","6.18244458944777e-06"
"516","1017","1002","1.62296992809481e-05"
"517","2028","1025","3.38981245696404e-06"
"518","2029","1010","5.333337969331e-06"
"519","1009","10","7.46206663713437e-06"
"520","1014","1010","1.14961174889075e-05"
"521","2028","58","5.42807283369924e-06"
"522","1014","10","1.17198519649989e-05"
"523","1024","17","5.62783359809237e-06"
"524","2009","12","7.27627709920736e-06"
"525","1026","1025","7.42323918014514e-06"
"526","2029","1013","4.05765552008933e-06"
"527","1014","58","1.70853194361951e-05"
"528","2005","49","1.17116994905565e-05"
"529","2010","2005","1.17740972898209e-05"
"530","2002","50","1.9842104189775e-05"
"531","2021","1002","1.69195506436594e-05"
"532","2013","1021","7.72440349072383e-06"
"533","2015","1025","4.82289665747775e-06"
"534","2035","2027","4.62060833957961e-06"
"535","2014","17","1.15423911739892e-05"
"536","2028","10","5.3954582340587e-06"
"537","1016","1005","1.41354356230335e-05"
"538","2030","58","9.65109942614071e-06"
"539","1028","26","5.93693410513862e-06"
"540","54","50","2.90736829080753e-05"
"541","2030","2010","8.26510474719306e-06"
"542","2025","2016","8.43628351480939e-06"
"543","2021","53","1.59161283680895e-05"
"544","1010","13","2.68043653092408e-05"
"545","1012","13","1.28262486062181e-05"
"546","2017","11","1.66307036858318e-05"
"547","2022","2003","6.9020228843804e-06"
"548","2024","1022","4.3056759294666e-06"
"549","2029","11","7.28187784585013e-06"
"550","2022","1024","4.84396842264667e-06"
"551","2029","10","7.13350325063142e-06"
"552","1028","1022","4.06039719024609e-06"
"553","1033","1013","1.03896746999589e-05"
"554","2022","2018","8.45762226100253e-06"
"555","2030","52","1.13714169566908e-05"
"556","52","10","3.18192308878954e-05"
"557","2008","52","8.78587201392753e-06"
"558","2005","1029","6.76246345313199e-06"
"559","2027","52","7.96945069215547e-06"
"560","1024","1015","5.68441611104802e-06"
"561","53","10","2.25543508053082e-05"
"562","2020","2003","1.61309925086064e-05"
"563","2033","2021","2.43854840730263e-05"
"564","2023","50","2.49341920404594e-05"
"565","2019","49","2.43539469849356e-05"
"566","1003","13","2.01864979626665e-05"
"567","2029","12","9.44010976669138e-06"
"568","2030","1029","6.24850471848439e-06"
"569","2033","2010","3.04542329385721e-05"
"570","1025","26","1.49865072586526e-05"
"571","2012","2001","1.50924267154546e-05"
"572","2030","2006","1.29625820891065e-05"
"573","2010","10","2.85126106396428e-05"
"574","2018","1028","7.95630472106422e-06"
"575","2018","52","3.65822621882609e-05"
"576","1023","50","2.93821437493488e-05"
"577","2003","2001","2.21979440721608e-05"
"578","2016","54","4.82908628062043e-05"
"579","2033","2013","1.60906496086407e-05"
"580","2024","2019","1.05214950641807e-05"
"581","1005","51","2.61152836729543e-05"
"582","1030","51","1.41209635796954e-05"
"583","2013","1002","1.70163905526257e-05"
"584","1018","1012","1.67641019806145e-05"
"585","2028","1019","1.07247181042824e-05"
"586","2027","11","1.09152911362348e-05"
"587","2028","53","1.03748903429798e-05"
"588","1035","1001","2.29568062597623e-05"
"589","1001","10","3.10200796770975e-05"
"590","2025","2015","9.53627774233056e-06"
"591","2030","1025","1.01489637260897e-05"
"592","2017","1029","1.10427826005186e-05"
"593","2035","2008","1.04118960244523e-05"
"594","2028","12","1.13405240274965e-05"
"595","1030","1011","8.97319589497148e-06"
"596","51","10","3.78070685844255e-05"
"597","1021","1010","3.30409781411157e-05"
"598","1007","12","1.82168072332006e-05"
"599","2025","2009","1.07772825783668e-05"
"600","1013","51","1.83359562738188e-05"
"601","2023","1017","3.26857542841233e-05"
"602","1032","12","6.06883650936536e-05"
"603","1028","1012","9.23452307125924e-06"
"604","2015","2010","1.74992706861715e-05"
"605","2015","1021","1.6968207749573e-05"
"606","2027","2001","1.3438905497252e-05"
"607","2025","11","1.9633530865555e-05"
"608","2035","1011","1.36964906824217e-05"
"609","2016","1025","2.15870357143794e-05"
"610","2021","1010","3.94041861626549e-05"
"611","2024","1017","1.56438869349814e-05"
"612","1025","53","2.27840884233245e-05"
"613","1035","1029","1.49662104621167e-05"
"614","2015","1011","1.23980087579224e-05"
"615","2031","2025","1.48435533180771e-05"
"616","1006","10","6.38310532821428e-05"
"617","2033","52","8.89771028873541e-05"
"618","2025","1002","2.4262888014022e-05"
"619","1012","18","3.44912815448721e-05"
"620","2018","2001","4.77266433213539e-05"
"621","2011","49","2.0277358175493e-05"
"622","1035","13","5.05993406497353e-05"
"623","53","52","7.48308317793556e-05"
"624","1028","1019","1.66720511505535e-05"
"625","1030","18","2.75809556701543e-05"
"626","2003","52","4.94198329644615e-05"
"627","1025","1014","2.29802471487499e-05"
"628","2029","1021","2.00411139816521e-05"
"629","2025","2001","2.60627408530361e-05"
"630","49","12","6.12786470350831e-05"
"631","2035","53","3.79266567099498e-05"
"632","1007","10","2.81025347731055e-05"
"633","2028","52","2.06276098035438e-05"
"634","2005","51","4.50158934010371e-05"
"635","2023","1029","2.01606855228457e-05"
"636","1008","10","2.35319033793866e-05"
"637","2003","1024","1.92877753574997e-05"
"638","1029","1023","2.13243062346924e-05"
"639","1023","11","6.44877053867966e-05"
"640","2031","2012","2.42402789017218e-05"
"641","1021","26","0.000102239857742417"
"642","2008","2007","1.82870639579498e-05"
"643","1021","53","6.66013407982299e-05"
"644","2007","1025","2.26433373752289e-05"
"645","2021","1029","2.44907398309704e-05"
"646","2034","2025","3.84616769508009e-05"
"647","1025","13","4.26863245802358e-05"
"648","2014","10","5.3523189822079e-05"
"649","2008","51","2.77337047163263e-05"
"650","1029","1015","1.85760964308364e-05"
"651","2025","1021","3.3888869924698e-05"
"652","58","26","0.000337086947268723"
"653","1026","50","8.74457041456118e-05"
"654","58","11","0.000147267045351453"
"655","2035","12","5.60733364233878e-05"
"656","2029","1011","1.8750760783114e-05"
"657","1020","1001","7.40956209591808e-05"
"658","2029","2023","3.0382572741217e-05"
"659","1020","50","8.76633237634248e-05"
"660","1009","1006","4.88568943571798e-05"
"661","1029","51","3.09256874556634e-05"
"662","2003","1028","2.31980430823186e-05"
"663","2013","2006","4.73812556676834e-05"
"664","2014","51","6.48902572223832e-05"
"665","2013","1007","2.95914991955098e-05"
"666","1031","1018","4.02539941449392e-05"
"667","2029","50","3.52717653970708e-05"
"668","1030","1020","4.07100850680419e-05"
"669","2035","1021","6.22443739460148e-05"
"670","1013","1006","5.2461821191308e-05"
"671","2033","49","0.000115212497617321"
"672","1035","1011","3.30460345356498e-05"
"673","2029","1022","2.3994780390512e-05"
"674","1025","11","5.02157623590342e-05"
"675","26","18","0.000339304822703358"
"676","1035","1019","8.36096819182207e-05"
"677","1025","49","4.92901085051527e-05"
"678","1019","1018","0.000102044653590341"
"679","1017","11","0.000105173486578233"
"680","2035","2021","6.4787364839864e-05"
"681","2025","52","5.45842800170471e-05"
"682","1022","1001","4.10588647867942e-05"
