"","source node","dest node","edge weight"
"679","2028","2022","1.59408295033429e-05"
"680","1023","50","7.5453867072124e-05"
"681","53","12","7.97418992219118e-05"
"682","1015","1013","2.80640281547015e-05"
"683","2024","1017","2.91500666713437e-05"
"684","1033","49","0.000102239714577342"
"685","1023","1014","6.37213888982547e-05"
"686","58","26","0.000392585259152435"
"687","2035","2025","3.18171577052082e-05"
"688","2010","1013","4.66415056069285e-05"
"689","1035","11","6.81117666833303e-05"
"690","1035","1025","3.43286133538445e-05"
"691","2009","2006","4.76900419676427e-05"
"692","1010","13","0.000115957821006446"
"693","2019","2014","7.07093890899019e-05"
"694","2029","52","2.99289649453637e-05"
"695","2025","1005","3.47802916588983e-05"
"696","52","11","0.000139807636392883"
"697","2010","10","0.000103201438074911"
"698","1030","1005","3.78298489665265e-05"
"699","2020","2003","6.44955446586746e-05"
"700","1031","1009","3.37043601627867e-05"
"701","1029","1009","2.54419875787238e-05"
"702","1003","10","6.15834659904166e-05"
"703","2034","2029","3.25106338759528e-05"
"704","2022","1017","4.27859380984847e-05"
"705","2015","52","5.09063931678137e-05"
"706","1010","1007","5.16029718591349e-05"
"707","2027","1026","3.26988533641794e-05"
"708","2034","2010","0.000161128826308633"
"709","17","13","0.000151681580932014"
"710","2015","1010","4.48044808234431e-05"
"711","2022","52","5.51327944812286e-05"
"712","2029","2010","3.1812975854541e-05"
"713","2010","1005","8.54137766294806e-05"
"714","1030","1013","3.41597325726232e-05"
"715","2035","2010","8.07921683518546e-05"
"716","2017","1023","8.56786637925941e-05"
"717","1033","1029","3.60136760981604e-05"
"718","2028","1019","3.12664801707862e-05"
"719","2014","2002","9.6275140182285e-05"
"720","2013","51","6.10447098589479e-05"
"721","2002","1028","3.38148422223187e-05"
"722","2015","49","5.219934614624e-05"
"723","1033","11","0.000144128914154761"
"724","2014","1028","2.93457248653464e-05"
"725","2020","11","0.000121616440118101"
"726","2024","53","4.809898680593e-05"
"727","2028","2025","2.46302941741473e-05"
"728","2010","2009","6.1201444341103e-05"
"729","52","18","0.000324725602233493"
"730","2035","2015","4.99336488300564e-05"
"731","2021","2010","0.000107194167179518"
"732","1034","1029","4.67838023213313e-05"
"733","2014","54","0.000127898883059634"
"734","2009","52","7.85229137025856e-05"
"735","2025","2008","3.68957440561241e-05"
"736","2014","52","0.000133565705639616"
"737","2002","10","0.000198716414530163"
"738","1025","13","7.69458460345383e-05"
"739","2029","2024","3.04392442719204e-05"
"740","1016","10","0.000188175029158556"
"741","1030","1007","4.88688904372935e-05"
"742","2010","1030","7.03391383339708e-05"
"743","51","13","0.000231027389575538"
"744","1008","1007","5.42887197303767e-05"
"745","1034","12","0.000205566724847518"
"746","1020","1003","8.97907832404425e-05"
"747","2034","2022","8.6896549034027e-05"
"748","2012","1014","9.76774340486367e-05"
"749","1035","1010","0.000120673578560455"
"750","2022","2008","4.54531774315877e-05"
"751","2009","51","8.23805215929477e-05"
"752","1035","13","0.000166064458925762"
"753","1021","1015","8.385837368597e-05"
"754","1019","11","0.00022412750840231"
"755","1025","1015","5.50486068384333e-05"
"756","1024","1008","4.75565149866911e-05"
"757","1032","12","0.000256518134469238"
"758","2013","2009","6.21473742529585e-05"
"759","2010","2007","9.77928349731728e-05"
"760","2013","1025","5.99946969014602e-05"
"761","2008","2005","7.07882841269128e-05"
"762","2020","52","0.00025567332277361"
"763","2008","2003","6.65345920987824e-05"
"764","1023","26","0.000284397428025742"
"765","1026","1025","9.05360006003196e-05"
"766","2015","2010","9.11832320833387e-05"
"767","1028","1010","5.64253477670244e-05"
"768","1031","1025","6.06603037862554e-05"
"769","2015","2007","6.50553714701983e-05"
"770","2025","52","0.000103151635987694"
"771","54","50","0.00031970632777714"
"772","2030","10","0.000103655200688406"
"773","2030","2013","7.16756963620932e-05"
"774","2020","2008","8.30717215829083e-05"
"775","2035","2005","0.000140422675461103"
"776","1020","1015","0.000108891177118844"
"777","2030","13","0.000126601671217032"
"778","1027","1024","5.06187513764222e-05"
"779","49","17","0.000257770637038733"
"780","2035","2021","0.000145536132213424"
"781","1005","12","0.000188824531497175"
"782","2014","49","0.000183522398295796"
"783","2005","1029","7.25761719124686e-05"
"784","2026","11","0.000300085347527151"
"785","2027","52","8.80710710821332e-05"
"786","2015","17","0.000111735021145074"
"787","2017","52","0.000286185276075409"
"788","2030","2005","0.000109189998881929"
"789","2010","12","0.000266832993710251"
"790","2017","11","0.000226098204012938"
"791","2020","12","0.000247225163924634"
"792","2017","10","0.000236755966095898"
"793","1012","1006","0.000194064377709837"
"794","2030","2025","7.83302068425659e-05"
"795","51","12","0.000287586602159882"
"796","17","11","0.000299710231383907"
"797","2007","1013","9.78396712384131e-05"
"798","1026","1023","0.000263808479574364"
"799","26","18","0.000917181916755423"
"800","2005","51","0.000249006044932488"
"801","52","12","0.000415884405416141"
"802","2028","2010","7.90145777116091e-05"
"803","50","13","0.00043447323185635"
"804","2023","1017","0.000248776348329291"
"805","1014","12","0.000245205283870597"
"806","2007","1007","0.000107454305066766"
"807","2028","2019","8.38855261974249e-05"
"808","1011","13","0.000132250683558594"
"809","1030","1022","8.58577503630749e-05"
"810","2014","2010","0.00023174140549803"
"811","58","13","0.00101048575125556"
"812","2033","53","0.000385639042129108"
"813","1035","1029","9.02279704515371e-05"
"814","2032","1014","0.000345368359700071"
"815","2029","2015","6.8616623343839e-05"
"816","1015","1010","0.000158967157137685"
"817","58","54","0.00109364895480194"
"818","1028","1022","6.47140982308752e-05"
"819","2028","1023","8.59999703783746e-05"
"820","2027","2008","7.3327621984884e-05"
"821","2030","12","0.00016692395902056"
"822","2027","1028","6.23629767372283e-05"
"823","2031","51","0.000169255999466173"
"824","2028","2015","7.21845246495716e-05"
"825","1027","1015","9.62514819729411e-05"
"826","1023","11","0.000359278658808122"
"827","2010","49","0.000426841580905626"
"828","1033","1021","0.000392395638207912"
"829","2013","1007","0.000138940407695931"
"830","1010","12","0.000383252801524337"
"831","58","49","0.000754270840331595"
"832","2020","49","0.000410755653742872"
"833","1035","1006","0.000375356617290957"
"834","2026","2023","0.000475711969753851"
"835","1026","11","0.000453028225013671"
"836","2011","2010","0.000180052513181199"
"837","1032","11","0.000679307431602703"
"838","2030","53","0.000213967774693303"
"839","2034","2024","0.000199393308690393"
"840","2023","1025","0.000205450237702828"
"841","1033","17","0.000568550867415496"
"842","1007","1005","0.000222367152666468"
"843","1014","50","0.000406877263523258"
"844","1022","13","0.000234140711956377"
"845","2027","49","0.000162442200518869"
"846","1033","10","0.000615123473122248"
"847","2005","1025","0.000204167095113264"
"848","2030","2022","0.000152191966632859"
"849","2018","51","0.000481004699464313"
"850","1015","12","0.000267716632769679"
"851","2024","2008","0.000125612363557765"
"852","52","10","0.000794585462458732"
"853","2030","2019","0.000265825827443493"
"854","2030","49","0.000260663727368255"
"855","1029","10","0.000172316667038028"
"856","2011","53","0.000223650361752467"
"857","2027","2014","0.000156065956602512"
"858","2025","53","0.00023258320041559"
"859","2010","2005","0.000468569265209823"
"860","2008","2007","0.000156752153868743"
"861","2021","2009","0.000230532057565792"
"862","1030","1025","0.000160646147875737"
"863","2029","2007","0.000128617938161057"
"864","2027","2024","0.000117976422875442"
"865","2030","2029","0.000125827520567898"
"866","49","13","0.00085014309680535"
"867","2015","53","0.000248563672354808"
"868","1033","1013","0.000321113828342762"
"869","2030","2008","0.00016327476283234"
"870","1015","1007","0.000211754737984552"
"871","2018","2012","0.000383930110953491"
"872","2021","2007","0.000271051222377036"
"873","1034","1024","0.000241731909978248"
"874","2026","50","0.000737445428894007"
"875","2017","51","0.000547792004273521"
"876","1019","12","0.000756111301780724"
"877","2024","49","0.000252669770918132"
"878","2026","2025","0.000291579139224358"
"879","1030","1018","0.000258825807361728"
"880","1035","1011","0.000221060943378375"
"881","1023","49","0.000650697892638705"
"882","1028","1015","0.000147023304744726"
"883","1031","1024","0.000171080636333221"
"884","1030","1011","0.00017904685720248"
"885","1029","1015","0.00016690176947997"
"886","2017","1028","0.000181096946957061"
"887","2023","10","0.000696661126864501"
"888","1025","1002","0.000347053498880662"
"889","2010","2002","0.000939575981613155"
"890","2013","53","0.000375349792796324"
"891","1025","12","0.000319351354162674"
"892","2026","2010","0.000881561720363058"
"893","2035","2009","0.000290758299526001"
"894","1030","1010","0.000319186900076745"
"895","2021","52","0.000740640709964411"
"896","2025","2002","0.000342257229585422"
"897","2010","51","0.000818806236368845"
"898","2029","2009","0.000169684035090315"
"899","2009","54","0.000416602403585468"
"900","1010","1005","0.000570897040912002"
"901","2005","1021","0.0005821649554805"
"902","1013","12","0.000410305532224337"
"903","49","12","0.000827011277280153"
"904","2024","52","0.000340462742015878"
"905","1027","11","0.000272558091810279"
"906","2005","1011","0.000279014275922756"
"907","51","10","0.000873852404071583"
"908","2025","2021","0.000309227056898467"
"909","1020","12","0.000716307680135814"
"910","2028","12","0.000226129722841747"
"911","1026","26","0.00140380959285714"
"912","1030","1021","0.000375459540939023"
"913","1021","12","0.000778482534727675"
"914","2011","1013","0.00026330246995416"
"915","1030","1020","0.000378701980773445"
"916","1031","12","0.000402209675223824"
"917","2028","1017","0.00023185930879472"
"918","2027","12","0.00030085050488777"
"919","1018","12","0.000729242784472366"
"920","1029","1021","0.000283786103733082"
"921","53","17","0.000982066668004965"
"922","1017","11","0.000861097909878555"
"923","2025","1010","0.000409082406684607"
"924","1028","13","0.00029880574937368"
"925","1027","12","0.000340704631235047"
"926","2035","2029","0.00026936064125486"
"927","2014","11","0.000747703810503549"
"928","2010","1025","0.000466744490675787"
"929","1033","13","0.001849077269457"
"930","2032","2028","0.000310627784221038"
"931","2015","51","0.000486185012538083"
"932","2033","2012","0.000835904457948812"
"933","2028","2020","0.00028696128910713"
"934","1027","1014","0.00035158521723274"
"935","2033","51","0.00147360721749525"
"936","2020","51","0.00111605490602004"
"937","50","26","0.00195210481351298"
"938","2032","50","0.00174760666002562"
"939","2019","50","0.00135634767257431"
"940","1010","53","0.00111333558229883"
"941","2014","26","0.00119842042941579"
"942","2031","2015","0.000349944949335593"
"943","2027","11","0.000396164096750199"
"944","53","51","0.00129276336382587"
"945","1011","12","0.000473782724886117"
"946","1028","1025","0.000256087835532985"
"947","2023","49","0.00129462846871896"
"948","2030","2024","0.000345347057396685"
"949","2013","2005","0.000608903149048903"
"950","1003","12","0.000788795344430733"
"951","2028","1028","0.000201565103607549"
"952","1029","13","0.000455568386712203"
"953","2021","1013","0.0006114375032196"
"954","2015","2013","0.000426780137852738"
"955","1029","1017","0.0004073361267645"
"956","2010","1023","0.0013138042665979"
"957","2014","51","0.0010365744071285"
"958","1010","10","0.00139439612456636"
"959","1025","1022","0.000398796161862268"
"960","1007","18","0.000917450961721645"
"961","2002","1023","0.00168081335208174"
"962","58","50","0.00258995924247625"
"963","2026","1014","0.00136560668047271"
"964","1013","17","0.000789402317008556"
"965","1025","1008","0.000460941395185727"
"966","2029","2017","0.000428470104087536"
"967","2030","2009","0.000466274268345678"
"968","2007","54","0.000916598814767306"
"969","1030","1029","0.000362242773043796"
"970","2009","53","0.00075335807161239"
"971","1022","10","0.000696879636825582"
"972","2029","2021","0.000457610112234347"
"973","1028","1019","0.000496926896519432"
"974","52","13","0.00414203024259598"
"975","2012","54","0.00147280385314872"
"976","1021","1007","0.000862861658477693"
"977","2028","10","0.000468991238675137"
"978","1032","1012","0.00142085359700694"
"979","50","10","0.00200261430781565"
"980","18","10","0.0029125351756459"
"981","1030","12","0.000870203267565362"
"982","2025","2022","0.000557109031066962"
"983","54","52","0.00493384057525327"
"984","2021","1021","0.00150609814956093"
"985","1026","1002","0.00288588605063003"
"986","2025","51","0.00094962977943865"
"987","1024","10","0.000843035516572458"
"988","2017","49","0.0020603172244796"
"989","2031","2001","0.00110618570420617"
"990","2028","1014","0.000600296135838522"
"991","2020","50","0.00235672859309662"
"992","26","10","0.00431842394885566"
"993","58","52","0.0080906572166196"
"994","54","49","0.00381976449388105"
"995","2026","26","0.00517045511355796"
"996","1023","10","0.00248118884022143"
"997","2021","2015","0.00103001518727959"
"998","1032","1028","0.00080364607227418"
"999","1015","1011","0.000753397331325906"
"1000","2016","2010","0.00328736624355348"
"1001","1030","1024","0.000698278939240544"
"1002","1033","12","0.00327755433969625"
"1003","1025","10","0.00130201313691877"
"1004","12","10","0.00312271104092164"
"1005","2033","2007","0.00169870436295118"
"1006","1024","13","0.0012422214132483"
"1007","26","11","0.00538438502441687"
"1008","2021","51","0.00253132672377785"
"1009","58","51","0.0056327911419293"
"1010","2017","1017","0.00234752092401639"
"1011","26","12","0.00508688016509155"
"1012","2015","2011","0.000862955645154425"
"1013","2030","2010","0.00155112528167105"
"1014","2029","51","0.000985589405211729"
"1015","2032","2012","0.00280747375114958"
"1016","1028","1017","0.000878697924257261"
"1017","2028","11","0.000891930018401058"
"1018","1033","1007","0.00191225107459015"
"1019","1035","1031","0.0013305164617974"
"1020","2030","2012","0.00134224123930523"
"1021","2033","2006","0.00608927743877936"
"1022","2028","52","0.00102613338591737"
"1023","2026","58","0.00787239365992136"
"1024","2023","2002","0.00446397584759714"
"1025","1028","1014","0.000970997075579323"
"1026","2010","53","0.0039242822014094"
"1027","1028","1020","0.00100346777937537"
"1028","2013","1021","0.00188617107859405"
"1029","2033","2015","0.00184692170136666"
"1030","2023","1010","0.00360361456229515"
"1031","2019","51","0.00466596579768553"
"1032","2028","49","0.0010978971401019"
"1033","18","13","0.0102178754170471"
"1034","1029","1007","0.00103346940698046"
"1035","2030","51","0.00203478481721246"
"1036","49","11","0.00473956400789945"
"1037","2013","1005","0.0019742587667698"
"1038","2029","2005","0.00123743594674498"
"1039","2030","2021","0.00186029918576686"
"1040","1033","1030","0.00217721689373604"
"1041","1033","1009","0.00301911733748039"
"1042","2027","51","0.00153131572632119"
"1043","1016","1010","0.00515465162495815"
"1044","51","49","0.00519433504697741"
"1045","2028","50","0.00127263404015255"
"1046","2009","2008","0.00131213765866307"
"1047","1035","18","0.00469858261138002"
"1048","2016","2006","0.00762502780508115"
"1049","1012","26","0.00417563146586161"
"1050","1024","12","0.00182922784901776"
"1051","1022","12","0.00214266233603202"
"1052","2028","2018","0.00134691052617881"
"1053","1030","1012","0.00189032650232859"
"1054","2034","2030","0.00298252550682997"
"1055","1033","1015","0.00298999281701508"
"1056","1016","1006","0.00838757948838391"
"1057","1029","12","0.00175172017236673"
"1058","2012","58","0.00517713568733758"
"1059","18","12","0.00809184809010414"
"1060","2035","54","0.00528524008479962"
"1061","1033","1012","0.00397757852327459"
"1062","52","49","0.00880333722154094"
"1063","1033","1006","0.00918387938933387"
"1064","2034","2031","0.00329795173534247"
"1065","1034","1031","0.00313738192438323"
"1066","1010","17","0.00602222631740836"
"1067","54","51","0.00955809725155875"
"1068","2022","51","0.00291475998747842"
"1069","2011","2005","0.00240485635593148"
"1070","2023","2010","0.00647372932655447"
"1071","2033","2030","0.00336846400582847"
"1072","1028","11","0.00186924123342922"
"1073","1023","1002","0.00804261260895963"
"1074","2035","2034","0.0065912666165934"
"1075","1028","10","0.00196719201665422"
"1076","1011","1005","0.00243872531615941"
"1077","1028","1018","0.00183098168114044"
"1078","1031","1029","0.00163706963496305"
"1079","26","13","0.0217408508644772"
"1080","1031","1015","0.00232650783123292"
"1081","2035","2033","0.00632696702606899"
"1082","2022","2017","0.00327929799931056"
"1083","2027","2012","0.00215812910888917"
"1084","1025","1021","0.00348495150810721"
"1085","2024","51","0.00326577647429662"
"1086","1023","1010","0.00730036761249422"
"1087","2018","2003","0.00548837822066999"
"1088","1035","1033","0.00716485177592253"
"1089","2027","2019","0.00284583093574132"
"1090","2026","2002","0.0132738786889833"
"1091","2035","2022","0.00346914414001165"
"1092","2024","2017","0.00320980455718792"
"1093","2029","2022","0.00196244949516202"
"1094","2028","2014","0.00215601238674293"
"1095","1022","1017","0.00350872655138406"
"1096","1013","1005","0.00410722383374571"
"1097","2027","50","0.00304895910029787"
"1098","2007","53","0.0048107620075874"
"1099","1033","18","0.0174936198404733"
"1100","13","10","0.0145326892045079"
"1101","1025","1023","0.00424864007364966"
"1102","1035","1022","0.00363409582509369"
"1103","2020","2019","0.0105003619093129"
"1104","2016","2013","0.00578000106207849"
"1105","1017","10","0.00923367380937894"
"1106","1029","1022","0.00231914814596277"
"1107","1024","1017","0.00367035498303074"
"1108","2026","1026","0.0125495610963103"
"1109","1035","1020","0.00741133940788257"
"1110","2025","2013","0.00339555845762284"
"1111","1027","1020","0.0036234530778898"
"1112","2028","2017","0.00281274298422392"
"1113","2020","2012","0.00720873394238366"
"1114","1032","1027","0.0042443995265728"
"1115","1032","1014","0.012127379295918"
"1116","2002","1002","0.0208282647261023"
"1117","2032","2027","0.00408744418866184"
"1118","1012","11","0.00752971938551851"
"1119","1035","1024","0.00375040905759471"
"1120","2027","2003","0.00331922350645571"
"1121","2035","2031","0.00463603626265205"
"1122","12","11","0.0124460545865658"
"1123","2035","2019","0.00944489823937877"
"1124","2028","2024","0.00222908458758535"
"1125","1035","1034","0.0109094265227039"
"1126","2035","2020","0.00845137753682574"
"1127","2035","2024","0.00417770527088302"
"1128","2025","2023","0.00528353570207712"
"1129","2031","2029","0.00281780395246986"
"1130","2012","50","0.0088209477006296"
"1131","1030","1001","0.00619562658726706"
"1132","2030","2001","0.00646131252292216"
"1133","2032","2014","0.0125821291645998"
"1134","1027","1003","0.00383239061174829"
"1135","1020","1012","0.00804587516928767"
"1136","1028","1024","0.00255053385604437"
"1137","2033","54","0.0269586396111386"
"1138","2014","50","0.0102343914241781"
"1139","2014","1026","0.0101339406867999"
"1140","2015","2001","0.00650663129593003"
"1141","2024","2018","0.00540052835522956"
"1142","2027","2018","0.00455397587594593"
"1143","1016","1013","0.00857345440402089"
"1144","17","10","0.0165345698724104"
"1145","2011","2009","0.00431730102535952"
"1146","1011","1009","0.0046901776956425"
"1147","1035","1018","0.00968047762789307"
"1148","2020","2018","0.0137859225167738"
"1149","51","50","0.0171968569940112"
"1150","1020","1019","0.0166914518215186"
"1151","2006","53","0.0209393239703221"
"1152","2025","2017","0.00639044691720549"
"1153","1009","1008","0.0061669447459646"
"1154","1027","1012","0.00481664718197328"
"1155","1007","17","0.00913987224124712"
"1156","18","17","0.025819640341215"
"1157","2014","58","0.0177466773914932"
"1158","1029","1005","0.00510170466743188"
"1159","2033","2009","0.00915715667177726"
"1160","1013","1011","0.00503663455254106"
"1161","2005","1005","0.011916488623581"
"1162","52","50","0.026528598193439"
"1163","54","53","0.025675617443116"
"1164","1024","1003","0.00533827925865813"
"1165","1028","1027","0.00325788523710297"
"1166","1014","11","0.0157717357833414"
"1167","49","10","0.0215191703557196"
"1168","2007","2006","0.0113197700933291"
"1169","2024","2003","0.00648832773688214"
"1170","1008","1001","0.0106409541533293"
"1171","1031","1001","0.00959066774141137"
"1172","1021","1011","0.00735667768746544"
"1173","13","11","0.0302826794315516"
"1174","50","11","0.0219524962440033"
"1175","1018","1003","0.0107437485128246"
"1176","1015","1008","0.00711249603907765"
"1177","1012","12","0.0133563083379303"
"1178","1034","1030","0.0106545914380648"
"1179","2012","51","0.0147443876399914"
"1180","1025","1013","0.00676249879686204"
"1181","2035","2030","0.00864763167655058"
"1182","1025","1017","0.00898108798018438"
"1183","1027","1019","0.00790103409869158"
"1184","1028","12","0.00613053540645701"
"1185","1020","1018","0.0159096224471956"
"1186","1013","1010","0.011730228926701"
"1187","2035","51","0.0175582554351077"
"1188","2031","2030","0.00706049937616278"
"1189","2013","2010","0.0126904709109128"
"1190","2019","2012","0.0172364753372508"
"1191","2028","51","0.00638449300791353"
"1192","2029","2011","0.00499117319077202"
"1193","13","12","0.0336799513805006"
"1194","1027","1018","0.00746599850557547"
"1195","2011","2008","0.00610537320609849"
"1196","2028","2026","0.00670631806337841"
"1197","2027","2020","0.00785924903253591"
"1198","1028","1023","0.006822586185598"
"1199","2028","2003","0.00601269467235654"
"1200","1035","1030","0.0101910327638946"
"1201","1029","1011","0.0055981290349403"
"1202","2021","1005","0.0172615542285232"
"1203","2010","1010","0.0270920619793666"
"1204","1006","18","0.0548889131264289"
"1205","1024","1018","0.00939399053224621"
"1206","1031","1030","0.00833044216493378"
"1207","2025","1025","0.00797014825252641"
"1208","1028","1003","0.00675719259840806"
"1209","52","51","0.0438373263910226"
"1210","2021","2011","0.010755621053746"
"1211","2028","2027","0.0050352810629645"
"1212","2006","54","0.0654335672054853"
"1213","1019","1012","0.0220328526932476"
"1214","1006","17","0.0408703707851726"
"1215","2023","2017","0.0270658392625998"
"1216","2013","1013","0.012154981483211"
"1217","2029","2025","0.00727680484831199"
"1218","1014","26","0.0409458918366448"
"1219","53","49","0.0363184638172178"
"1220","1029","1025","0.007937829547438"
"1221","2025","2010","0.0153989513287449"
"1222","2015","2008","0.00941781719034641"
"1223","2013","2011","0.0108322987762218"
"1224","2035","2018","0.0249759165256013"
"1225","1011","1008","0.0101802462109956"
"1226","2031","2008","0.00985298401915099"
"1227","1031","1022","0.010227814332268"
"1228","2028","2002","0.0104499253693351"
"1229","1025","1010","0.0163791394386535"
"1230","1035","1012","0.0204621963971299"
"1231","1007","1006","0.0228048931151642"
"1232","2031","2022","0.0115200652327099"
"1233","2025","2005","0.0153634436764804"
"1234","1026","1014","0.032733573625688"
"1235","2026","2014","0.0329164581028277"
"1236","2011","2007","0.0122467056909307"
"1237","2035","2012","0.0225703992847509"
"1238","1028","1026","0.0116500004052353"
"1239","1023","1017","0.034112567582515"
"1240","2023","1023","0.0381178356294919"
"1241","2008","2001","0.0178704171616193"
"1242","1015","1001","0.0253423178491491"
"1243","11","10","0.0506466023289691"
"1244","2024","2022","0.0122477829776106"
"1245","2028","2023","0.0122722341553157"
"1246","2021","2013","0.0217834081193415"
"1247","50","49","0.0532690669340302"
"1248","1031","1008","0.0160837704163222"
"1249","2014","1014","0.0322478431775089"
"1250","1016","17","0.0652779406466172"
"1251","2016","53","0.0618103425472935"
"1252","2014","2012","0.0293824208674118"
"1253","1035","12","0.0446644195704808"
"1254","1028","1002","0.0183770225872321"
"1255","1021","1013","0.0308353342912935"
"1256","1011","1007","0.0180910819636962"
"1257","1016","1007","0.038132509975019"
"1258","1030","1015","0.0211589067509122"
"1259","1024","1022","0.0164452459210133"
"1260","1025","1005","0.0273746464172113"
"1261","1014","1012","0.0398759908986135"
"1262","2013","2007","0.026018924607685"
"1263","1029","1008","0.0183625532654532"
"1264","2021","2005","0.0525348020797517"
"1265","1013","1007","0.0283651938068429"
"1266","1021","1005","0.0561574205671109"
"1267","2016","2007","0.0493708688714397"
"1268","2030","2015","0.029627715502398"
"1269","2015","2009","0.030160100085211"
"1270","1015","1009","0.0416853433023292"
"1271","2009","2007","0.0374772131790337"
"1272","1009","1007","0.0483598426112945"
"1273","2029","2008","0.0282507509129045"
