Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
1029	1010	73.1565	2955	40.7718	
1032	1012	73.3044	175	3.5455	
1034	1025	74.9148	4949	66.4678	
2034	2029	75.0768	5834	79.2270	
2021	51	75.5275	5875	78.3351	
1017	10	75.9849	4466	58.8898	
1022	1020	76.4372	7808	102.4617	
2025	2002	76.6517	6064	81.8238	
2021	2009	77.0955	7904	102.7169	
2035	2006	77.4735	693	23.0176	
2009	49	78.7504	5982	81.0492	
2022	1023	80.1354	5619	70.1507	
1005	17	80.8504	2431	30.9547	
2013	2009	82.9695	7517	93.5055	
1025	1015	83.7510	5763	68.8618	
1011	51	84.9939	12626	148.9250	
1016	10	85.3753	2256	45.7899	
1027	1015	86.0072	9458	110.3191	
2021	2015	86.1820	8179	95.1245	
2023	2022	86.3832	4857	56.3547	
2030	12	87.9637	15155	172.5525	
1030	1029	88.6862	6756	77.7973	
2030	2009	89.0893	2427	29.7424	
2025	1017	89.7628	979	38.8169	
2035	49	89.9570	2112	33.0774	
26	17	92.2386	7870	89.2465	
1010	11	93.2073	11463	124.7341	
2032	50	94.0324	3212	34.2414	
2030	1011	94.1721	15205	161.7432	
1029	1001	95.8879	6392	67.2412	
2024	1023	96.1605	6123	63.7887	
2021	2007	96.2861	2573	33.9350	
2035	50	103.0326	1383	14.7561	
1030	53	103.2265	13010	127.9606	
2010	1025	103.2946	1026	11.9979	
1035	1008	103.8909	6181	60.0172	
1030	1025	104.0566	7566	74.2525	
1018	1001	104.3125	10173	98.4060	
2018	2012	105.8211	3301	32.4992	
1030	1021	105.9830	7832	76.1387	
1029	49	106.9561	10221	95.8465	
1016	1009	108.6386	4188	43.7719	
2028	1020	110.9318	11373	102.7094	
2024	2015	111.2464	10491	94.5187	
1028	1018	112.4377	8451	75.4978	
2027	1020	112.6306	10957	97.4792	
2028	2019	113.1121	6673	59.2763	
1013	10	115.2031	7746	69.1893	
2002	58	115.2663	3428	30.0664	
1005	10	115.7733	5218	45.8836	
1013	12	116.5041	10284	88.9698	
2031	2024	116.5708	3331	40.2681	
1015	1007	119.2017	5512	50.9756	
2013	1010	121.2920	1954	30.3960	
1030	1013	121.5934	10180	84.8406	
1021	51	122.0099	18123	148.7729	
1011	10	122.9212	9260	76.4544	
2010	2002	123.4376	6570	55.2386	
2015	2013	126.9269	10719	85.5745	
2030	1021	127.0506	21116	166.7286	
2029	2021	129.3359	3622	29.4087	
2027	1027	129.7970	11649	90.3525	
1022	1003	131.8281	8640	65.9426	
2023	1025	134.1302	7172	54.1896	
17	12	134.9518	7224	64.9536	
1021	10	135.5228	8926	69.2530	
1027	1001	137.1553	13854	101.4061	
2027	1014	139.6931	11966	85.9195	
1002	11	141.1772	5575	40.7604	
2022	52	141.5332	9531	67.5810	
2009	2006	141.6194	2398	33.3801	
2035	2011	143.5359	11019	76.8705	
1015	12	145.0382	5251	46.9716	
2029	1029	145.1510	9785	105.3877	
2024	53	149.1024	11597	78.0573	
1024	1020	152.8175	1905	15.0822	
2035	2025	154.5319	10118	65.7916	
1014	1002	160.9793	5690	37.7188	
1028	1010	162.2356	18527	114.5328	
2029	2009	164.0967	13340	81.5994	
2009	54	164.1994	1984	13.3488	
1027	10	167.2812	10437	63.8726	
2032	1028	167.8592	1683	11.4526	
2030	2011	168.5270	13855	82.7566	
2012	2006	168.7084	1190	7.5373	
2009	2001	173.1283	1161	6.8487	
2022	2008	174.1789	4994	42.7434	
2002	1023	175.2348	1056	6.6487	
2021	2010	178.3799	440	3.0264	
2014	11	178.4673	8308	47.0629	
2030	2025	180.5299	14767	82.5950	
2025	1005	183.7882	9545	81.5120	
2030	49	183.9869	10659	63.1026	
2030	2021	185.0616	17013	92.7171	
2029	2017	185.8026	3241	23.6220	
2026	50	186.2944	1739	16.4532	
1033	10	191.6427	9562	51.2387	
1029	1017	192.9071	1976	19.0992	
2033	53	195.9119	2527	40.0066	
1032	1028	197.8848	710	7.4598	
1008	12	198.0777	13193	66.9077	
2021	1005	201.9548	3323	95.5563	
1003	11	203.0676	6429	32.3848	
2013	1025	204.8876	1843	26.8514	
53	12	207.2063	28631	139.2541	
2001	51	208.1009	13924	67.9201	
1033	17	215.2366	3324	27.2713	
1028	1020	215.6483	11763	55.0045	
1019	11	217.1913	7451	35.3786	
2025	12	221.0992	28974	131.4691	
1027	1024	223.1829	13597	67.8869	
2029	49	223.6051	14940	70.6355	
2022	50	224.2659	12928	58.2008	
2024	1028	228.9539	13598	101.1896	
1008	1003	229.9202	20142	88.0032	
1031	1024	236.8706	13828	61.7690	
1026	58	238.0996	4532	23.9461	
2014	1028	238.9916	2104	14.4542	
1020	1015	239.9628	28460	119.1054	
2030	2008	247.1208	20726	84.6202	
2024	50	247.4745	10483	43.7177	
2030	53	253.4436	7985	32.1055	
2031	2018	255.1725	22318	89.1591	
1018	12	267.6423	9012	35.7727	
2011	1025	269.7394	30264	112.6012	
1023	1022	272.7348	13395	49.3794	
1007	18	273.0921	3327	13.4523	
2026	1002	275.3846	2384	10.4023	
2021	1011	275.8914	41616	150.9404	
1003	1001	276.2561	27954	101.4043	
2003	51	277.9030	13113	47.4433	
2031	2020	280.0509	25862	93.3214	
1029	13	281.5700	19821	73.1122	
58	49	289.5679	2393	8.8372	
1025	12	292.6736	19401	66.9606	
2013	1016	297.7007	3365	39.1575	
2029	2007	298.1547	14506	51.2588	
2011	1021	302.9543	40374	134.2834	
1026	11	306.0952	4662	17.3493	
2019	2018	308.4211	671	6.5061	
17	13	309.4738	3694	20.0186	
2025	53	311.9718	8026	27.7031	
2021	1025	312.6819	21399	106.7852	
2028	2018	315.0108	23085	74.0825	
2025	1023	321.0691	5796	61.1567	
2032	2012	325.1391	457	1.9420	
2029	1025	326.6264	27435	99.0934	
2025	49	328.4100	20097	63.4939	
1031	12	332.3693	15200	46.8251	
2005	1010	332.9532	1840	9.2490	
2029	2001	333.9198	27095	81.9576	
1018	1015	334.6990	34960	105.8284	
2029	2015	347.8998	28048	82.2302	
2028	1002	351.5025	14101	45.5965	
2017	50	352.3102	17558	50.5485	
1021	12	368.2859	29944	82.8755	
1008	1007	368.8532	14274	44.7359	
1022	12	374.9168	14662	41.3258	
1020	11	379.7577	16765	46.0582	
2035	2014	382.7114	718	5.3102	
1011	12	384.3487	30644	80.1971	
2017	1024	389.6748	18533	103.2243	
2013	1011	391.9850	4276	14.9612	
1009	1008	399.3630	12453	33.3057	
54	49	402.6341	8857	22.9602	
2035	52	404.4455	3803	11.3306	
2011	51	406.1711	29508	73.6480	
2022	1017	409.7692	1778	8.3353	
1028	1025	413.8475	35116	90.6978	
2025	2011	420.2109	9238	23.1411	
1034	1024	422.3777	905	2.6579	
1029	1007	423.0935	12806	30.4831	
1033	12	424.0571	9763	23.4743	
1010	1002	424.5077	29773	71.4810	
1024	11	424.9799	20687	49.7927	
2013	49	427.1631	7648	32.8440	
2034	2031	435.8633	1305	13.0239	
1025	1021	447.8316	2691	9.6207	
1025	1022	452.0429	1425	5.9289	
2027	49	452.1136	26549	59.1969	
2035	2029	452.4578	32915	73.2080	
1024	12	457.1351	18609	45.1628	
2016	2009	460.9147	5375	22.0559	
2030	2018	463.1232	4875	16.8151	
1035	1006	466.3407	904	5.3639	
1013	17	470.2053	9674	30.6165	
2016	49	476.8366	2518	9.0288	
2025	1011	483.4863	53498	111.1060	
1019	12	491.1556	18473	38.5886	
18	10	500.7030	16073	36.2581	
2012	54	509.1532	4699	9.3783	
2028	2010	512.1034	43482	86.3107	
1025	17	513.0973	9963	20.9390	
2016	2010	516.8501	2557	12.9539	
1020	10	528.4218	32412	61.6754	
2028	2025	530.8705	44154	83.9682	
2017	49	531.5891	34889	66.0921	
1024	1008	535.1115	41581	78.6262	
2024	2023	541.6672	27100	50.0614	
2022	49	552.2296	35543	64.7164	
2024	52	554.2194	36474	67.4363	
2028	1027	557.1893	49669	89.6048	
2033	51	558.9091	13822	26.5743	
2009	51	562.4604	17199	31.5420	
2018	51	566.6446	18377	39.8086	
2035	2026	572.9668	650	1.4946	
51	12	574.1576	87319	152.6529	
2024	2001	583.2137	53922	92.5823	
2005	1021	596.2790	9682	113.9736	
1029	12	599.8140	40466	69.0741	
1030	1009	636.7619	15103	24.4762	
2029	52	636.8448	47453	74.8690	
1002	26	647.8168	19108	30.8428	
2032	1014	649.6117	4138	7.1274	
1022	11	649.9460	32403	50.2287	
1014	12	670.2723	18494	30.9691	
26	10	670.5398	5538	8.7772	
1030	1019	688.7103	3943	7.3048	
2021	1021	697.5494	41644	142.7887	
1013	1009	711.6541	35688	51.1045	
1025	10	714.3207	42845	61.5246	
2028	1024	719.2404	75606	105.3031	
2031	51	722.9675	38425	55.5896	
2028	1014	728.2352	42912	60.4336	
2027	2024	732.1104	16964	45.6966	
2002	1026	733.9151	6275	9.8974	
2011	1011	747.1535	105145	140.9117	
2024	2008	755.3854	57579	76.8111	
2005	1013	763.4225	4055	24.4871	
2024	1024	770.3416	77342	106.9374	
2023	1002	779.4698	2807	4.7026	
1024	1001	798.1706	66221	83.3915	
2013	1005	803.4570	4696	6.4142	
2034	2024	811.3032	2617	4.7649	
1035	1031	812.0579	14388	37.2094	
1031	1015	820.9611	31241	48.7101	
26	12	845.2305	4205	17.3746	
2025	51	850.9779	53208	63.1078	
58	52	859.6341	5433	7.1494	
1025	1002	860.0721	55722	67.6802	
2027	1028	861.8990	72401	84.4483	
1027	11	863.2758	33698	41.1917	
1003	12	872.5477	39027	44.9786	
1024	1023	879.0573	43820	49.9323	
1030	1018	918.0198	4448	34.2813	
2020	51	919.3187	27285	32.1844	
2013	53	928.5174	6679	11.6436	
2025	1029	1004.0228	76312	89.9172	
26	13	1010.2937	3992	6.4206	
2010	49	1018.5186	3894	4.6525	
2017	1023	1027.9525	28604	49.5979	
2030	51	1028.6721	20542	21.3512	
53	51	1033.1909	16938	28.9759	
2032	2028	1038.6859	2550	3.8417	
1035	1033	1075.5948	2532	4.9563	
2029	1005	1090.7776	2285	12.2274	
1020	1012	1092.4210	3322	7.5122	
54	52	1093.8143	5828	7.9967	
1010	10	1099.8123	17819	34.7008	
2010	1023	1108.0458	4732	5.9740	
2017	1025	1132.7766	11563	22.1195	
2020	2012	1144.7751	2122	4.7801	
1012	11	1168.2314	9882	13.2528	
1033	1015	1173.9689	3598	15.5517	
2003	49	1180.9426	66098	56.1698	
50	26	1195.9945	10377	9.2614	
2028	1023	1216.3792	7692	18.6883	
1010	17	1220.0659	7337	12.4035	
2027	2014	1232.4348	7376	6.5601	
2030	2029	1235.9413	102252	84.0989	
1023	1002	1243.8983	7414	14.9650	
1030	12	1256.1458	25600	27.8898	
2026	26	1293.6152	8210	7.4284	
1027	1018	1293.8284	14257	37.4876	
1032	1027	1311.5623	2713	2.9168	
1016	1010	1324.5513	6608	16.4909	
58	51	1360.0819	5348	7.3613	
1028	11	1366.8976	50165	38.5190	
2019	50	1385.4962	49150	35.7729	
1027	12	1389.7482	57855	41.9797	
1026	1002	1392.0408	12886	19.6985	
2024	2017	1398.4277	7772	9.0487	
2028	1017	1409.5098	4342	8.3474	
2025	2022	1449.5493	9935	9.5175	
2002	1028	1456.0271	21221	34.9324	
1032	1014	1456.3469	4757	3.9402	
1003	10	1486.8268	83999	56.8276	
26	11	1491.8536	3208	5.3243	
1029	1021	1524.4429	22254	15.2999	
1027	1014	1540.9891	8442	6.4212	
1033	1009	1542.7183	9928	25.4030	
2016	2006	1556.7809	7635	9.4178	
2035	2031	1572.5885	20968	31.9872	
2019	51	1613.2744	61814	38.8747	
2035	58	1645.0601	2670	6.0674	
2023	1010	1670.2715	9122	8.5933	
1016	1006	1678.6346	6531	7.1306	
2028	1026	1719.0515	6407	5.5431	
2007	54	1761.9504	14554	11.4310	
49	10	1811.9366	10736	14.6938	
1020	12	1838.1688	67489	39.4394	
54	51	1858.2944	6959	6.8793	
2032	2027	1858.8671	4254	2.9669	
2023	2002	1892.5746	18405	18.0645	
2022	51	1911.7390	99126	55.1435	
18	13	1919.4620	11839	7.9233	
2026	2002	1921.8865	13069	16.3088	
2010	53	1954.1710	11275	11.5875	
1012	26	2030.8660	7758	6.8658	
2027	51	2045.4629	96231	47.3582	
58	50	2113.9858	6987	7.7016	
2020	2019	2137.8323	7108	8.5547	
2033	2007	2158.6077	10199	8.2300	
2021	1013	2166.2334	5370	27.0438	
1030	1008	2200.5007	12429	22.6242	
2029	51	2206.3379	142505	65.3978	
2035	2019	2227.9922	6637	10.6183	
1022	10	2270.7300	111361	50.1073	
2028	51	2280.6672	116189	51.3978	
2024	49	2291.9194	143030	62.9457	
1009	1001	2313.3757	11283	6.6525	
2033	2015	2317.4194	13278	12.4055	
2025	2021	2384.4243	6719	8.1724	
2033	2030	2386.4956	7225	6.1854	
1035	18	2407.5635	7254	5.0620	
2011	1005	2438.0884	30692	95.5200	
52	50	2439.7031	13161	7.4488	
1031	1001	2500.5835	93371	48.4959	
2033	2009	2514.6948	11775	10.2146	
1035	1020	2517.1443	31001	25.8180	
2009	53	2522.8420	34398	20.5386	
1033	1007	2589.2205	21007	13.5435	
1013	1005	2655.8757	4775	3.3759	
1024	1017	2658.9268	21938	17.1167	
2028	2017	2693.1462	19596	13.1859	
1029	10	2701.2195	143260	55.5296	
1027	1019	2813.1003	11364	17.1771	
2028	50	2825.1299	116040	42.2658	
2009	2008	2827.3875	137547	58.0192	
2035	2020	2851.8765	20281	25.6998	
2035	2033	2854.2051	12000	8.8085	
2023	2010	2864.1204	14497	14.6544	
1026	26	2908.4995	22624	16.9062	
2035	54	2935.9651	8053	6.5234	
1027	1020	2966.8723	28850	38.2844	
13	11	2982.4778	8954	5.2802	
2025	2013	2993.7371	7244	16.9406	
1028	12	3014.0908	139789	48.2402	
12	10	3068.3696	41796	16.4983	
2017	1028	3175.1777	28571	77.3580	
2027	2012	3182.4019	11039	8.9433	
2033	2012	3188.6406	26880	9.6765	
2026	58	3197.2878	8687	12.2784	
1013	1010	3275.8176	10293	5.7227	
1028	1014	3297.4363	8994	4.4792	
2027	2018	3313.3069	18517	34.3719	
2022	2017	3325.7229	17959	9.3374	
2005	1005	3349.1179	13360	21.0984	
1028	1017	3361.5386	39320	29.7572	
2031	2015	3361.7417	9381	9.4443	
2031	2001	3385.5940	13494	18.3346	
2013	1013	3440.6479	16864	15.7285	
2018	2003	3497.6963	147498	61.3869	
2025	2023	3530.5830	66635	31.1995	
2024	51	3530.7546	174563	51.8315	
50	11	3579.3564	52160	16.1105	
51	49	3597.7585	55965	17.8633	
1034	1031	3903.6604	21122	38.6798	
1025	1023	4007.7788	82252	32.2174	
52	49	4102.5933	44032	12.5579	
1034	1022	4107.2729	11140	4.4816	
18	12	4135.1260	24551	10.1764	
2014	58	4195.9102	21178	11.0757	
2005	1025	4211.0923	26187	55.8856	
2012	50	4266.9556	81251	22.0026	
2028	2014	4267.3833	18604	5.8788	
1016	1013	4269.4502	39921	44.3835	
1033	1012	4337.6904	25957	7.9206	
2026	1014	4367.0840	14979	4.0582	
2013	2005	4442.6636	35743	29.6687	
1020	1019	4482.2417	17324	7.1366	
2035	2024	4515.6265	17728	17.6437	
2011	2005	4527.5000	14520	5.2500	
1028	10	4542.3486	291742	64.6055	
2034	2022	4548.5156	10307	4.2638	
1033	1006	4612.5039	23369	8.8058	
2027	50	4666.3096	164947	35.9797	
1033	18	4674.0366	20745	7.2700	
2033	2006	4693.1260	22530	11.0163	
2028	2003	4791.2085	54872	43.5650	
2014	50	4809.9580	81868	19.6203	
2028	49	4838.1221	296915	61.9877	
1019	1012	4848.6855	18063	9.0060	
53	49	4854.1650	68528	43.5260	
2012	58	4928.2998	24371	10.0616	
2035	2022	5054.7856	33977	27.5979	
1033	1030	5070.0762	16306	5.4898	
1030	1012	5222.1860	29964	8.3383	
2008	2001	5264.6064	64505	39.6597	
2027	2003	5281.9746	50583	29.7660	
12	11	5317.2935	11804	3.7180	
2017	1017	5321.1758	15421	11.6396	
1023	1010	5341.2686	38464	27.5368	
2030	2019	5403.2202	23337	5.5807	
2034	2030	5519.2207	23636	9.8995	
2030	2022	5566.2197	14002	3.8601	
2027	2019	5580.0669	35255	33.9716	
2032	2014	5682.8384	19448	4.3703	
1027	1003	5721.7925	63318	34.2684	
2033	54	5726.7158	18211	6.5890	
2028	2024	5743.0889	41732	34.8778	
1027	1012	5756.0488	28380	29.8196	
1028	1003	5782.1333	42928	21.3793	
51	50	5788.7544	15937	5.9275	
1006	18	5815.8687	21490	5.8529	
1035	1022	5847.6982	16440	15.2036	
1022	1017	5937.9565	32394	10.8367	
17	10	5958.6914	43098	27.4559	
2031	2029	6019.1011	97087	55.4417	
2035	2034	6059.6958	11107	3.3279	
2016	2013	6161.8887	35722	14.9680	
13	10	6364.9609	53551	12.0217	
1015	1008	6365.4434	27407	8.3858	
2035	2018	6389.2500	22344	15.9201	
1028	1023	6436.1543	53624	32.7743	
1020	1018	6755.9897	14075	4.4695	
1035	1018	6778.2427	22282	14.2643	
1018	1003	6802.6689	197088	54.1496	
1024	10	7137.8740	399065	56.2944	
1011	1005	7171.0747	16511	3.8407	
1035	1024	7241.4609	23984	18.2497	
1014	26	7301.8110	26427	6.6735	
18	17	7343.9917	28289	8.7169	
54	53	7378.3491	21956	7.5504	
2030	2024	7425.0244	19329	3.9337	
2030	2001	7483.4766	46395	12.6338	
2028	2023	7509.2192	39739	24.0027	
1025	1013	7521.0894	15982	4.1821	
2029	2005	7610.1021	22908	4.7474	
1029	1011	7761.5361	33503	11.8867	
2013	2010	7869.9126	30726	9.8083	
2028	2026	8208.7422	19486	4.8163	
2025	2017	8303.5605	24812	5.6172	
2028	2002	8374.6328	44972	19.1568	
2030	2012	8507.4492	44533	6.8952	
2026	2014	8519.6045	32221	6.1533	
1012	12	8577.3086	66941	12.3876	
1007	17	8673.1963	45331	25.0275	
2025	1010	8831.1611	47959	24.0073	
52	51	9105.2988	32186	6.0385	
1028	1002	9131.5283	35470	15.1359	
1034	1030	9133.5449	44496	10.2596	
1035	1030	9196.1807	32259	11.1623	
1029	1005	9350.8389	32396	6.3084	
2029	2011	9407.9102	28128	14.0156	
1028	1024	9465.0498	61757	23.8957	
2035	2030	9962.8174	53141	7.5896	
1014	11	10023.6182	141693	16.3835	
50	49	10131.1387	92653	14.1247	
2007	2006	10210.5771	34418	11.7224	
2012	51	10281.7061	58347	9.7612	
1026	1014	10357.1768	29609	7.8317	
1011	1008	10417.0039	44242	7.2190	
2006	54	10452.6025	27550	5.1012	
1035	1012	10469.5566	49014	8.6996	
11	10	10698.5557	85318	15.0212	
2029	2022	10758.9746	45495	11.7959	
13	12	10764.3203	36145	7.4510	
1007	1006	10835.0029	25562	4.4920	
1035	1034	10880.5137	17323	3.3312	
1023	1017	10930.0137	70605	29.2610	
2027	2020	11068.4873	81872	29.9829	
2014	1026	11247.0771	34468	5.7633	
2006	53	11250.0938	28881	3.7253	
2028	2027	11303.5557	50868	11.6433	
2020	2018	11472.5234	34693	5.0710	
1031	1029	11679.7490	97164	27.3697	
1021	1011	12112.4326	36932	5.5612	
2015	2001	12131.4248	55484	7.7181	
1030	1024	12496.2119	27090	4.8169	
2013	2011	12515.0586	33237	8.3294	
2031	2030	12897.7764	37134	5.9822	
1030	1022	13318.3770	32936	3.8541	
1021	1005	13415.3105	71112	9.4837	
2021	2011	13524.1973	69639	12.3583	
2024	2018	13564.5469	64281	11.8159	
2031	2022	13602.6104	64006	11.0433	
2024	2003	13617.4639	231338	45.0124	
2007	53	13730.9521	59071	10.7848	
1013	1011	13945.8281	40380	6.1218	
2011	2009	14131.4941	52784	18.5831	
1030	1001	14352.7139	66256	12.1750	
1006	17	14410.2090	35554	3.9945	
2035	51	14717.1523	115794	13.2355	
2019	2012	14868.8359	41710	6.7598	
1008	1001	14890.6582	136808	30.6872	
2029	2025	15325.8184	56192	9.7305	
2015	2008	15353.6982	131994	42.4687	
2002	1002	15682.5322	73640	7.6947	
1025	1017	15889.8105	35765	3.5086	
1028	1027	16078.6660	75877	14.8938	
2026	1026	16098.8584	53416	4.7328	
1028	1026	16156.8594	40118	5.2987	
2035	2012	16202.7012	48996	9.0152	
1011	1009	17284.9199	112924	20.2003	
1029	1022	17461.9902	54684	6.2424	
2025	2010	17551.7012	91067	16.1953	
2010	1010	17605.8750	59754	5.8737	
1011	1007	17755.4277	84920	19.4477	
2016	2007	18947.8711	36740	8.6208	
1025	1010	19180.8242	99960	18.0530	
1024	1018	19203.0527	45694	9.6813	
2015	2011	19495.0215	67317	29.0434	
2031	2008	20537.6816	62664	7.7021	
1024	1003	21070.1660	139136	31.3511	
2011	2007	21302.3945	123438	15.3869	
2011	2008	21470.2559	69270	8.2822	
1035	12	21489.4590	84227	9.0679	
1031	1008	21871.8809	74853	7.4679	
1031	1022	22103.1875	73642	13.3578	
1016	1007	22199.4434	50719	7.1016	
2014	2012	22490.0430	71077	5.7328	
2028	1028	22586.9883	1146292	82.2718	
1014	1012	22974.0879	86070	8.9325	
1015	1001	23399.5527	93672	7.8079	
1021	1013	23994.7227	108743	9.4152	
2023	2017	24098.6816	127074	27.8291	
1029	1025	24518.3281	115995	9.5292	
2016	53	24840.3301	99414	6.5705	
2014	1014	26131.4375	126909	25.6006	
2025	1025	26184.1211	192380	53.0706	
2029	2008	26594.5508	154590	26.3284	
2021	2005	27146.1895	151084	11.0340	
2023	1023	27224.7520	99601	6.4501	
1025	1005	28963.0547	90367	6.0010	
1013	1007	30565.1836	182132	23.1881	
1015	1011	31213.9258	80541	4.2927	
2021	2013	35763.9414	176588	9.9962	
1029	1008	36480.8164	149953	21.6690	
2025	2005	36769.1055	73612	5.6171	
1031	1030	37107.0195	129348	8.8165	
1016	17	37666.3398	125863	5.5556	
2013	2007	39038.8320	160784	15.7813	
2015	2009	39684.3555	119323	7.2084	
2030	2015	46544.2188	128791	6.7277	
1015	1009	47274.8594	161230	7.3758	
1009	1007	49672.5938	187678	12.5713	
1024	1022	50427.7266	263188	23.1502	
2024	2022	50810.1797	212841	17.3124	
1030	1015	57391.0312	194407	8.6934	
2009	2007	68826.9844	161975	8.0089	

Node	Degree	Surface Area	Strength
0010	0058	 	50802.11719
0011	0053	 	40381.48438
0012	0059	 	69240.24219
0013	0038	 	23891.93555
0017	0042	 	77333.19531
0018	0016	 	27140.27734
0026	0028	 	19658.02734
0049	0064	 	38305.16016
0050	0045	 	44812.81250
0051	0063	 	68737.67188
0052	0053	 	19621.49219
0053	0042	 	69979.99219
0054	0016	 	32304.37500
0058	0022	 	19022.05859
1001	0020	 	59035.22266
1002	0033	 	31135.93945
1003	0026	 	42687.02734
1005	0025	 	69903.02344
1006	0019	 	37902.37109
1007	0033	 	143669.95312
1008	0022	 	94128.64844
1009	0030	 	119997.16406
1010	0040	 	60962.41016
1011	0041	 	120439.09375
1012	0025	 	66641.17188
1013	0044	 	94414.24219
1014	0033	 	89933.92969
1015	0031	 	168742.39062
1016	0026	 	67746.53125
1017	0016	 	46348.78516
1018	0018	 	42653.39062
1019	0016	 	13682.35059
1020	0029	 	21568.08398
1021	0038	 	54294.21094
1022	0036	 	123774.05469
1023	0035	 	60488.50391
1024	0032	 	135867.71875
1025	0054	 	137296.26562
1026	0017	 	61194.42188
1027	0025	 	41042.80078
1028	0049	 	108741.78906
1029	0045	 	114853.53125
1030	0046	 	169711.90625
1031	0014	 	101399.22656
1032	0007	 	3053.76221
1033	0023	 	25923.70898
1034	0013	 	28592.26953
1035	0035	 	79539.28906
2001	0020	 	29704.94531
2002	0016	 	30565.86719
2003	0020	 	28853.22070
2005	0025	 	89834.79688
2006	0021	 	38635.73438
2007	0039	 	176625.78125
2008	0017	 	93386.58594
2009	0036	 	132529.75000
2010	0031	 	51488.78516
2011	0037	 	121418.33594
2012	0023	 	90209.51562
2013	0043	 	115823.78906
2014	0029	 	89512.25000
2015	0042	 	139689.21875
2016	0025	 	53047.12109
2017	0023	 	52024.21094
2018	0020	 	40299.52344
2019	0019	 	33661.78125
2020	0020	 	30116.57031
2021	0034	 	83501.32031
2022	0032	 	98766.81250
2023	0022	 	70507.69531
2024	0038	 	108680.02344
2025	0052	 	128874.99219
2026	0015	 	44690.82031
2027	0027	 	52038.47656
2028	0050	 	94933.60156
2029	0046	 	83820.07812
2030	0050	 	116154.16406
2031	0021	 	63239.09766
2032	0009	 	9817.10059
2033	0033	 	26686.84961
2034	0015	 	17477.51953
2035	0047	 	79563.69531
