Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2034	2029	46.3724	3565	77.0886	
2021	1010	47.4510	3687	80.9044	
2025	12	47.4553	7051	148.8276	
1035	13	47.8987	900	19.0587	
1028	13	48.0304	3216	69.6841	
2019	50	48.5601	1561	32.4240	
1023	26	48.7040	3128	66.3713	
58	54	48.9828	1112	23.0626	
1031	12	50.2743	1912	39.3513	
2026	11	50.3321	468	9.3451	
1006	10	50.5964	3138	62.6467	
1013	1009	51.8523	6168	119.2261	
2025	50	52.5735	2800	55.1783	
2025	1022	52.6262	5598	106.8634	
2028	1002	52.6703	247	8.2639	
2030	12	53.1058	11769	221.6474	
1019	11	53.3205	1906	36.5834	
1025	13	54.7804	4487	82.3779	
1010	1007	55.0377	9119	166.0346	
1032	12	56.7115	2939	51.9045	
2015	2013	56.7350	6139	108.5199	
2030	53	57.1358	5557	98.0670	
1022	11	57.7032	2604	45.3819	
49	18	57.8646	2817	73.2663	
2029	11	58.0015	5729	98.8681	
2029	2017	58.1870	816	15.5247	
1025	1007	58.2335	9426	162.6274	
1021	12	58.4100	6241	107.0021	
2017	1022	58.6765	852	27.7003	
1024	1008	58.7128	4229	72.5678	
2029	2015	58.9275	5186	88.6507	
2017	50	59.0775	2711	46.4043	
2027	52	59.5491	3312	55.7812	
1022	1008	59.6436	2641	46.8057	
2013	1007	60.4568	2484	45.8215	
1027	1001	60.6039	6463	106.7639	
2011	1013	61.1649	7134	117.0148	
49	12	62.4869	10406	170.5156	
2028	58	63.1794	2193	36.4052	
1010	51	63.3913	4902	77.7510	
2028	1014	63.9227	5355	85.0122	
2024	1017	64.1220	7035	111.2319	
2031	2018	64.6294	5766	89.9196	
2029	1017	66.4058	1259	69.3454	
2007	1007	66.6999	4659	72.2313	
2013	1011	66.9399	1337	35.1573	
1021	1010	68.0946	4811	71.1158	
1029	1010	68.4173	4519	69.5060	
1029	51	68.6971	8407	123.0166	
17	12	68.9567	881	62.4211	
2025	2002	70.5533	4610	66.0421	
2035	2015	70.5623	3475	62.6208	
2021	2007	70.6228	3147	51.2825	
1010	1005	72.3102	3510	53.7788	
2035	2011	72.7824	6785	93.5084	
2017	10	73.0988	6506	89.4119	
2011	49	74.3947	7106	95.9173	
1015	10	74.9572	4487	59.9373	
1033	10	76.1846	4069	53.4424	
1025	1009	76.7613	9224	122.7067	
2025	2015	76.7886	6179	80.9064	
1018	1001	77.3992	8163	105.6867	
1014	1002	77.8382	3541	46.0057	
2008	51	79.1314	7029	90.8167	
2028	52	79.8792	4881	61.8782	
1034	12	80.6610	5338	66.6313	
1029	13	80.9720	6876	85.2479	
2028	1019	82.6344	8158	99.0400	
1009	10	83.2573	5273	63.5249	
1026	1025	84.1768	9622	114.6903	
2011	1010	86.9549	7933	91.4197	
1014	49	88.7501	2051	26.0452	
1002	11	89.2609	3881	45.1968	
2029	1021	89.6624	11136	124.5864	
2028	1020	89.7884	8943	100.3588	
1019	12	90.7496	3228	35.7714	
2025	52	92.0359	6737	73.6427	
2002	1026	94.3183	965	16.3123	
1025	1011	94.4796	4621	65.9022	
2005	1025	97.0476	10209	106.0124	
2029	49	97.8686	7048	73.3265	
2029	52	98.3352	7513	76.6402	
2010	1005	99.4396	6069	62.0074	
2026	26	99.8941	571	5.9887	
2026	49	101.4517	1725	17.6251	
1026	1010	101.5096	11506	113.6691	
2025	2016	102.7413	2661	26.8027	
2027	1020	103.8515	9952	97.0320	
1007	10	104.1132	6269	62.2690	
2025	1011	106.5234	13642	128.4680	
1010	13	107.0392	9192	86.2745	
49	13	107.9541	2185	20.8465	
51	10	110.2075	13374	122.1766	
2030	2010	113.3160	9879	88.4006	
2035	2021	113.7971	10114	89.3126	
1006	12	115.4087	3990	34.6722	
1011	1010	117.8829	7663	72.8121	
2015	2007	121.6941	4990	54.8628	
2021	1025	121.9876	15063	123.5599	
2018	2001	122.3222	12992	106.8065	
58	11	125.2589	1968	15.9051	
1010	12	126.3637	9798	77.8533	
2035	2019	126.6285	1008	10.4122	
2022	52	126.9339	9447	74.4972	
1025	10	127.1020	8440	67.3739	
1011	13	127.6466	10747	84.4565	
2013	2009	129.6280	11062	88.8993	
2002	58	130.0869	3392	26.4170	
1034	1029	131.3095	12176	93.2686	
2013	49	132.5482	7395	78.7329	
1025	17	132.7926	6259	51.9531	
2030	2029	134.7652	11791	88.1385	
2014	1026	138.9656	6967	63.3060	
1025	1015	139.4595	13875	100.4923	
2027	2014	141.1029	3525	35.0106	
1028	1019	141.3655	7328	51.9546	
2029	1005	142.4564	12711	134.2956	
2011	1025	145.4031	17685	122.0841	
1011	10	145.8690	12547	87.2965	
2035	2025	146.6145	11865	81.1832	
2009	54	148.7585	3674	25.2907	
2016	54	149.1493	4477	31.1538	
17	13	149.5432	8131	73.9283	
1025	1008	150.1875	7741	51.8873	
1029	1013	151.5424	7119	47.7720	
2030	2011	151.9962	16491	109.0753	
2001	51	152.0329	13166	86.7860	
2021	51	152.9521	14544	95.6698	
2025	10	153.4818	17005	111.5051	
2028	1026	153.5844	10828	73.9267	
1013	10	154.4417	3854	39.5180	
2002	1028	156.4192	4736	33.7184	
1007	12	159.5022	5667	43.6744	
2028	2010	168.6158	14470	89.2760	
1033	1014	170.5072	6169	36.9881	
2005	1010	172.6550	14277	83.5845	
17	11	173.4828	9736	60.2630	
2023	1002	173.9694	2733	16.2236	
1003	12	175.1569	7746	44.4035	
2025	1029	179.9722	19813	114.8731	
1024	1001	182.4693	17618	96.7371	
1028	1010	185.3791	19444	105.8885	
1027	11	186.6149	6497	35.3476	
1029	1021	196.0978	2033	20.0648	
2020	49	197.1175	11753	60.7544	
1017	10	199.2270	12529	63.1225	
2032	50	201.6689	7810	39.0850	
2025	2022	201.7628	1403	8.9476	
1031	1015	202.9453	9133	63.8419	
2022	2008	204.7533	10072	50.7597	
2035	2007	207.8559	3565	21.4287	
2035	2009	208.3149	3545	17.8212	
2021	1011	213.7288	33888	158.6931	
2021	49	219.8349	21286	97.3858	
2017	1025	222.1639	5166	24.2382	
1025	1016	223.6084	11337	57.5946	
2007	49	225.3488	12119	58.7042	
1012	11	225.5096	3634	19.7600	
2030	2021	225.6941	23400	103.9258	
2024	11	225.9579	18057	80.0387	
1030	1009	227.9565	2800	33.1405	
2029	2024	230.1726	13840	61.0164	
1009	12	230.3471	12864	70.3654	
1024	1015	231.7858	23691	102.5686	
2009	49	232.7442	12072	55.1824	
2022	2017	233.9514	615	4.9251	
2035	49	234.3912	2560	13.7550	
2027	2015	238.4235	29809	126.4224	
1030	1029	238.6160	23115	98.4878	
1008	12	242.4382	25245	105.3020	
1025	1022	245.0440	3578	15.0661	
1028	1025	247.0354	18355	79.4613	
2030	2009	248.4610	4710	23.5614	
1002	26	249.9636	10472	42.8901	
2009	51	251.8647	9440	41.6706	
2023	1025	255.5150	14548	57.6238	
1014	50	260.0290	4522	34.2351	
2028	1023	261.2189	865	13.5580	
1033	18	266.9779	4144	17.1896	
2029	1011	273.0664	38263	147.8517	
2021	1013	281.1998	654	44.2252	
2021	1021	287.0962	25357	150.0014	
2035	2026	287.3106	574	8.6856	
1025	49	290.1025	19409	68.4746	
2010	2005	293.0082	16541	57.7105	
2010	1025	294.6867	9280	43.2492	
1030	12	297.4812	11361	53.2883	
2032	51	299.8111	14278	47.6992	
2029	1029	302.6334	9795	105.3496	
2030	2013	303.0142	32430	107.2653	
49	17	304.6969	15453	62.5586	
2023	1010	305.1727	3220	10.8069	
2010	51	307.4050	16726	54.8360	
1022	10	309.2570	18963	61.6694	
2025	49	313.0518	19320	62.9147	
1015	12	314.1778	16965	66.7101	
2024	52	319.6100	21594	67.7272	
2030	2025	321.5995	27028	84.4725	
2011	1021	323.3077	49166	153.5568	
18	13	324.4763	2571	13.8680	
2028	1003	328.3178	31025	95.2886	
1010	49	332.5552	5895	20.8412	
1022	13	332.8249	23065	69.5730	
2030	51	334.8023	16470	66.7362	
1010	53	338.2486	7049	21.0928	
2013	51	344.9038	34205	99.6277	
1024	13	348.7068	22053	63.4927	
2028	1027	357.9161	34195	96.1715	
2027	49	360.0066	21897	61.1432	
1007	18	367.8968	4052	14.5846	
2031	2024	368.0314	22697	62.9410	
1025	51	373.2359	40075	108.1893	
1013	17	375.5235	9502	35.1796	
1003	11	385.5020	11310	29.7591	
2029	2021	402.0236	9601	25.0128	
2029	1025	412.1633	12009	86.2291	
58	52	413.6048	2551	9.5276	
1035	11	419.5875	5423	13.0594	
1030	1025	431.0410	41907	97.9326	
2020	50	439.2260	13621	35.2722	
2011	51	452.0285	36749	82.0777	
2017	1024	455.8563	46137	106.1534	
1010	10	456.3281	6559	32.5569	
1013	12	458.5337	47004	103.4505	
1027	1015	466.2805	58128	125.8251	
50	26	474.0938	6863	14.5353	
2028	1018	474.4162	45487	96.5176	
2009	53	479.1450	15120	33.3417	
2030	2008	483.5778	8660	80.4332	
1029	1024	488.1330	22324	48.0522	
2025	2008	489.9774	24570	50.4712	
1033	12	493.7914	17336	36.1653	
1029	1007	495.8087	28582	61.7087	
1020	11	498.9856	14165	30.7921	
2014	11	504.1075	23007	45.7775	
1014	10	518.6732	6466	18.9841	
53	50	518.6929	14144	27.9646	
2035	2029	526.5587	43033	82.3812	
1024	11	530.0418	22159	42.1174	
2028	2020	530.3717	26327	50.6836	
1023	1002	532.2744	4026	17.9864	
54	49	533.0729	11625	22.2946	
1017	11	537.0390	22737	43.1618	
1014	13	538.4324	2434	13.0608	
1030	1022	543.3751	3410	53.6558	
2028	1017	545.8836	17871	85.8700	
2005	1021	550.7543	7168	103.7200	
2035	52	562.0341	1893	5.3812	
49	11	562.4633	39275	71.4802	
2010	49	566.8508	6049	15.9288	
1016	1010	568.9190	6841	29.8280	
2013	53	577.2228	12480	23.1906	
2028	2025	579.8368	56120	100.1084	
2033	2007	580.6340	2637	7.9794	
2005	1011	583.2936	15292	114.3946	
2030	2018	585.4963	16536	96.0444	
2015	51	590.0923	34868	72.1525	
1025	12	595.5642	44249	75.4080	
2035	2014	603.1671	1557	7.2361	
26	11	610.7068	1501	4.9348	
2014	51	616.8802	23293	38.3096	
18	10	618.0933	16263	28.6476	
2008	2007	634.5864	38590	63.0439	
2031	2015	641.9642	17452	48.7067	
1009	1008	642.6974	33855	59.4163	
2025	11	650.5276	57817	89.2907	
2018	2015	657.3699	81318	124.2333	
1035	1006	659.7506	3296	7.4877	
1033	1009	671.8260	5064	19.5352	
26	10	679.5423	4883	8.4090	
1018	1015	694.6826	79051	114.3242	
26	12	714.5894	1676	7.2238	
2031	2029	724.1938	7238	21.1363	
1025	1002	734.1127	54500	75.7246	
2008	2003	739.8597	61357	83.9099	
54	52	742.3729	5106	8.2048	
2011	1011	746.8179	119666	160.4089	
1026	26	762.7714	10758	21.6812	
2035	2006	770.8408	8208	12.7657	
2025	51	771.2711	51868	67.6705	
2026	50	773.0925	3198	9.8812	
2015	2003	781.8850	84077	108.2422	
2007	54	787.1353	10616	16.6131	
1032	1012	787.9952	8774	43.3789	
2032	2028	791.8434	1758	3.6932	
1018	12	811.9941	22632	30.2754	
2016	2010	813.7711	8551	15.8665	
2033	54	828.7360	2222	4.9646	
1014	18	834.6458	7634	21.0379	
58	51	846.0557	3234	8.6045	
51	12	847.2377	160082	190.4173	
1008	1007	859.5262	56230	67.9874	
1031	1024	859.6132	60407	70.5703	
1015	1003	869.5923	92779	107.0553	
2009	2008	891.9084	64281	75.8142	
12	10	899.5963	19516	27.5585	
2025	53	911.9988	30510	36.0967	
1012	26	912.5950	2876	4.0793	
58	50	914.2025	2574	4.7555	
58	49	921.4706	7917	10.2225	
1012	12	924.4970	13602	19.1562	
2017	11	925.5633	73832	80.3289	
1033	1006	928.9464	2231	6.5773	
2023	1028	932.4183	10720	22.0907	
2023	1017	938.6707	26052	54.0058	
2024	49	945.7414	55470	58.9365	
2010	1023	949.2125	2269	3.1260	
26	13	968.2924	4970	6.6776	
2017	1028	980.4282	33305	64.6941	
1022	1017	982.6443	7885	12.1503	
2025	1010	1000.2468	8410	41.1215	
1027	12	1014.1407	44199	43.8381	
2005	1013	1018.2236	8134	77.4317	
2025	1017	1047.6709	18669	96.0452	
2018	2003	1069.6885	6375	25.1869	
2028	50	1080.9137	39154	36.8994	
2033	2015	1086.4471	4883	9.8021	
1007	17	1096.8376	9849	19.5689	
1011	12	1097.2375	99326	92.3188	
2022	51	1132.9324	66037	60.0583	
2002	1023	1146.1814	1828	4.1309	
2024	2017	1165.6918	8917	17.0788	
2017	49	1173.6150	69904	60.0027	
51	49	1192.5376	21807	20.0167	
1018	1003	1196.1577	18994	52.5832	
2028	11	1288.2517	94020	73.3825	
2032	2012	1301.0280	4342	7.4610	
1026	1002	1310.7291	22802	31.3568	
54	51	1319.3568	6777	12.8574	
1035	1031	1333.7886	8600	15.0725	
18	12	1349.1512	6695	7.5216	
1028	1020	1349.7594	74542	56.8047	
2025	2021	1358.3894	4712	7.9083	
1029	12	1364.3850	89457	66.5278	
2010	53	1426.0793	4382	13.1010	
1034	1022	1430.9645	4164	7.4367	
1031	1029	1472.3455	10583	33.0508	
2028	2018	1473.7112	85681	59.3512	
1022	12	1546.1194	79109	53.1892	
2016	2006	1560.3312	12012	16.8769	
2023	2002	1565.1742	21431	26.3747	
1035	1033	1566.9945	17370	18.5326	
2027	50	1577.9471	57265	37.1444	
1020	12	1611.4481	31570	22.0537	
1015	1011	1611.9288	9470	29.7630	
1027	1024	1643.2025	22911	48.0279	
2031	2001	1650.5839	32313	42.8733	
1033	1015	1659.7078	3441	3.4111	
2019	51	1669.5354	61741	37.1170	
2018	51	1693.6633	43056	27.9238	
1010	17	1694.8759	9545	19.4693	
2035	2033	1697.9468	10088	11.7627	
2026	2002	1699.4578	20248	26.3234	
1032	1028	1752.2766	3321	3.1597	
1024	10	1809.3694	109506	60.6872	
2035	1014	1814.7889	10262	9.8119	
2033	2030	1817.5439	6218	5.5974	
2013	2005	1819.7827	17943	22.5136	
2027	51	1828.1647	77111	42.6635	
2024	2008	1857.7559	136390	74.0850	
1016	1006	1943.7053	9284	9.0381	
2025	1005	2001.2214	31819	100.3499	
2013	1013	2036.8226	13927	11.4056	
1035	1014	2061.0366	26754	32.1778	
49	10	2093.8901	42337	36.1371	
1032	1027	2112.3789	4107	4.0613	
1025	1021	2140.8782	6614	14.8536	
2024	51	2186.7329	102412	48.9573	
1030	1018	2201.7827	8844	37.9292	
2035	2034	2250.4773	8196	11.6147	
2028	10	2275.2561	200428	88.6262	
2030	2024	2287.3860	6356	5.0475	
2034	2022	2288.5183	4225	2.3404	
1031	1001	2322.0195	53079	41.3899	
2029	51	2428.0518	178507	75.1851	
1032	1014	2433.3274	9150	6.3542	
2007	2006	2474.8088	17294	32.5852	
1035	18	2498.4146	7666	4.6457	
2035	2031	2498.7344	21480	33.3167	
1026	11	2526.9800	28095	14.2904	
2028	51	2542.3308	122832	48.9232	
1033	1030	2546.4756	8317	5.9568	
2033	2012	2546.8342	9013	4.7749	
1024	12	2553.3665	112089	46.0561	
1030	1012	2572.6750	13987	10.8585	
2016	2013	2588.6213	18146	12.7717	
2011	2005	2653.3662	8953	11.1654	
52	49	2668.2620	19635	8.4230	
2023	2010	2684.4595	16425	18.4512	
1030	1024	2698.7222	7476	30.3634	
1035	1024	2766.9146	7558	10.8724	
2028	49	2784.6267	158649	57.9698	
1027	1018	2816.8672	25441	33.1950	
2020	51	2840.6023	74205	29.1267	
2012	58	2843.7468	12365	12.2857	
1008	1001	2881.6492	40182	32.5332	
1013	1005	2902.6213	73968	42.6015	
2033	2006	2939.7012	6317	3.8854	
2029	2011	3087.3772	14000	20.8647	
1028	11	3134.0032	110382	36.2327	
2028	2017	3144.4019	20261	27.8938	
1028	1018	3178.0674	207954	66.4824	
2027	2012	3188.5300	18996	22.5695	
1033	1012	3288.3159	13516	5.4023	
1033	1007	3302.0156	10690	8.5278	
2027	2019	3336.6077	11071	10.7622	
2027	2003	3425.5630	20848	25.9461	
2027	2018	3427.7114	6808	7.8452	
1029	1025	3551.2097	13309	7.2822	
2032	2027	3557.2598	22814	27.2790	
2034	2030	3569.1099	15918	9.5391	
2035	58	3570.1001	4929	3.5221	
2029	2005	3572.1460	15959	9.5986	
2025	2023	3573.2498	53060	38.9176	
1024	1018	3578.3589	26675	27.5244	
1028	12	3587.6411	186300	52.2069	
1035	1020	3615.8157	24150	22.2066	
1028	10	3737.5649	230035	62.2454	
2032	2014	3750.3357	11154	7.0887	
2026	58	3779.9580	13191	10.4864	
2029	2022	3906.4766	30409	23.4801	
1028	1017	3912.8708	15085	10.7487	
2015	2011	3934.4868	9783	29.4816	
2035	2024	3978.9534	13164	10.5693	
1016	1013	3994.2974	16208	12.2360	
1029	1022	4039.4744	18071	20.7696	
2027	2020	4077.2849	49789	35.2125	
1024	1017	4129.8188	22149	14.6075	
2035	54	4157.9946	14366	7.1295	
2007	53	4170.4780	56029	32.1303	
1028	1014	4232.1904	15570	5.7415	
2015	2001	4273.5381	13840	8.8415	
2028	2014	4325.0391	15439	7.2244	
2035	2030	4359.2949	31452	22.9584	
1027	1012	4442.2344	49052	34.0568	
1023	1010	4479.0435	32658	28.9962	
2035	2020	4486.7847	11903	7.7253	
1020	1012	4487.3560	10351	4.3258	
1015	1008	4494.4385	97392	46.9522	
1011	1005	4507.0469	12558	5.9089	
2028	2024	4527.4595	177688	64.5651	
1025	1013	4554.7783	13908	6.7738	
50	11	4607.5039	130550	41.7359	
52	50	4621.3618	27875	7.8236	
2012	51	4687.2197	62779	24.4189	
2024	2018	4689.6514	32659	32.9844	
13	10	4702.6948	37100	11.4922	
1035	1022	4708.9800	16462	10.3802	
51	50	4811.1406	19339	5.9103	
1027	1019	4870.5698	45710	35.5219	
2008	2001	4872.5361	28556	26.4062	
1034	1031	5055.1904	8269	2.4922	
2027	2024	5065.6172	37722	39.3488	
2025	2013	5108.5811	17751	6.6014	
1014	12	5121.4194	33482	22.0444	
1021	1011	5153.5620	31131	11.1901	
13	11	5188.1313	24046	6.7097	
2014	50	5256.5918	106208	22.3186	
2015	2008	5291.7319	50996	44.7417	
1026	1014	5415.8896	18822	10.8207	
2006	53	5427.5220	15481	5.4022	
1027	1003	5568.1714	112636	41.4619	
1020	1019	5578.5205	15180	5.5343	
2026	1026	5643.6519	16107	3.9326	
2028	2023	5719.6670	36872	37.6872	
53	49	5795.8652	27675	15.6405	
1031	1008	5975.6953	61842	27.8385	
1020	1018	6018.6943	13534	4.9970	
1025	1023	6037.2778	86471	34.8439	
1035	1034	6124.6211	21775	11.2102	
2025	2017	6186.9814	15625	5.8547	
1031	1022	6243.4150	71488	31.5275	
1034	1030	6260.0352	19767	9.0801	
1029	1005	6375.8276	17419	7.7635	
1028	1027	6473.7988	35891	26.8451	
54	53	6663.3481	26334	7.8497	
18	17	6738.1333	27336	9.0272	
2025	1025	6742.6792	133306	84.4406	
2014	58	6852.4204	38595	12.3048	
1027	1020	6861.2749	68888	42.3472	
2025	2005	6872.3252	17369	9.9012	
1014	11	6973.9297	118508	19.3111	
2017	1017	6975.1309	130692	84.6026	
2035	2022	6996.5635	29832	22.3183	
2030	2022	7074.2378	25536	6.4178	
1029	1011	7210.3301	42418	34.9177	
1035	1030	7258.2041	30872	17.3707	
2030	2012	7274.0532	19568	4.1892	
1013	1011	7281.3228	22073	13.1815	
2034	2031	7328.5151	13061	3.1355	
1028	1024	7385.0068	105543	56.9964	
2005	1005	7399.5596	25951	37.0668	
2031	2008	7405.0327	29144	15.9037	
1011	1008	7484.6953	25186	12.8431	
2020	2012	7495.2847	21000	5.8960	
1030	1001	7636.3091	31361	9.7205	
2033	2009	7728.0283	25454	7.0411	
2013	2010	7975.7583	29726	9.4184	
2028	2027	8059.7588	93608	42.0329	
2030	2001	8266.7959	28846	10.4432	
1031	1030	8482.8691	66951	33.3603	
2019	2012	8590.9355	67827	21.3918	
1016	17	8663.8369	37532	8.1640	
12	11	8713.7471	32076	5.2733	
2011	2008	8974.0645	48303	19.4543	
1028	1003	9303.3506	71595	26.5046	
2002	1002	9315.6777	32273	5.3797	
17	10	9386.0664	122521	42.0184	
2020	2019	9414.3730	20531	7.8917	
2013	2011	9414.6631	38582	10.0826	
1014	26	9735.1846	24974	4.6071	
2035	51	9972.5635	61850	12.0371	
1015	1001	9973.4062	52086	24.6175	
1025	1005	10047.8955	19982	5.1656	
2035	2018	10066.0947	36911	11.8874	
2006	54	10074.4131	24129	3.9439	
1011	1009	10275.1113	24681	27.7206	
2028	2003	10335.7588	115009	31.1212	
1025	1017	10495.6016	21994	4.9669	
2026	2014	10561.1836	32888	8.7613	
2029	2025	10586.0693	27743	9.8069	
1028	1026	10602.9453	32449	5.8044	
1019	1012	10774.2695	49352	11.4565	
1035	1012	10849.8398	49401	15.3971	
2021	2011	11075.8428	44998	8.3695	
2020	2018	11135.0586	37772	8.0580	
2029	2008	11321.0449	166824	37.2659	
2010	1010	11332.8027	67020	9.2425	
1035	1018	11377.5625	23121	5.8420	
1006	17	11399.9277	38457	7.1524	
52	51	11406.0127	48331	6.7480	
13	12	11441.2168	49874	7.1520	
1006	18	11468.2188	46224	9.0510	
1028	1023	11840.6689	30469	12.8225	
2028	1028	11931.4824	557367	77.6158	
2031	2030	11978.0176	65739	23.5938	
1029	1008	12436.9385	155690	37.6145	
2031	2022	12504.3105	106827	22.0387	
1007	1006	12722.0684	27063	9.1058	
1013	1010	12880.5752	51741	19.6118	
2011	2009	13087.4189	51185	33.1235	
2021	2005	13155.3408	86419	13.0454	
1021	1013	13199.9434	77890	15.6875	
2035	2012	13439.4473	46667	10.6561	
2026	1014	13550.9287	50790	5.1425	
2016	53	14080.7031	49735	7.4848	
2028	2026	14189.1455	48058	9.5805	
11	10	14291.0264	135025	14.7067	
1024	1003	14304.2217	60515	20.1131	
2024	2003	14582.3525	153190	32.7109	
1021	1005	15481.1973	79844	8.9716	
2011	2007	15561.3232	125301	25.0197	
50	49	15726.2109	125552	14.6474	
2023	2017	16956.0918	37426	8.4938	
2025	2010	17150.2754	70650	14.9599	
1011	1007	17820.5039	198812	34.3322	
1035	12	18032.5137	105650	12.1178	
1024	1022	18797.9648	104829	20.3439	
1023	1017	18814.3047	57302	19.8856	
2021	2013	19057.4375	96061	11.6123	
2014	2012	19860.8965	59999	5.1218	
1028	1002	20536.5566	40913	3.2624	
2014	1014	20818.7207	86725	11.3410	
1025	1010	21675.8809	125880	21.6966	
2028	2002	23337.9492	49377	9.0999	
1014	1012	23939.3125	90952	17.3563	
2023	1023	25050.5527	80089	5.5738	
1013	1007	25222.9980	60627	18.8479	
2024	2022	25817.9121	160045	25.4089	
2016	2007	26397.1270	60349	7.5553	
1030	1015	29500.7109	83937	12.3019	
2030	2015	30718.8730	75431	5.2469	
2015	2009	30798.4238	112776	10.4349	
1015	1009	32455.1543	116053	13.2030	
1016	1007	34326.3242	76144	9.1973	
2013	2007	36742.8438	107476	14.7424	
2009	2007	37318.9805	129343	14.7051	
1009	1007	47549.8242	156974	10.0069	

Node	Degree	Surface Area	Strength
0010	0057	 	43392.48047
0011	0056	 	53725.29688
0012	0060	 	65522.79688
0013	0042	 	24674.14453
0017	0036	 	40335.93750
0018	0027	 	24565.12695
0026	0027	 	15374.67969
0049	0064	 	38737.62500
0050	0054	 	41682.95703
0051	0060	 	56573.67578
0052	0045	 	21376.92383
0053	0041	 	40566.23828
0054	0020	 	25486.13867
0058	0020	 	20540.04297
1001	0014	 	23158.76367
1002	0023	 	33157.12891
1003	0027	 	32274.23828
1005	0026	 	49109.14062
1006	0028	 	39339.59375
1007	0050	 	144421.18750
1008	0027	 	35345.06641
1009	0049	 	92481.50781
1010	0045	 	56512.76172
1011	0045	 	65016.08984
1012	0020	 	63227.32031
1013	0035	 	74767.85938
1014	0041	 	98813.49219
1015	0049	 	82828.28125
1016	0029	 	49876.39453
1017	0019	 	48745.95703
1018	0031	 	32514.50781
1019	0017	 	21680.64062
1020	0024	 	30293.08984
1021	0035	 	37700.14844
1022	0035	 	39450.18359
1023	0020	 	69254.24219
1024	0035	 	63024.88672
1025	0055	 	70967.60938
1026	0019	 	26843.57422
1027	0030	 	36950.32422
1028	0044	 	105791.10938
1029	0042	 	39089.45312
1030	0028	 	70959.61719
1031	0015	 	32014.90234
1032	0008	 	7194.75586
1033	0022	 	14991.79395
1034	0009	 	19123.08984
1035	0031	 	73410.95312
2001	0017	 	19392.11133
2002	0015	 	37597.67188
2003	0016	 	31002.17578
2005	0023	 	38253.80469
2006	0022	 	23323.18164
2007	0043	 	125556.78125
2008	0020	 	43306.77344
2009	0035	 	91643.52344
2010	0036	 	44372.36719
2011	0042	 	69979.71094
2012	0027	 	71341.89062
2013	0044	 	86574.88281
2014	0029	 	73588.65625
2015	0045	 	79572.39844
2016	0028	 	45740.57031
2017	0022	 	38706.89062
2018	0025	 	35076.76172
2019	0015	 	23297.96289
2020	0033	 	40727.25781
2021	0027	 	46894.88672
2022	0028	 	60617.55859
2023	0023	 	58251.17578
2024	0034	 	68416.50000
2025	0052	 	67135.42188
2026	0025	 	50849.20703
2027	0032	 	38589.10938
2028	0057	 	101773.80469
2029	0044	 	38787.44141
2030	0040	 	80520.62500
2031	0013	 	45199.91406
2032	0019	 	9953.15820
2033	0011	 	19228.28125
2034	0012	 	15537.34668
2035	0054	 	73424.14844
