Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2019	1014	0.0443	4	90.4198	
2008	1009	0.0458	6	131.1647	
2027	2015	0.0460	6	130.3322	
2024	11	0.0478	3	62.7854	
2030	1029	0.0482	8	165.8746	
51	26	0.0512	8	159.9210	
2030	54	0.0541	2	37.0000	
2016	2009	0.0588	1	17.0000	
2012	13	0.0601	3	49.9152	
2026	1012	0.0617	3	48.6519	
2020	10	0.0621	6	96.6697	
2028	1011	0.0626	12	191.7896	
1027	1009	0.0638	9	141.0826	
2030	1010	0.0648	6	93.2905	
1013	11	0.0653	6	91.8317	
2010	1007	0.0654	10	152.8488	
2014	18	0.0660	3	45.4913	
1025	18	0.0664	5	75.4438	
1005	10	0.0675	6	88.9165	
1022	1015	0.0689	6	87.0822	
1026	1013	0.0690	6	86.9133	
2020	11	0.0696	5	71.9965	
2011	1025	0.0702	9	143.3880	
2010	1011	0.0715	12	168.0208	
2030	1011	0.0716	13	187.1691	
1035	1009	0.0718	5	69.7000	
2013	58	0.0735	6	81.6667	
2027	58	0.0764	3	39.2490	
2028	2013	0.0787	12	152.7637	
1019	51	0.0804	13	161.7075	
2026	2017	0.0823	7	85.7112	
2011	2001	0.0853	7	82.0633	
2028	1025	0.0857	10	118.5372	
2013	1033	0.0859	12	139.7895	
1012	17	0.0876	3	34.2494	
2014	10	0.0890	5	64.4994	
2007	1029	0.0898	17	189.4553	
2028	13	0.0900	10	115.8491	
2013	1015	0.0908	13	143.2290	
2026	52	0.0938	3	32.2500	
2013	13	0.0940	9	96.1930	
1035	50	0.0946	14	148.0251	
1026	17	0.0947	10	107.8709	
1007	54	0.0967	17	175.9402	
2015	10	0.0973	14	143.9902	
1029	1016	0.0996	10	100.4490	
1033	1026	0.1025	16	156.0615	
1035	58	0.1048	5	47.7499	
2035	2027	0.1066	5	47.0993	
1026	1009	0.1113	18	161.7876	
1030	50	0.1114	18	163.1045	
2021	1007	0.1120	19	170.5768	
2022	50	0.1124	6	53.3750	
1031	1020	0.1131	8	72.0550	
2015	2005	0.1208	12	99.4728	
2032	1028	0.1233	13	105.6107	
1028	1009	0.1295	16	123.5914	
1009	18	0.1307	2	16.5915	
2032	52	0.1351	8	59.2148	
2030	2007	0.1365	13	95.2701	
1030	54	0.1376	25	181.7564	
2021	58	0.1378	15	109.6186	
2021	2016	0.1382	5	36.4991	
2003	1003	0.1489	13	87.3442	
1011	49	0.1560	15	100.9866	
2028	58	0.1601	16	100.0548	
1003	50	0.1605	9	56.1330	
1025	26	0.1606	15	93.4062	
2003	50	0.1614	5	30.9893	
1033	1025	0.1614	17	105.3942	
2029	1009	0.1660	24	144.8939	
2031	2003	0.1666	17	102.0387	
2012	1027	0.1702	14	82.3607	
1029	51	0.1709	28	164.7454	
1035	52	0.1711	26	161.3166	
2025	1007	0.1723	32	185.7853	
2020	1012	0.1800	14	77.8920	
2015	2010	0.1803	14	78.0349	
2035	2010	0.1829	13	71.2419	
1030	53	0.1884	32	170.0850	
1035	1027	0.1895	10	54.3971	
2006	1013	0.1896	21	110.9662	
2023	1024	0.1915	13	67.9028	
1014	53	0.1925	7	36.3912	
54	10	0.1929	27	140.1821	
2005	54	0.1929	21	108.9350	
1008	1003	0.1948	20	103.1729	
1016	49	0.1951	8	75.0166	
2013	11	0.1976	20	101.2109	
2016	1016	0.2037	10	58.3738	
1015	50	0.2132	32	150.3075	
2021	1035	0.2144	34	158.5950	
1015	53	0.2172	39	179.6064	
1017	49	0.2227	19	86.1794	
2013	54	0.2232	16	75.0753	
2019	2003	0.2240	16	71.4358	
49	26	0.2245	3	13.4167	
2007	1010	0.2296	12	56.3931	
2013	1009	0.2338	34	145.4919	
1009	11	0.2404	32	134.5370	
2027	1001	0.2509	43	171.5008	
2031	2009	0.2544	18	70.8736	
1013	53	0.2576	22	93.1314	
1007	26	0.2577	41	159.3880	
2025	1022	0.2616	4	21.4934	
2035	1028	0.2703	24	89.0289	
1006	10	0.2713	20	77.7912	
2034	2010	0.2722	24	88.7426	
2021	12	0.2739	40	146.1198	
1035	1021	0.2768	17	61.4488	
1020	1002	0.2783	12	43.1425	
1015	11	0.2794	44	159.0671	
1011	52	0.2827	65	229.9446	
1029	11	0.2844	15	52.8147	
1005	12	0.2907	26	89.4561	
1014	51	0.2957	11	53.1787	
2028	1003	0.3020	28	92.7276	
2005	1006	0.3024	35	116.0827	
2014	53	0.3038	10	32.9141	
2034	10	0.3081	45	146.1502	
2016	10	0.3106	33	111.7086	
1026	1015	0.3140	50	159.2784	
1017	12	0.3166	22	69.4995	
2021	26	0.3241	33	101.8321	
2007	52	0.3291	28	85.7116	
1020	51	0.3416	24	71.7410	
2015	2007	0.3502	7	20.1042	
1035	53	0.3533	54	152.9451	
2012	1020	0.3559	24	67.5107	
2017	51	0.3582	26	73.3596	
2035	1029	0.3652	60	164.3404	
2021	1005	0.3701	48	129.6943	
2013	1006	0.3754	46	122.9533	
2013	2012	0.3776	46	121.8712	
2020	2003	0.3885	20	52.9821	
1023	1020	0.3893	34	87.7493	
2028	1013	0.3962	73	184.5052	
2002	1018	0.3982	18	46.1479	
2025	1028	0.4108	23	55.9959	
1025	1014	0.4112	49	119.2007	
1030	1026	0.4236	63	149.1572	
2005	1026	0.4272	60	140.4650	
1011	1010	0.4344	70	161.3077	
2019	1019	0.4672	47	100.7383	
2022	1017	0.4676	6	14.2748	
1024	1009	0.4683	45	96.2318	
2021	11	0.4784	57	119.6226	
1013	13	0.4829	39	92.0497	
2007	10	0.4860	80	171.8392	
1025	1020	0.5098	65	127.5295	
2024	2009	0.5209	59	113.3056	
1019	50	0.5221	36	69.0038	
1035	1026	0.5387	72	133.7268	
2014	1019	0.5613	50	89.8141	
2021	54	0.6053	52	86.6647	
2021	1033	0.6280	106	169.2315	
58	12	0.6312	18	28.6853	
1007	52	0.6325	124	198.3459	
1030	1003	0.6377	71	115.2806	
2035	13	0.6532	32	73.4572	
2029	1028	0.6976	39	55.9143	
1013	52	0.7049	88	128.7212	
2012	1014	0.7228	17	24.2078	
2026	11	0.7325	19	26.0335	
1029	52	0.7453	98	131.7518	
2007	1011	0.7477	81	133.0636	
2023	51	0.7660	53	69.8416	
1008	17	0.7671	57	74.4028	
1027	51	0.7677	70	93.9435	
1031	1027	0.7827	72	92.2953	
2027	52	0.7966	42	52.8079	
1010	1006	0.8115	43	53.0414	
1033	11	0.8165	106	131.6688	
2016	1007	0.8177	72	89.7884	
2003	1028	0.8530	75	87.9948	
1013	26	0.8745	79	90.3533	
2018	11	0.8842	73	82.5831	
1026	1019	0.9158	39	43.0261	
2035	2013	0.9285	77	83.1460	
1007	51	0.9311	176	190.5554	
1035	17	0.9399	49	52.1779	
2019	1012	0.9407	78	83.0655	
2011	1016	0.9417	109	115.8087	
1015	1012	0.9457	34	36.1469	
1011	51	0.9490	183	196.9667	
2002	12	0.9710	47	48.4926	
2003	1027	0.9725	92	94.8405	
2010	50	0.9770	111	115.2948	
2005	1007	0.9796	111	140.3267	
2005	1033	0.9820	201	204.6968	
1031	1028	1.0067	94	94.1872	
1023	10	1.0212	51	52.3842	
2029	2010	1.0259	56	55.1104	
2014	12	1.0378	76	73.2855	
2018	10	1.0405	98	94.2239	
2011	13	1.0450	111	106.2635	
1009	1003	1.0758	116	108.7318	
51	13	1.0895	138	132.5589	
2014	1020	1.1008	77	69.9723	
2010	2005	1.1221	85	76.3966	
52	12	1.1245	124	138.6813	
2013	1026	1.1470	90	78.5402	
2021	1015	1.1650	204	175.6750	
2026	1028	1.1787	51	43.3327	
1007	1001	1.1949	131	109.9598	
2002	10	1.2165	64	52.7275	
1020	1010	1.2357	154	124.8509	
1009	54	1.2383	230	185.7618	
2025	2011	1.2431	29	23.3337	
2021	1030	1.2601	211	167.8650	
2030	10	1.2970	191	147.4578	
2019	11	1.2986	87	67.0526	
2027	2008	1.3041	140	107.8749	
2025	13	1.3173	149	113.2225	
1016	1015	1.3256	37	28.1849	
1007	13	1.3369	116	88.7624	
53	12	1.3385	205	153.1859	
2031	2028	1.3880	154	111.2843	
1015	13	1.4022	73	70.4876	
2013	2006	1.4067	107	77.6037	
1016	13	1.4129	82	61.6521	
2005	1030	1.4305	287	200.6854	
2013	52	1.4322	123	88.9382	
2005	1015	1.4520	300	206.6484	
1012	1009	1.4623	43	29.5307	
2035	1026	1.4623	23	15.9876	
1030	11	1.5159	234	155.0566	
2023	11	1.5312	59	38.5626	
2013	17	1.5363	89	58.0348	
1007	49	1.6398	251	155.3485	
2029	1017	1.6408	35	23.6162	
2029	1022	1.6599	17	10.2736	
1015	54	1.6622	308	185.3694	
51	11	1.6903	253	150.7268	
2018	50	1.7001	75	44.1350	
2023	58	1.7907	103	57.5856	
2012	1016	1.8081	111	61.6323	
1033	54	1.8363	329	179.1819	
2029	2009	1.8487	174	95.6761	
2014	13	1.8492	52	28.1313	
2028	2009	1.8567	269	145.0379	
2028	1024	1.8941	37	19.6540	
1026	10	1.9268	42	24.2677	
2025	50	1.9866	214	108.4554	
2005	49	1.9992	264	133.5086	
1002	12	2.0369	80	39.4845	
1026	51	2.0574	280	136.3790	
1028	1008	2.0893	203	97.2375	
2030	53	2.1061	141	67.1146	
2019	1028	2.1264	180	84.7733	
2028	2001	2.1504	254	118.1518	
2028	2022	2.1632	138	64.6938	
2031	2020	2.1663	221	102.1006	
1014	49	2.1779	97	49.4076	
2007	1016	2.1872	230	105.4033	
2021	2010	2.1985	53	36.5737	
1011	17	2.2389	152	69.0925	
53	17	2.2852	119	53.8059	
2032	1012	2.3019	214	93.0322	
1030	1014	2.3085	104	46.6888	
2021	1009	2.3447	408	174.4460	
54	17	2.3874	334	139.9820	
2008	2003	2.4520	268	109.3710	
2005	50	2.4521	365	148.8792	
1028	51	2.4679	217	96.8343	
1011	1006	2.4942	247	100.4061	
1002	26	2.4949	97	39.3501	
2033	2005	2.5104	311	123.9154	
2025	12	2.5147	283	112.7305	
2035	53	2.5312	54	21.8663	
2012	10	2.5620	115	44.9780	
1030	1007	2.5712	181	93.0403	
2034	2024	2.6074	26	11.2829	
1018	11	2.6120	97	38.5918	
1014	54	2.6316	102	39.6301	
2010	13	2.7518	217	78.8867	
2035	1011	2.7561	448	162.6044	
1021	1007	2.7970	224	93.4355	
2030	2010	2.8001	240	86.5067	
50	12	2.8070	198	73.6918	
1021	12	2.8328	240	84.7579	
1035	1028	2.8703	185	64.5847	
50	17	2.8738	245	85.3719	
2011	10	2.8755	280	100.6103	
2009	2006	2.9332	51	17.4615	
2013	1030	2.9450	411	139.6337	
2012	2011	3.0231	348	115.1516	
1009	26	3.0243	489	161.7584	
2024	2015	3.0264	317	104.7847	
1030	1028	3.0349	366	122.7050	
2022	1025	3.1234	279	98.2194	
2013	1025	3.1512	118	81.4607	
2015	2013	3.1778	329	103.6813	
1010	52	3.3507	255	76.8531	
1011	13	3.3585	287	86.7951	
2028	1002	3.3931	123	38.9395	
2005	1009	3.4633	719	207.6428	
2013	50	3.4861	312	89.6011	
2007	13	3.5235	362	102.8176	
1011	1001	3.5248	254	72.1071	
1020	1015	3.5470	376	106.6534	
1016	1011	3.6087	268	74.5492	
2012	2007	3.6294	326	90.7897	
2027	10	3.6634	355	97.1364	
2001	51	3.7148	276	74.4303	
2025	2014	3.7349	405	108.6529	
2011	1007	3.7529	340	112.5702	
2028	26	3.7765	196	52.4097	
1006	12	3.9075	122	31.2557	
2009	49	4.0398	241	62.5585	
2013	1005	4.0782	57	14.3329	
1035	1001	4.1007	215	52.5119	
2035	2019	4.1361	98	28.7718	
58	11	4.1504	88	21.2094	
2021	1026	4.2915	437	102.2173	
2002	49	4.3703	211	48.3282	
1001	50	4.3768	595	136.0677	
1022	1001	4.4482	308	70.0288	
2026	49	4.4763	73	16.3098	
1029	17	4.5348	402	91.8489	
1033	26	4.5501	708	155.6768	
52	17	4.6728	596	129.8076	
1030	52	5.0791	897	176.6265	
2016	2011	5.1464	347	67.7512	
1005	17	5.2992	221	43.3356	
1014	17	5.3789	284	53.0310	
1025	1009	5.5835	594	106.6890	
1009	52	5.6333	1021	181.2701	
1021	1015	5.6413	555	98.9751	
1016	12	5.9751	649	108.9295	
1020	49	5.9997	519	86.5161	
2030	2028	6.0765	741	121.9785	
1033	51	6.1499	1079	175.7941	
1018	1015	6.2092	780	125.8321	
1012	50	6.2364	336	54.0617	
1025	1006	6.3826	411	64.8626	
1033	1021	6.3920	645	101.3511	
1016	18	6.6116	123	18.7420	
1018	49	6.6156	583	88.2690	
1014	1010	6.6359	791	119.3649	
1009	51	6.6572	1225	184.4550	
1015	26	6.6575	1065	160.0479	
2032	49	6.7520	454	67.2678	
1035	1029	6.8805	499	72.7937	
1014	1002	6.8920	331	48.7071	
1033	52	7.1676	1258	175.5366	
2017	1029	7.2637	215	29.9327	
2018	2012	7.3434	138	19.3123	
2020	1028	7.4319	690	94.3834	
1029	1028	7.7721	353	45.4222	
1010	13	7.8221	558	71.7571	
2016	49	7.8960	143	23.3613	
1009	1006	7.9856	143	18.8519	
2027	1003	7.9891	691	86.7369	
2014	52	8.1522	315	38.7603	
2022	2018	8.4178	161	19.6395	
1003	1001	8.4485	961	115.3436	
2016	1013	8.4627	602	72.8074	
1033	1010	8.5926	835	97.2187	
1013	1006	8.6039	516	72.6951	
2032	11	8.7472	670	76.6452	
2010	1021	8.7851	636	72.8878	
2005	10	8.8373	947	107.3634	
1012	10	8.8535	389	44.2246	
2014	2010	8.8688	1102	125.0705	
2026	2025	9.0244	955	106.0347	
2018	1020	9.0860	660	73.9745	
1015	17	9.3468	795	85.7590	
2018	1003	9.4173	829	88.2033	
2026	2010	9.4441	1177	125.4677	
2030	2005	10.0209	923	92.6894	
2026	2023	10.0219	643	65.0444	
2019	1020	10.2367	876	86.2295	
2035	2008	10.2681	743	72.4958	
2034	51	10.5469	274	31.4215	
2035	49	10.7068	156	19.1477	
2023	49	10.7363	421	42.0611	
2020	2008	10.7528	1102	102.9007	
1009	49	10.7870	1857	172.2172	
1030	1027	10.8410	1201	113.3698	
2010	12	11.0344	835	75.7181	
1027	1015	11.0864	1389	125.7963	
1029	49	11.2270	1187	106.1533	
1030	49	11.2657	1945	173.5792	
1010	1005	11.2711	537	50.8434	
2007	1021	11.4185	695	61.7523	
2018	12	11.5093	1218	105.8850	
1024	1020	11.5756	917	79.9647	
2029	10	11.8619	1337	113.8777	
2013	10	11.9474	701	76.1431	
1035	26	12.0173	1620	134.8361	
1021	1009	12.0193	1296	108.1611	
2029	1021	12.0706	1538	127.9574	
1008	12	12.0965	888	73.5568	
1015	1003	12.1694	1348	111.7092	
2011	49	12.1742	1058	87.0375	
2021	10	12.3173	1130	98.0707	
1035	1007	12.3629	208	16.9204	
1030	1021	12.4221	1067	86.4911	
1034	1029	12.5331	1252	100.3036	
1033	1011	12.5463	1434	114.7112	
1015	51	12.5690	2349	187.2992	
1016	10	12.8743	385	71.4103	
1019	10	12.8781	776	60.3499	
1028	1015	12.9029	1680	130.5661	
2017	2002	12.9885	653	52.0541	
2023	50	13.1052	428	36.9456	
52	26	13.1089	307	23.4454	
2028	2015	13.2085	1849	140.1086	
1026	12	13.3622	722	88.4311	
1015	49	13.3890	2304	172.2201	
2033	49	13.4782	635	47.2327	
2020	49	13.5838	661	49.1283	
2011	53	13.6320	969	75.9976	
2021	1029	13.8051	2099	152.1250	
2035	10	14.0249	2193	159.5184	
2008	52	14.2031	1552	109.4030	
1026	1012	14.2251	347	24.4952	
2025	1021	14.2369	1214	85.7363	
2025	2008	14.3586	678	47.5237	
2033	2013	14.3700	1529	107.5589	
1023	1014	14.5194	968	67.4190	
2030	2013	14.7016	1503	102.4418	
2021	1025	14.8124	1511	102.7706	
2013	1016	15.1485	860	63.3347	
26	17	15.3184	1385	95.0026	
1010	1009	15.6604	1588	101.5508	
2023	2014	15.8236	963	61.2203	
1025	50	15.8744	1058	66.7594	
1013	49	15.8953	1386	92.5765	
1030	1020	15.9429	244	51.8064	
1035	1015	16.0068	444	32.1424	
2024	1024	16.5387	1731	104.7109	
1030	26	16.5558	2532	153.1165	
1033	49	16.6266	2775	166.9878	
2020	1027	16.6502	1454	87.3813	
2026	26	16.7999	173	11.2537	
1015	52	17.2415	3128	181.4700	
49	12	17.2863	2708	158.3745	
1026	1025	17.3361	1860	107.3876	
2028	2010	18.4297	2167	118.8942	
2005	53	18.7032	1409	75.6151	
2035	2005	18.8167	1606	86.3773	
1030	17	19.0617	1408	74.5747	
2011	2006	19.4385	1582	81.5214	
1030	1010	19.4474	1906	98.2115	
2027	1014	19.4724	1803	92.7747	
1027	50	19.5944	1235	63.2985	
2002	58	19.5981	692	36.4763	
1028	1019	19.6474	971	50.1554	
2019	1027	19.7379	1807	91.7875	
1021	10	19.8752	1744	87.8396	
58	26	19.9899	402	20.9976	
50	10	20.0946	1306	72.8870	
2028	11	20.2371	1537	76.7096	
2028	1012	20.2687	1511	75.8250	
1003	10	20.4975	880	42.9930	
1025	1016	21.1343	812	39.5333	
1025	51	21.2350	2326	110.2127	
2021	53	21.3443	1159	55.4384	
2014	1027	21.5209	1669	77.6230	
2017	52	21.8238	1721	79.1503	
2016	2012	21.9256	890	40.6710	
2031	2018	22.3876	2089	93.4028	
2029	2001	22.3971	1734	77.7850	
1027	1001	22.4317	2731	122.0806	
2021	49	22.4694	2269	103.4185	
2020	1018	22.9546	2083	90.8537	
2021	1021	23.0101	2193	127.2935	
2019	49	23.1760	1316	56.9094	
1033	13	23.3945	923	39.8602	
2028	1018	23.4398	1793	78.1766	
2010	2007	23.6992	477	21.4348	
1035	49	23.8518	3796	159.3909	
2025	2007	23.9242	1044	44.8894	
1034	1025	24.6164	2269	92.5824	
2025	2001	24.9979	1842	74.0865	
1031	12	25.0807	1024	42.1976	
2005	51	25.3340	2627	106.4234	
1010	53	25.6477	841	39.4088	
2027	49	25.6785	1608	62.7947	
1014	52	27.1134	845	31.1980	
2007	1007	28.1557	2547	99.6111	
2005	17	28.2137	3316	117.6500	
1025	13	28.4836	2116	74.6647	
2025	1023	28.8494	52	1.8995	
1002	10	28.8760	1189	41.3103	
2008	51	29.1249	2684	93.3429	
1028	1022	29.1488	1277	44.1321	
1027	1026	29.1645	953	32.7316	
1021	17	29.1730	1767	60.7609	
1009	1001	29.3300	780	45.6074	
2034	2025	29.3916	2258	77.8177	
2027	12	29.5223	2625	89.5707	
2017	1022	29.5414	495	27.7362	
1024	1015	29.6466	2913	98.5255	
1030	51	29.7323	5457	183.6965	
2024	2012	29.8416	1067	35.9683	
1031	1015	29.8448	1585	57.8262	
2012	52	29.8817	1403	47.0929	
1032	12	29.9645	1377	46.0052	
2027	1012	32.8070	2683	81.9323	
1015	1010	33.1274	3364	101.6446	
2007	49	33.3400	1966	60.5002	
2027	1018	33.4004	3164	94.8790	
1035	1006	33.4121	498	15.1715	
1020	1003	34.0599	1441	42.5033	
2032	1019	34.5224	3453	100.1141	
2030	2008	34.8635	2793	80.7323	
1020	10	35.0701	1782	51.4943	
1030	13	35.3708	1541	48.1153	
17	12	35.3742	3344	97.4120	
2028	2008	35.5159	4374	123.2711	
2014	54	35.7971	1352	38.1172	
1028	1010	35.9096	3068	90.4128	
58	54	36.2364	991	27.4972	
1027	10	36.5771	1870	51.3992	
1026	1020	36.8504	1062	29.1746	
1018	1001	37.2707	4183	113.6715	
2018	2008	37.5648	3729	100.0095	
2002	51	37.7386	1291	34.2462	
2002	50	37.8670	1099	29.7144	
1029	1009	38.0562	1879	57.3085	
2013	1011	38.8048	530	25.6267	
1028	1012	38.8151	1198	31.5255	
2017	11	39.4899	2979	75.6058	
51	17	39.7113	5459	137.6092	
1035	1010	40.0571	3432	85.9667	
2007	2005	40.2182	3279	91.0649	
2003	10	40.2428	3415	84.9700	
1012	1006	40.4853	397	10.8092	
1013	10	41.1926	3105	81.5247	
53	50	41.2868	3053	74.1190	
1001	12	41.3627	2875	69.7251	
1035	11	41.4444	853	55.6850	
2010	52	42.1218	3035	73.4469	
1028	49	42.4405	3466	82.2837	
2013	51	43.1453	3915	92.6530	
2010	2002	43.6668	2484	58.1698	
2028	2012	44.5432	1564	37.1857	
1019	12	44.9775	1713	38.5819	
2021	2015	45.4048	4182	93.5418	
1025	1007	45.6125	1950	52.7323	
1020	1001	45.6473	4941	108.7398	
2021	50	46.5436	5760	123.9976	
2035	50	47.1467	714	18.9204	
2033	2011	47.1562	5612	119.1204	
2028	1026	47.9795	2615	55.8181	
1029	1010	48.6769	2791	57.3779	
1026	58	48.6935	493	10.6753	
2029	2024	48.7216	2449	52.4552	
1025	52	49.3564	5765	117.2277	
2028	1017	49.5841	537	11.1089	
1010	1007	49.6613	1604	40.8232	
2021	17	49.9070	4596	92.5012	
1019	1018	51.8997	108	4.7050	
1031	1024	52.0498	3461	67.3801	
1021	1010	52.3898	2486	48.8763	
1025	1001	52.6243	4074	77.5502	
2028	12	53.1919	4222	80.5387	
2035	26	53.7060	431	8.7290	
1029	1007	56.0159	3378	70.8771	
2010	51	56.3099	3849	70.2922	
1018	1012	57.3182	362	7.2313	
1030	10	57.6499	3242	60.4814	
1025	1015	58.1624	4687	80.9102	
2020	50	60.0659	1917	32.6813	
49	17	61.2166	7200	124.1710	
2007	51	63.3399	2197	38.2617	
2028	1020	63.5934	4749	76.2382	
2028	1032	63.7312	1980	78.5987	
2003	11	64.5199	4366	67.9390	
1035	1025	64.7756	3681	58.0662	
2029	49	65.6147	4469	68.6809	
2028	1019	65.9920	6641	101.0813	
2029	2021	66.0455	2462	37.6266	
1014	10	66.3350	1403	25.6596	
2010	10	66.6043	4423	68.1225	
1015	10	68.0421	4839	73.3937	
1003	12	68.5075	2862	41.9737	
2014	49	69.4410	3533	53.7768	
2032	1014	69.6016	4500	90.2718	
2013	49	70.2022	2934	65.5638	
1008	1007	70.4996	4228	60.7627	
53	10	70.5705	2953	42.7933	
2020	1020	72.0735	5604	77.9831	
1003	11	74.5916	2381	32.8593	
2035	2025	75.1384	5511	74.0697	
2025	1013	75.6899	5549	75.0378	
1010	49	75.7365	2951	48.6976	
2014	1028	77.1996	5230	68.4357	
2033	2021	77.4842	8185	105.8373	
1026	1023	77.6294	4850	63.1675	
1030	1009	78.4692	1549	27.3538	
1035	10	78.8570	2739	34.9912	
50	13	80.5812	2263	28.3643	
2018	51	81.0997	1386	17.6887	
1007	12	81.1507	2506	31.4012	
2027	11	82.2155	5750	70.1364	
1033	1014	83.0777	764	13.8568	
1028	1025	83.2411	5276	70.8044	
2011	1021	83.3208	891	18.8894	
2029	1011	83.3770	8169	144.3401	
2035	2028	89.9074	4997	56.2872	
2012	53	90.9364	3042	34.2737	
2027	1019	92.8601	8934	96.2710	
1017	10	93.8153	5584	59.7564	
2011	51	94.0283	8173	87.4546	
1032	11	94.4821	3463	36.8372	
2031	2024	94.5145	7002	75.3263	
2035	2009	94.6866	10195	107.8941	
1026	1010	95.3097	10230	107.7327	
1015	12	95.8026	5216	60.9110	
2027	2014	96.7894	800	8.6981	
1024	50	96.8244	8052	83.1862	
2018	1018	97.1325	9496	98.0752	
1018	50	98.6118	6773	69.0923	
1020	50	99.1752	5696	58.4240	
2014	2002	101.5088	3182	31.8519	
2009	54	102.0969	1379	14.2374	
