Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
1031	1003	119.4193	9398	79.0172	
2022	1017	120.2116	1140	10.4491	
2017	1024	121.7583	13663	112.3114	
1016	1009	123.5323	1846	15.5421	
1009	1006	123.7757	2879	30.8968	
2005	1029	123.8831	3691	41.2220	
2032	1028	124.2753	920	7.4236	
2010	2002	124.4385	7654	62.0643	
2035	2015	124.9442	14452	117.4935	
2035	52	125.8321	935	8.8650	
1028	1010	128.9197	13743	107.2097	
2035	2026	129.1098	470	20.0191	
58	26	129.4851	1935	15.2890	
2025	1017	130.6864	1989	17.0584	
2014	11	133.8964	7592	56.9495	
2028	1024	134.6133	14633	109.2455	
2029	2028	135.1510	8117	60.9429	
1035	1019	136.1241	1924	17.7426	
1026	1023	139.4350	8288	59.6826	
1007	18	140.1979	3155	45.3487	
2014	1020	142.7997	12628	88.5251	
1012	1006	150.7216	3041	21.0512	
1021	1010	154.4390	9333	64.0120	
1012	26	155.9544	441	3.4867	
1009	17	156.0429	2176	25.5135	
2017	49	156.3427	7603	49.4046	
49	17	156.9812	17748	125.1482	
1019	12	158.1582	6124	39.4307	
2005	1011	159.8610	18068	160.6341	
2014	1019	160.5114	14464	90.3091	
2026	1002	160.6696	1615	10.9878	
2030	2029	160.9697	16547	103.6173	
2009	49	161.7798	9664	61.3663	
2011	1005	163.7855	10650	137.8511	
2001	51	166.2133	14665	89.1106	
1020	50	168.2676	12336	75.5911	
2033	53	170.9684	4678	27.9189	
1002	26	171.3508	4700	27.6048	
1027	1014	172.1616	2735	22.2450	
2021	2009	173.1084	21478	125.0866	
1029	1015	175.1057	15975	91.7158	
2023	1010	175.3809	1362	9.1185	
2030	2008	179.3904	15455	90.9928	
2008	2007	179.5711	10984	67.3715	
2029	2009	180.5157	18044	102.9179	
2008	51	182.7859	14595	80.0777	
2025	2008	184.2452	9173	52.3210	
1022	1003	184.2868	11482	63.4782	
2021	1021	185.2519	32044	173.1466	
2029	1025	186.3135	16955	122.3818	
1026	58	186.6344	4878	30.9181	
2035	2001	189.5559	18240	96.7779	
2021	1013	195.7059	346	33.8195	
2022	52	196.3733	13118	67.1268	
1025	1002	196.5706	14150	74.5627	
1029	1009	197.3693	18846	98.0402	
2010	1011	200.8110	18310	91.5190	
49	13	201.1777	4339	21.5907	
1025	10	201.6976	11694	58.7141	
2023	1002	201.8644	368	3.8856	
2013	2009	202.4720	24459	122.1627	
2028	11	202.9301	12070	60.5287	
2029	52	205.4771	15237	77.4812	
2030	2022	206.5656	2695	18.4701	
1013	17	207.4723	9097	49.6070	
1021	1016	208.8688	9733	46.9538	
2025	2002	212.0208	13840	65.9574	
1011	1010	214.7556	16085	75.2558	
2030	2021	216.0342	23669	110.1799	
2014	10	216.5560	8913	50.4562	
2025	10	219.7225	22223	101.6472	
2011	2010	221.6008	18860	85.3123	
2002	1026	226.2527	3824	17.7223	
1018	10	226.4292	13522	60.1040	
1028	49	226.7669	21543	95.5022	
2009	2003	228.7007	28249	124.1112	
2028	52	234.8750	14733	63.4950	
2007	54	237.3893	3206	22.4112	
2031	2015	238.5659	462	4.3240	
1029	1013	240.4415	15315	71.0590	
1024	1009	240.4905	32171	137.2011	
1012	11	242.5455	3794	21.7551	
1032	12	243.2425	12944	53.3280	
2027	2024	248.7741	4673	53.4361	
2025	50	249.4791	9662	40.5394	
2030	2020	249.5409	2290	13.7523	
26	18	251.0703	4153	19.0044	
1014	49	253.9680	8714	35.6144	
1029	12	256.0821	18549	85.6016	
2030	2025	258.0664	23453	91.5075	
1030	1018	262.1305	4101	62.4822	
2002	58	265.9389	6697	25.6072	
2015	51	273.2281	23890	95.4224	
1025	1008	275.9974	15561	57.5665	
1031	1001	277.0215	2136	33.6655	
2025	1029	282.0514	29909	116.6812	
1020	1003	282.5385	21076	74.9748	
1029	13	283.2774	19770	71.0703	
2011	1011	285.3974	50305	176.9167	
2014	1026	288.1728	6420	41.9654	
1014	13	291.3919	5489	27.9736	
1035	1033	294.3904	2996	11.4992	
2034	2025	297.8803	24596	83.0878	
2030	2009	300.8889	1083	4.7089	
2021	49	305.2547	26056	85.4667	
2007	49	306.9387	24635	83.2080	
1028	13	307.9338	18343	59.8409	
1029	1017	315.4001	4179	18.5111	
2023	1025	317.6808	18216	63.9210	
1003	10	317.9563	16612	52.4261	
2031	51	319.4881	13282	44.4651	
2007	1013	319.9616	19073	62.2690	
1015	1003	320.7875	38723	121.3725	
2029	2021	322.5102	3265	11.4814	
2028	1023	325.7723	5147	23.2717	
2010	1021	332.7528	28814	87.2149	
2022	2008	333.6903	25375	76.5593	
2009	51	337.3250	17469	68.6072	
2024	1024	337.5487	8322	98.6710	
1027	11	348.4632	14451	42.8752	
2029	1029	353.2840	34335	121.8890	
2030	51	356.3468	20020	71.6383	
1032	1012	363.3996	924	10.3282	
58	11	366.1783	8143	23.1992	
26	10	367.2450	3442	26.2261	
2021	2010	373.3106	28310	76.0917	
2028	1026	383.5831	3906	12.6174	
1032	1028	384.4467	929	10.9546	
1010	1005	385.4310	25669	67.9015	
2028	1027	385.7276	37814	98.5655	
1026	11	386.0103	3787	11.6062	
2032	50	386.8499	16729	43.8425	
2022	49	387.8437	20025	52.4045	
2013	51	390.0674	29316	80.4380	
2027	51	391.6534	17281	44.8917	
1031	12	395.9303	13046	33.4138	
1030	18	409.1756	5896	15.8217	
2028	1020	413.8369	41603	101.4028	
2035	2006	419.2159	1070	3.4070	
2033	2007	420.9023	1509	9.8801	
2024	50	432.1390	18148	42.6565	
58	49	434.4167	3962	12.6285	
2025	2007	434.7993	29328	87.3596	
2024	52	436.7634	27363	62.8755	
2025	1011	442.4457	52049	117.8270	
1022	1015	443.6795	47902	109.7420	
2030	2012	446.3915	12776	44.4078	
1029	1021	454.8179	7154	18.0864	
2026	26	455.6937	6106	23.7124	
1018	11	462.0695	17560	38.9140	
1031	1015	467.7531	29592	66.9485	
1030	1022	475.6773	15595	82.8571	
2011	1021	479.1177	84170	176.1177	
2010	10	481.9099	20488	51.8108	
2020	50	482.2701	18904	41.6369	
1014	10	497.3664	11145	36.1982	
2009	53	501.3022	15382	39.7910	
1028	11	506.8593	17470	35.0176	
2030	2011	512.6667	54281	106.9363	
2035	26	523.1305	4458	9.5654	
2019	51	531.2767	20528	39.5289	
2009	54	535.2008	10739	22.0815	
54	49	548.9503	14536	28.1346	
1008	1007	552.5775	36945	74.6068	
1030	12	557.0916	12078	33.8824	
1018	1012	559.5876	2152	4.5371	
1030	1011	563.3830	54140	97.2837	
2029	49	566.9844	35749	65.4412	
1027	12	591.9665	26351	44.8943	
2028	2025	593.0446	47147	82.6708	
2011	51	601.5823	60591	101.2779	
1014	58	604.8293	24134	40.3681	
50	26	607.9204	10411	17.8182	
1034	1022	635.6904	1873	5.8544	
58	50	636.4262	3178	21.4321	
2002	1023	640.5066	3771	7.5583	
2016	2010	643.7856	3482	11.5306	
1024	1015	645.6370	73022	114.5891	
2010	17	646.4642	21261	42.9953	
1011	10	659.2064	56037	85.3856	
1021	12	660.7630	60237	91.8041	
2023	1028	661.1331	5445	12.9806	
26	12	676.4598	2664	10.1675	
1014	50	679.6433	38632	57.8690	
1030	1024	698.5485	27461	90.4354	
1028	1020	705.4177	35063	50.9775	
18	13	714.1232	4691	7.8229	
2010	1025	716.2849	8515	57.7987	
1028	50	730.1310	43490	60.1233	
2033	2015	733.1899	4132	10.7562	
2032	51	737.5095	34743	47.7366	
2013	53	744.5138	15663	25.3721	
1024	13	750.2910	45794	61.3020	
1011	12	758.8603	73567	98.8869	
2010	1023	762.9603	2048	4.2253	
1013	12	763.2183	75679	100.4153	
2014	26	766.7994	12520	17.7860	
26	11	783.0641	2001	34.4327	
54	51	813.2146	2401	8.3402	
1034	1031	847.7914	5164	24.7659	
58	52	868.7460	6259	9.0477	
2029	1005	873.5028	19633	45.7652	
1016	1010	881.6031	6552	11.6395	
2014	51	918.8837	36747	40.9471	
2019	50	943.5480	34809	37.0048	
2027	50	966.6727	37442	39.0368	
2017	1028	982.7914	6043	61.8010	
1022	13	990.9674	64332	65.3719	
2035	2014	1003.8004	3205	8.7050	
2025	51	1012.2113	75921	75.2094	
2031	2001	1018.1052	6226	29.3436	
2024	2008	1020.2090	84212	83.1563	
1019	11	1052.5205	38007	36.8116	
1024	12	1075.0907	40690	40.6992	
2025	2022	1079.1106	6746	9.6053	
12	10	1108.8969	20221	19.4742	
2005	1021	1112.4141	14263	140.1318	
54	52	1124.7188	11199	11.0569	
1035	1006	1133.3368	3087	4.0501	
1030	1012	1143.8351	12724	14.6528	
1031	1024	1167.2228	70179	63.2921	
2025	49	1185.1954	71329	61.1267	
1035	1014	1206.8276	2612	13.4001	
2035	1014	1256.2830	7123	6.6773	
52	50	1260.8544	10659	12.8611	
2028	1002	1277.9297	6357	8.1142	
2034	2031	1284.1125	12005	21.4988	
1018	12	1288.0603	35002	31.0904	
2029	2007	1319.3459	109393	89.3551	
1007	17	1320.5164	35029	35.4022	
1028	1018	1379.2373	78364	57.4579	
1010	17	1409.2188	8049	24.4463	
1025	1022	1418.1349	5151	6.8950	
2018	51	1439.8867	27432	21.1422	
1028	1025	1447.5519	134227	100.5922	
18	10	1447.9645	38462	27.1374	
1035	1020	1451.2605	10008	14.4829	
2017	1023	1467.8362	6427	7.3193	
2023	1017	1491.7817	65795	49.6782	
50	11	1495.8535	39363	35.2121	
2028	2020	1500.6875	95291	64.2661	
1029	1007	1532.0137	76057	55.0287	
1025	1021	1535.6500	10385	12.5802	
2033	2012	1537.9664	3671	4.4844	
2032	2027	1577.0924	3534	10.1783	
2024	49	1578.9591	88401	56.4860	
26	13	1581.5592	16333	12.3586	
2021	51	1625.3951	164981	102.9903	
1020	11	1627.2443	52698	34.2339	
2020	2012	1629.1487	5367	6.1266	
18	12	1633.8036	11702	12.3790	
1022	10	1654.4901	89830	54.7080	
2009	2008	1699.1368	111664	68.7930	
1020	1012	1701.9567	7939	14.4746	
1024	10	1704.8622	92304	54.5928	
2013	1013	1709.5029	11280	10.7038	
2023	2002	1709.6465	26362	35.8367	
1032	1027	1712.6993	4976	4.7932	
51	49	1715.6194	31516	19.4136	
1027	1019	1724.6818	21242	35.5765	
1014	18	1728.0171	15323	15.4169	
1009	1008	1728.5782	106678	70.8662	
2035	2024	1760.0656	7476	9.5980	
58	51	1765.1888	3284	3.6929	
2014	1028	1783.3188	132270	74.8298	
1010	10	1800.7667	31192	42.8782	
2029	51	1809.7007	117255	70.2939	
2026	2002	1816.0381	22445	27.1167	
2035	2033	1824.4163	14515	14.5914	
1033	1012	1838.0665	17510	11.5021	
1035	1031	1962.0886	11420	17.7219	
1028	10	2017.8058	116219	58.1261	
1020	12	2034.7003	41391	24.7382	
2012	58	2039.8615	9784	8.1059	
2022	51	2048.8740	120375	59.1288	
2033	2006	2052.0347	7108	9.2890	
2010	49	2058.3604	26392	23.8655	
1016	17	2061.5461	17960	13.8288	
2016	2006	2077.1899	17598	17.6100	
1033	1007	2127.6863	3940	9.1550	
2025	2021	2128.5471	8710	8.8662	
1022	12	2150.5854	112448	54.6409	
1025	1013	2157.2244	9335	20.6987	
1033	1006	2246.7349	6541	6.3380	
1033	1015	2279.4565	22725	16.6781	
2013	2005	2347.5178	15085	17.3053	
2028	1017	2347.9001	69497	76.7065	
1026	1002	2368.4053	29770	28.2813	
2022	2017	2380.6765	14923	9.7250	
1023	1002	2413.1975	22356	17.1861	
2024	51	2446.9014	120026	51.2002	
2010	53	2457.7510	16492	17.7668	
2015	2011	2458.5381	22173	40.2068	
2018	2003	2468.4692	96152	51.7735	
1015	1011	2490.3384	9073	6.5373	
1035	18	2514.8745	6591	4.3729	
1035	1024	2570.2676	16286	19.5341	
2020	51	2608.5535	64988	29.2428	
1016	1006	2711.9824	22827	19.5234	
1029	10	2743.7876	161322	60.6713	
1023	1010	2770.0127	46327	31.4604	
2035	2022	2796.9375	14147	9.7061	
2024	1017	2882.6052	20709	73.5051	
2028	2003	2895.8269	32532	37.0765	
2035	58	2931.6055	6182	5.1111	
1028	12	3014.4319	146374	49.0348	
13	11	3081.7717	16830	7.4400	
2033	54	3088.5774	21415	13.2847	
1035	1022	3186.5217	14013	10.6981	
2035	54	3186.6726	8472	4.4522	
2035	2020	3189.0024	11350	8.8634	
2025	2023	3222.8083	58624	40.3016	
1033	1030	3237.2488	7807	4.4903	
53	49	3264.6399	62069	31.7477	
2035	2034	3355.0376	8329	4.4926	
2035	2031	3393.6128	54265	39.0565	
52	49	3395.0852	26516	9.9793	
51	50	3417.3110	12860	6.4106	
17	10	3464.7427	63795	44.9293	
1033	18	3472.0032	45575	17.4526	
13	10	3492.5229	29430	10.3100	
1019	1018	3513.2322	12160	6.7284	
1030	1001	3533.8379	19590	17.5603	
1026	26	3534.2058	27092	12.8612	
2031	2029	3534.9973	69854	34.5695	
2027	2012	3582.2148	15592	9.8540	
2008	2001	3698.6006	23449	19.4921	
1022	1017	3721.5679	21767	8.7373	
2005	1013	3740.3486	15246	7.2941	
2028	51	3758.4578	183237	49.3185	
2028	2018	3790.6499	236335	62.9115	
2028	49	3824.8108	219985	58.6847	
2024	2017	3844.4832	48492	20.1607	
2027	2020	3875.8220	16764	19.4442	
2032	2014	3936.4031	12206	5.1298	
1032	1014	3956.6602	19251	6.7618	
2030	2001	3970.5093	20525	14.8575	
2020	2018	4012.6704	14871	10.6541	
1016	1013	4064.2449	25663	13.4284	
1008	1001	4156.8896	59267	37.5032	
1028	1014	4160.9028	10388	4.8112	
54	53	4218.5352	16119	8.0900	
2016	53	4245.9429	23702	10.6012	
1025	1023	4267.1670	87667	44.4753	
2033	2030	4295.4097	21950	8.7779	
2006	53	4412.1152	24617	15.4296	
1027	1020	4465.4497	27845	20.3260	
1015	1008	4512.2344	191267	55.1379	
1033	1009	4559.5288	11359	6.8149	
2029	2022	4568.3359	63947	47.5850	
2023	2010	4576.9692	35386	31.2629	
2032	2012	4598.3882	9366	5.6534	
2027	2019	4669.5176	17079	19.6490	
1013	1005	4683.6714	26386	19.7598	
1012	12	4708.0444	99869	31.0481	
2028	50	4806.1895	161331	36.0644	
2028	2017	4927.6709	45097	25.5939	
1029	1011	5045.2998	54972	34.7065	
1014	12	5196.0522	94211	37.2020	
1027	1012	5340.4844	18424	11.4509	
2007	53	5350.1367	58781	24.2129	
2014	50	5502.3516	140292	26.6452	
1024	1017	5542.4854	26477	7.8488	
2035	2018	5603.5063	25309	17.5788	
2028	2014	5607.2651	13216	4.5403	
18	17	5649.5630	34632	14.2228	
1028	1017	5690.6445	33977	19.8832	
1029	1005	5783.4497	10405	3.9979	
2013	2010	5847.2676	30997	18.9020	
1024	1018	5891.5659	42454	22.5374	
2026	1014	5895.8154	26930	14.5424	
2017	1017	5897.0913	38840	67.8115	
2028	2023	5927.1118	44072	35.6674	
2012	51	5954.6611	108339	27.1192	
1011	1008	6035.7261	50252	24.2396	
1026	1014	6045.6763	20861	8.4674	
2035	2030	6070.1357	54131	35.3023	
1027	1018	6073.0127	18544	9.1638	
1027	1003	6197.6904	111535	52.7479	
2026	58	6300.7935	25704	11.6027	
1028	1024	6304.9365	91734	58.4048	
1015	1001	6418.6260	30380	12.8401	
1006	17	6466.4878	37715	13.6451	
1013	1011	6467.2627	24965	12.8585	
2002	1002	6478.6104	35144	7.9291	
2031	2030	6702.2749	22942	11.0836	
2029	2005	6714.2124	19748	6.8301	
2016	2013	6728.8369	40517	11.5260	
2011	2005	6846.1562	24180	6.2883	
1020	1019	6901.2612	20830	6.0800	
2035	2012	6965.3608	43174	16.5464	
2020	2019	7000.2090	21263	4.9254	
1014	11	7034.6060	119345	20.2442	
2035	51	7041.6416	54468	13.6814	
1018	1003	7244.4932	108131	48.5371	
2025	2005	7268.6992	55098	23.2854	
1035	1012	7361.0571	55700	17.3326	
1011	1005	7383.7593	15584	4.4689	
2013	2011	7570.5444	26440	8.1307	
49	10	7621.5889	98371	43.3718	
2028	2026	7661.7769	18402	3.4282	
12	11	7743.1431	25491	5.5161	
1031	1029	7822.1606	110912	36.0993	
2027	2018	7900.1582	35805	18.2788	
2005	1005	7987.5488	22795	9.0484	
2014	58	8113.1021	67054	13.9361	
2025	2010	8115.8877	55438	19.0099	
1021	1011	8142.7373	33595	8.0529	
1035	1034	8173.7578	27477	6.7071	
2021	2011	8293.2656	35127	8.4039	
2025	2013	8361.4062	28507	23.6553	
2033	2009	8449.9199	21097	4.5017	
2034	2030	8517.6719	23899	6.0887	
1013	1010	8595.4863	20161	4.5953	
1028	1026	8616.1133	32220	8.7267	
2028	2027	8681.2578	118662	34.6027	
13	12	8727.4805	33096	6.0016	
1031	1022	8826.5039	40024	27.5701	
2011	2008	9250.4512	26268	6.6029	
2027	2003	9512.8682	44185	16.0907	
1025	1010	9603.7129	61746	26.6976	
1028	1003	9686.1582	52212	20.9069	
2024	2018	9940.6230	36399	18.0304	
1031	1030	10200.0967	72752	34.1488	
2031	2022	10258.1260	67240	21.8043	
1020	1018	10262.0791	56015	15.1353	
2007	2006	10263.8525	31898	7.6861	
2010	1010	10319.5215	65407	7.8958	
1031	1008	10367.4990	28537	6.1938	
1028	1027	10527.0020	159322	41.9959	
1013	1007	10586.7842	40476	13.6176	
52	51	10622.1924	44729	6.7363	
1035	1030	10953.8496	58740	21.3761	
2026	1026	10953.8818	50218	7.1029	
2011	2009	11025.0791	95669	64.6397	
1011	1009	11151.9316	27889	15.4562	
1035	1018	11411.3467	28784	3.8333	
1034	1030	11464.0469	38666	10.8486	
2029	2011	11525.4072	58172	26.8998	
2024	2003	11572.6211	139194	33.9623	
1028	1023	11586.2979	48788	27.6056	
1007	1006	12056.3203	61581	16.3530	
2015	2001	12203.1240	40233	5.6278	
2019	2012	12275.0078	43303	9.6454	
2025	1025	12390.5840	46895	45.1249	
1019	1012	12930.8672	66226	16.8868	
1016	1007	13053.5703	36647	6.5547	
2006	54	13234.3770	41353	5.6057	
2014	2012	13312.6514	32874	4.6401	
2026	2014	13399.8809	35175	4.6901	
11	10	13658.7686	110541	15.4155	
1025	1005	13690.7256	32313	9.1483	
1025	1017	13751.9346	39976	8.2605	
2015	2008	13913.2900	134119	43.3342	
1014	26	14260.5713	29000	4.1122	
1024	1003	14468.9697	172709	38.4813	
50	49	14755.4346	116758	14.4924	
2028	2002	14796.1055	30981	7.2706	
2028	2024	14823.7676	142882	47.4079	
1006	18	15060.0508	49340	6.0694	
2028	1028	15143.7734	865967	84.1027	
1029	1025	15196.0537	59173	7.2266	
2029	2008	15486.1670	190071	41.3478	
1029	1022	16045.9297	72272	10.8858	
2031	2008	16171.2568	78520	20.8241	
2029	2025	16801.7812	75352	13.5722	
1023	1017	18191.3164	63942	19.9911	
1035	12	18356.2285	73139	9.6575	
2025	2017	18692.7773	80495	14.6360	
1028	1002	18762.8555	89319	24.9430	
2016	2007	19274.1699	78255	13.3628	
2014	1014	19598.4727	154563	31.7177	
2011	2007	19960.0586	210894	46.4223	
1011	1007	20024.6191	61264	12.5970	
2021	2013	20065.9355	142094	15.8047	
2021	2005	20075.5527	95152	9.8440	
1021	1013	21503.0078	84047	9.8476	
1015	1009	23849.1582	81853	16.8375	
1014	1012	23890.9160	75756	12.2801	
1029	1008	24088.9199	361025	44.3830	
1021	1005	25744.0039	135175	9.4462	
2030	2015	26242.1797	66234	5.5253	
1030	1015	26279.3145	87127	15.6278	
2023	1023	27241.7461	75228	5.6142	
2013	2007	27776.0723	125254	27.6797	
2024	2022	31071.6777	132818	16.8307	
2023	2017	31279.6035	122427	20.4321	
2015	2009	34211.9258	110924	8.0265	
1024	1022	41430.8711	108243	13.1088	
1009	1007	66849.4219	215267	16.3476	
2009	2007	78686.4141	192849	5.3320	

Node	Degree	Surface Area	Strength
0010	0058	 	44859.54688
0011	0032	 	39476.22266
0012	0057	 	62534.59375
0013	0046	 	20823.81445
0017	0043	 	22186.48047
0018	0037	 	33188.05859
0026	0028	 	24596.22070
0049	0062	 	43798.57031
0050	0043	 	37990.43750
0051	0053	 	53476.62109
0052	0036	 	18725.55859
0053	0027	 	25572.76172
0054	0031	 	27157.61914
0058	0036	 	24804.92969
1001	0008	 	14402.32715
1002	0016	 	32266.33008
1003	0022	 	38874.92188
1005	0020	 	67033.99219
1006	0025	 	40050.57031
1007	0049	 	128756.64062
1008	0032	 	52085.73047
1009	0029	 	109188.63281
1010	0034	 	36885.39844
1011	0043	 	70402.38281
1012	0024	 	60493.05078
1013	0039	 	65444.67969
1014	0044	 	97147.50000
1015	0023	 	67984.51562
1016	0021	 	23198.58398
1017	0018	 	60204.04688
1018	0031	 	48648.93359
1019	0016	 	27073.13672
1020	0022	 	30280.85547
1021	0031	 	60796.73828
1022	0036	 	81336.78906
1023	0018	 	69835.02344
1024	0039	 	83609.46875
1025	0048	 	77561.78125
1026	0018	 	33239.28906
1027	0021	 	37745.31641
1028	0041	 	105153.14062
1029	0048	 	81472.04688
1030	0029	 	69987.89062
1031	0016	 	42493.13672
1032	0012	 	6707.09668
1033	0036	 	20272.14844
1034	0006	 	21190.51367
1035	0026	 	70740.86719
2001	0015	 	21318.67773
2002	0013	 	26322.71875
2003	0011	 	26913.42383
2005	0024	 	56512.18359
2006	0025	 	32562.75977
2007	0040	 	164807.85938
2008	0029	 	62505.33984
2009	0035	 	136930.35938
2010	0050	 	38531.17578
2011	0038	 	79381.44531
2012	0026	 	52622.53125
2013	0036	 	81940.49219
2014	0046	 	75245.56250
2015	0037	 	90965.46094
2016	0026	 	33122.04297
2017	0019	 	69945.08594
2018	0019	 	35424.99219
2019	0011	 	25552.79883
2020	0020	 	24626.96484
2021	0030	 	54407.11328
2022	0027	 	55557.01172
2023	0022	 	77054.82812
2024	0031	 	82742.64844
2025	0053	 	84012.56250
2026	0019	 	47036.20312
2027	0020	 	41558.80469
2028	0049	 	104935.35156
2029	0051	 	65208.08594
2030	0027	 	58815.48047
2031	0012	 	42941.27344
2032	0008	 	11543.37891
2033	0017	 	22618.74805
2034	0008	 	13566.12891
2035	0036	 	52037.08203
